hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
70,38_2,MARCO_8270721,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0TM8CLUL,113000,0,1,0,0
70,38_2,MARCO_8321286,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0TM8CLUL,113000,0,2,0,1
70,38_2,MARCO_8393135,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0TM8CLUL,113000,0,2,0,1
70,38_2,MARCO_8393137,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0TM8CLUL,113000,0,1,0,0
70,38_2,MARCO_8417507,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0TM8CLUL,113000,0,0,0,0
36,38_2,CAR_03d3fc1f5d38d3c3cc320614ccaa3bbba375680f,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUXOV1MZX,150000,0,1,0,0
36,38_2,CAR_0cc3ebbdaeef192368f159c718b564f98f6dcdcb,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUXOV1MZX,150000,0,2,0,1
36,38_2,CAR_162826f4401cb5a3680097c02eefdd369019f3ac,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUXOV1MZX,150000,0,1,0,0
36,38_2,CAR_1b6cb66524d8037530b6ed8b4d509c3885ff8b1b,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUXOV1MZX,150000,0,0,0,0
36,38_2,CAR_1f0c2517ea99503cc2a8d5c286d7616ec2e4040d,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUXOV1MZX,150000,0,2,0,1
55,38_2,MARCO_5386926,A1IBKP5PBH5EHC,3A0EX8ZRND4H7225B15MR9A1622YB2,80000,0,2,0,1
55,38_2,MARCO_5386928,A1IBKP5PBH5EHC,3A0EX8ZRND4H7225B15MR9A1622YB2,80000,0,1,0,0
55,38_2,MARCO_5386931,A1IBKP5PBH5EHC,3A0EX8ZRND4H7225B15MR9A1622YB2,80000,0,2,0,1
55,38_2,MARCO_5386934,A1IBKP5PBH5EHC,3A0EX8ZRND4H7225B15MR9A1622YB2,80000,0,0,0,0
55,38_2,MARCO_5429496,A1IBKP5PBH5EHC,3A0EX8ZRND4H7225B15MR9A1622YB2,80000,0,4,0,1
77,38_3,CAR_4e5ea7478ad3251c36ea12a24169dcf05ea03d7f,A1IBKP5PBH5EHC,3Z4AIRP3CBTRUZU348QV2JQJJ231X3,100000,0,0,0,0
77,38_3,CAR_4f2605ce06d50ce89362b03baad8a7a2a7dff697,A1IBKP5PBH5EHC,3Z4AIRP3CBTRUZU348QV2JQJJ231X3,100000,0,0,0,0
77,38_3,CAR_50300e6de4b3cf909f612eb27b55e4e0e5aab1f7,A1IBKP5PBH5EHC,3Z4AIRP3CBTRUZU348QV2JQJJ231X3,100000,0,0,0,0
77,38_3,CAR_509f70d0d020e266727c6d3cd1d9a630ad9defd3,A1IBKP5PBH5EHC,3Z4AIRP3CBTRUZU348QV2JQJJ231X3,100000,0,3,0,1
77,38_3,CAR_5458e8d7aef845494113875dd9a02a9c8bf051c2,A1IBKP5PBH5EHC,3Z4AIRP3CBTRUZU348QV2JQJJ231X3,100000,0,0,0,0
100,38_3,MARCO_4726335,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAATFJG5,45000,0,0,0,0
100,38_3,MARCO_476910,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAATFJG5,45000,0,0,0,0
100,38_3,MARCO_4843208,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAATFJG5,45000,0,0,0,0
100,38_3,MARCO_4959447,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAATFJG5,45000,0,0,0,0
100,38_3,MARCO_5161241,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAATFJG5,45000,0,0,0,0
113,38_3,MARCO_6996985,A1IBKP5PBH5EHC,3M23Y66PO7NE5491G4WPY708CYW6SD,65000,0,0,0,0
113,38_3,MARCO_6996988,A1IBKP5PBH5EHC,3M23Y66PO7NE5491G4WPY708CYW6SD,65000,0,3,0,1
113,38_3,MARCO_6996992,A1IBKP5PBH5EHC,3M23Y66PO7NE5491G4WPY708CYW6SD,65000,0,0,0,0
113,38_3,MARCO_7027474,A1IBKP5PBH5EHC,3M23Y66PO7NE5491G4WPY708CYW6SD,65000,0,0,0,0
113,38_3,MARCO_705599,A1IBKP5PBH5EHC,3M23Y66PO7NE5491G4WPY708CYW6SD,65000,0,0,0,0
61,38_2,MARCO_6198486,A1IBKP5PBH5EHC,3LPW2N6LKYIY1D1R0QHKL24W0I8U52,116000,0,0,0,0
61,38_2,MARCO_6198490,A1IBKP5PBH5EHC,3LPW2N6LKYIY1D1R0QHKL24W0I8U52,116000,0,2,0,1
