hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
52,60_2,MARCO_4087768,A1IBKP5PBH5EHC,3H8DHMCCWERF2UB8LIV1DRJQ7CFKDE,93000,0,1,0,0
52,60_2,MARCO_4298492,A1IBKP5PBH5EHC,3H8DHMCCWERF2UB8LIV1DRJQ7CFKDE,93000,0,1,0,0
52,60_2,CAR_0d488c3b7dac3d17beccef974a09090b0da01273,A1IBKP5PBH5EHC,3H8DHMCCWERF2UB8LIV1DRJQ7CFKDE,93000,0,2,0,1
52,60_2,MARCO_4298494,A1IBKP5PBH5EHC,3H8DHMCCWERF2UB8LIV1DRJQ7CFKDE,93000,0,0,0,0
52,60_2,MARCO_4316476,A1IBKP5PBH5EHC,3H8DHMCCWERF2UB8LIV1DRJQ7CFKDE,93000,0,0,0,0
19,60_1,MARCO_2965979,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMA4ADGJS,65000,0,0,0,0
19,60_1,MARCO_2971293,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMA4ADGJS,65000,0,4,0,1
19,60_1,MARCO_3285931,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMA4ADGJS,65000,0,4,0,1
19,60_1,MARCO_3285934,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMA4ADGJS,65000,0,2,0,1
19,60_1,MARCO_3285938,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMA4ADGJS,65000,0,4,0,1
32,60_1,MARCO_7012699,A1IBKP5PBH5EHC,3BEFOD78WB9XSMSIDJ7OP0HOIZ4M4K,99000,0,0,0,0
32,60_1,MARCO_7025005,A1IBKP5PBH5EHC,3BEFOD78WB9XSMSIDJ7OP0HOIZ4M4K,99000,0,0,0,0
32,60_1,MARCO_7163426,A1IBKP5PBH5EHC,3BEFOD78WB9XSMSIDJ7OP0HOIZ4M4K,99000,0,2,0,1
32,60_1,MARCO_7364111,A1IBKP5PBH5EHC,3BEFOD78WB9XSMSIDJ7OP0HOIZ4M4K,99000,0,1,0,0
32,60_1,MARCO_7498459,A1IBKP5PBH5EHC,3BEFOD78WB9XSMSIDJ7OP0HOIZ4M4K,99000,0,4,0,1
