42_1,CAR_0371407130f003c4db39256722ad634de5b60fe0,1,2
42_1,CAR_1c52de2751857d344dd10e24e19512e062220c01,0,1
42_1,CAR_1ee42c05e1dbcd24fdbd2638e658ddb85c6bcdc1,0,0
42_1,CAR_15d300edd5e3b83fabd3e0b7d79e02abe11183e4,2,4
42_1,CAR_0d44988c34ed246822c8677e4999a353ca1d8f60,4,4
42_1,CAR_0306162ec8dcedc850cd7db78abfded15043bcf3,1,0
42_1,CAR_1d1bbe3d3460e3427fa8516b9cb3b89e53483189,0,0
42_1,CAR_195c7ed46f2cc1f1e557fb4bf8eca134d0c27dfd,0,0
42_1,CAR_0686af88cf58f5c32f996efd9815d0c72b0fae6f,1,1
42_1,CAR_1fae97249e708e7c7fdad4e8263741901b32593b,0,0
42_1,CAR_0f57e69c509cdeecafe3841d20cf92b2839f065d,0,1
42_2,CAR_1767b1691a12c385248d79595ed9fc22ba1990f7,4,4
42_2,CAR_12add3686f41304e132274a8d050f87f7532c70f,0,0
42_2,CAR_1c52de2751857d344dd10e24e19512e062220c01,0,1
42_2,CAR_06d7101f5e5b5bb63a0de10ed4008cb340c0b593,0,0
42_2,CAR_0a176de9ae448d26f8f7007126933068b7141c89,4,4
42_2,CAR_0306162ec8dcedc850cd7db78abfded15043bcf3,0,0
42_2,CAR_18bcb647c57a4536b244ba8fa8e3aadc26ee7650,0,0
42_2,CAR_0356f3e681d54db3bb268a4745ed57fd6b8f4e48,0,0
42_2,CAR_0c178db152b872373538cec3f70f0afe0a1b702e,0,0
42_2,CAR_00b772c9a3838d80f047bc0a3e48c343b31f21d7,2,1
42_3,CAR_07300d394ba4b3ab08cab391e5e6455a9655d48a,0,0
42_3,CAR_0c53ed040b8b2de97b979f8bb674f2c54ba61bcd,0,0
42_3,CAR_0dca6f104a310139c31bd39b057ff4d91e81a639,0,0
42_3,CAR_022477c53db742fe82d5b906f11bae45729ec8ba,0,0
42_3,CAR_0647c67d2a9ad4d4ad5f45ac1c564e0dcc853e9b,0,0
42_3,CAR_0084c7a209f1bffd4e8d76953799549d8b7ceb1a,0,0
42_3,CAR_0272f9e8080d3e055b32a5b1762e46c927508a37,0,0
42_3,CAR_0c05a4f520a5b57bfdc3364002f7ae95c1f5b9f3,0,0
42_3,CAR_0c513b474b47030d9bc3d45c9e63b9fc76697b0b,0,0
42_3,CAR_0267536eb94175bd92c7a5c71e54222f941789d6,0,0
42_3,CAR_0407498c69f33b34d83533f68e5d10b68d725cb9,0,0
42_3,CAR_0bb2075d812d9f0229e943c0fcc7d2ac26cc3049,0,0
42_3,CAR_03090a4e47c5b1469bd90506b1dc88b9b6e06085,0,0
42_3,CAR_0d44988c34ed246822c8677e4999a353ca1d8f60,4,3
42_3,CAR_0285ae260b6ffb83c48049d21942781b6d36d1b5,0,0
42_4,CAR_0b58718a6aa23eb86cf8bcaad1be29003f8b6a4a,0,0
42_4,CAR_0be91bd8089e61d3e2e0c58c9541deb94fa9a08c,0,0
42_4,CAR_052865786d0a4f51ec1baadc253e7cae1f46468b,0,0
42_4,CAR_048326ec043482d9b2fcbd90d9ae267e0c5bcb36,0,0
42_4,CAR_0d9b0b29ee367809075980ecfcaa26a2c37bb3df,0,0
42_4,CAR_0848e36d5939c04a402d3c764cff16bccbadf4e4,0,0
42_4,CAR_0d44988c34ed246822c8677e4999a353ca1d8f60,1,0
42_4,CAR_0407498c69f33b34d83533f68e5d10b68d725cb9,0,0
42_4,CAR_0a78b8c0cd7cc73fcaf31c2cddf7792ddd901ea5,0,0
42_4,CAR_03959df626ca2a11c24481e2a76f668ff7778908,0,0
42_5,CAR_04a123e330636f978f51abb8815282559d650094,0,0
42_5,CAR_03f9b50db6657c60e53b723185c14c905ee4b82d,0,0
42_5,CAR_022bdf7b551e2fe70f56c189eb0e5a9ca75cadb1,0,0
42_5,CAR_0d9b0b29ee367809075980ecfcaa26a2c37bb3df,0,0
42_5,CAR_13da15a31128310236cc9f52c54149f8b5f7c63d,0,0
42_5,CAR_14fdf1d7066d22c42e6d7944e84133cc966a87ed,0,0
42_5,CAR_008fc35ec09587a7d104c6b621ccee8ee44df39a,0,0
42_5,CAR_15d300edd5e3b83fabd3e0b7d79e02abe11183e4,0,0
42_5,CAR_0feb10f71c0f086b185f42ded76a6555100f8b1e,0,0
42_5,CAR_11516bfe44446ad8a4eeae82c87ac57e27c7d33e,0,0
42_5,CAR_0a176de9ae448d26f8f7007126933068b7141c89,4,4
42_5,CAR_04b0386281eef6c4dfbbe4dd76387fd58eb79750,0,0
42_5,CAR_13bdfdb4b319b87b00935613d9c724bcef06f1af,0,0
42_5,CAR_0d44988c34ed246822c8677e4999a353ca1d8f60,0,1
42_5,MARCO_5701267,1,0
42_5,MARCO_5701266,1,0
42_5,MARCO_5701260,1,0
42_5,CAR_0456a71fd02240500e667b528d6a7d64e602ae50,0,0
