70_3,CAR_3be843ab2321b7b67413596effa0718154c55156,0,0
70_3,CAR_1d1cfb03828027af7e213eb4c40074a750c7623c,0,0
70_3,CAR_296a0b14d605f993d9585b1400258c038c831286,0,0
70_3,CAR_0acce4d04291db34b7ee9ddaec3e2b1a3d04b0c8,0,0
70_3,CAR_2cc533dbde08eedf947279c13c95c300818f9970,0,0
70_3,CAR_2ba368e31e3a67c00f57f2a68bfd2c6c6df4da46,0,1
70_3,CAR_2c62a62dbc026d6d62f3f8b68a7ec08e772c70a8,0,0
70_3,CAR_05449b4ede4d1f204f52fd6145e85c01c3873555,1,1
70_3,CAR_2e0fb2d842d8715834477e0fef5731fc16bc0023,2,2
70_3,CAR_1d90bd3a52ddd24bf6eac52904e7e0a4c16eda05,0,0
70_3,CAR_3ccf8a84813dd995dd036e221195602d8c24f473,0,0
70_3,CAR_191364279a997ae4846d2b8649e87a63bfb5b45c,0,0
70_3,CAR_2f966f693767719b77d03eb15336f3406b8be37e,2,1
70_3,CAR_1b6c49fa4777fe77e0a06e5aec5a41c05e755e7b,0,0
70_3,CAR_1f49d20a1af108258b3946d7a6cdc346dd9ee670,0,0
70_2,CAR_176e81ca43ea84dc4b7530b45d631b286e72eea4,1,1
70_2,CAR_396c5eb8fe66c3e8cdad4dee59f7e43abdf88223,0,0
70_2,CAR_24fec1768db2931b67afc08d464b5060aa833751,0,0
70_2,CAR_077789f1c1d1f9d8b2582e5483e76acc973f0655,0,0
70_2,CAR_101a27d583db10dc50e420fc101272931865236f,0,0
70_2,CAR_0f5bd8513a4f7cfcac71c5769fc21114c18cf1e8,2,1
70_2,CAR_2d2d4dfe672a4bee4900ebccfdc5ea0acea170e5,0,0
70_2,CAR_0ac77f60007fcad8da9654c0b5855e6d700f7426,1,0
70_2,CAR_2e0fb2d842d8715834477e0fef5731fc16bc0023,2,2
70_2,CAR_1d90bd3a52ddd24bf6eac52904e7e0a4c16eda05,0,0
70_2,CAR_2f3f0e8bddf18f564dc1ccad497d22539f799f3b,0,0
70_2,CAR_2376835601055efe00ab6ae8dde035eeec862949,0,0
70_2,CAR_2f966f693767719b77d03eb15336f3406b8be37e,0,1
70_2,CAR_05e5536ab8d43729d1169113bfef406aac5a6915,0,0
70_2,CAR_2c26b7e0d998330bd53a5e6480c348c51263891d,2,0
70_2,CAR_1eaa53d852f75c2a3426deb71f3bfbcd20b673e0,0,0
70_5,CAR_19981f0fd8a7e52a255ff9ac4517524a426e8ac8,0,0
70_5,CAR_143eedb04823d2adb6a2e0a8d6854732f33ce4b2,2,1
70_5,CAR_1d1cfb03828027af7e213eb4c40074a750c7623c,0,0
70_5,CAR_0895d7147e97dfbb8b9e7d53753fc78acc4f1b99,1,2
70_5,CAR_056277bc83760583651915a75e94ad50e8bd9fa4,0,0
70_5,CAR_2c6fc759553f1ff998799a93d66b80473ab9d3a7,0,0
70_5,CAR_176e81ca43ea84dc4b7530b45d631b286e72eea4,0,1
70_5,CAR_140da74907aab89e7334f5eb656ea3390848d9bf,0,0
70_5,CAR_1455cd5c68b39267a19c06c7068b4bfbab5f7c32,1,3
70_5,CAR_14945c42870b96c6cffe6d1c7eb4175494d709a1,0,0
70_5,CAR_08c0e6437c555de654b69c8cfb1f91c159ee2b91,0,0
70_4,CAR_089b15284d3438e70a1afa4304148af0137581e8,0,0
70_4,CAR_176e81ca43ea84dc4b7530b45d631b286e72eea4,1,0
70_4,CAR_2e0fb2d842d8715834477e0fef5731fc16bc0023,0,0
70_4,CAR_276021d638589d42f058fdb97d49b6954d9c6292,0,0
70_4,CAR_1d90bd3a52ddd24bf6eac52904e7e0a4c16eda05,0,0
70_4,CAR_1b388b075b6875acaae3f2ebc31adfa6636db6a3,3,3
70_4,CAR_165a046a078c4e5d2c016b9ceca2d9a3e3031604,1,0
70_4,CAR_1852c236302eb8c48882fa5e6e33e2452a438821,0,0
70_4,CAR_2f966f693767719b77d03eb15336f3406b8be37e,0,1
70_4,CAR_0f5bd8513a4f7cfcac71c5769fc21114c18cf1e8,2,2
70_6,CAR_058b9e4fe4f89e35597534dc0accc3f5be819dd5,0,0
70_6,CAR_1569aa0e416cb486b423796d80ea05285eb0bc8f,0,0
70_6,CAR_16ba02a61fddc0f6b1b3a3d5b3b18584da35d53f,0,0
70_6,CAR_176e81ca43ea84dc4b7530b45d631b286e72eea4,0,0
70_6,CAR_0d9a2176e31e8468205315c4eb09c2f437bb69a2,0,0
70_6,CAR_008788d7497c42b4e38a8c6af9a669fcf26215a6,0,0
70_6,CAR_0882e137c0f0a8d7236e4c12e383e417b6409db0,3,1
70_6,CAR_0f5bd8513a4f7cfcac71c5769fc21114c18cf1e8,0,0
70_6,CAR_0775ba84dc44b34ccddfa0aeb25ce817965da1bc,3,4
70_6,CAR_0ef47bbfd3e4a36a68a711b2cee2a04f895ca7ed,0,0
70_6,CAR_0eaf2b6e69a46726108733a43607b9a362663b70,0,0
70_6,CAR_002e65bef054e659af9ca641e503dff97a765759,1,0
70_6,CAR_13b90fe04efa3d5d295cd75b1867403b046e3d52,0,0
70_6,CAR_1107869e93b0132b9b0d7308ea93ef93b3de660c,0,0
70_6,CAR_00f5e07a87f454f8703a45f3a57ea72bfcbc73d8,0,0
