38_4,CAR_34e2369a52f2009385d753196d7186294affc2bf,2,1
38_4,CAR_2c7744695f3e72b9ad57b39f45c3aac8ce744af0,0,0
38_4,CAR_2cc7f40372b23b02791b4fa149130fafa88f61cd,0,1
38_4,CAR_48e59d9c7497127be6616ba1feb028027be4ff62,0,0
38_4,CAR_0159f806c4247a8eeb71a59c83d8296d21e6bc96,2,1
38_4,CAR_03d3fc1f5d38d3c3cc320614ccaa3bbba375680f,0,0
38_4,CAR_1b3b21bcea984da38ddf08c25c44acc6d1a280bc,0,0
38_4,CAR_3f5bb78be6e089a4ad174ce13dd542da0b7b9a56,2,2
38_4,CAR_0cc3ebbdaeef192368f159c718b564f98f6dcdcb,0,0
38_4,CAR_1f0c2517ea99503cc2a8d5c286d7616ec2e4040d,0,0
38_4,CAR_45e0705a3570ff2185b5e9a83d719a8991485d53,0,0
38_4,CAR_3092aa161634a40743b47e334eb641ba7efd2f31,0,0
38_5,CAR_2bea669b8f9ab6a65676c65338e62b71f7fc11a6,0,0
38_5,CAR_069cc273d6652ad682e40dc1a6500d16b54d545c,0,0
38_5,CAR_071660227d11e2ed416bf8e9349f06ec2a997390,0,1
38_5,CAR_2988fbec55fa79eb32d1d2f626cb8a2e18b5c0a3,0,0
38_5,CAR_2b5d3aaecd30240b88813baa0368b87a0bfa1f9f,1,0
38_5,CAR_34e2369a52f2009385d753196d7186294affc2bf,1,0
38_5,CAR_2c7744695f3e72b9ad57b39f45c3aac8ce744af0,0,0
38_5,CAR_162826f4401cb5a3680097c02eefdd369019f3ac,1,0
38_5,CAR_2cc7f40372b23b02791b4fa149130fafa88f61cd,1,0
38_5,CAR_0e8323b6fdf319bb8e2166be5466166aaaeaee94,0,0
38_5,CAR_0159f806c4247a8eeb71a59c83d8296d21e6bc96,0,1
38_5,CAR_12d6bbdf0349fad0fb81d56eb4f0c97f871e389e,0,0
38_5,CAR_2f2fe2d2ab999b7abdab65e43f68ca2c5f6f681a,0,0
38_5,CAR_06efe7d4aa0b107697cc38d76f67e14958b31e0a,0,0
38_5,CAR_2bfe7a31303dfb6a072894eb249756bf6f79d644,0,0
38_6,CAR_162826f4401cb5a3680097c02eefdd369019f3ac,1,2
38_6,CAR_33dc02fb7f5de726091aa57bec7f0c82e2088a33,0,0
38_6,CAR_18798c9840481d4aea6e2270cf91cf1b429528eb,0,0
38_6,CAR_0159f806c4247a8eeb71a59c83d8296d21e6bc96,0,0
38_6,CAR_2bd8302c29fe798282d89ee29d9c46ea4f153a30,3,4
38_6,CAR_443a89628a6a3acb42e280498f57e0ccb844d81d,0,0
38_6,CAR_0cc3ebbdaeef192368f159c718b564f98f6dcdcb,0,0
38_6,CAR_1f0c2517ea99503cc2a8d5c286d7616ec2e4040d,1,1
38_6,CAR_073be6979d524ded7c5b9a2ad9feec6eaea7560f,0,0
38_6,CAR_0f2c28547350a119ab77951703467e6883ce9756,0,4
38_7,CAR_07c29d55c04d08efaa327954aea2f2a4c9c87789,0,0
38_7,MARCO_6996989,1,0
38_7,MARCO_6996988,1,0
38_7,MARCO_6996985,3,0
38_7,MARCO_6996986,1,0
38_7,CAR_071660227d11e2ed416bf8e9349f06ec2a997390,0,1
38_7,CAR_182d658f79bbeaa830e1698dfe38419ce7d3c80b,0,0
38_7,CAR_2b5d3aaecd30240b88813baa0368b87a0bfa1f9f,1,0
38_7,CAR_2c7744695f3e72b9ad57b39f45c3aac8ce744af0,0,0
38_7,CAR_162826f4401cb5a3680097c02eefdd369019f3ac,0,0
38_7,CAR_2cc7f40372b23b02791b4fa149130fafa88f61cd,0,1
38_7,CAR_0e8323b6fdf319bb8e2166be5466166aaaeaee94,0,0
38_7,CAR_0159f806c4247a8eeb71a59c83d8296d21e6bc96,1,1
38_7,CAR_2bd8302c29fe798282d89ee29d9c46ea4f153a30,0,0
38_7,CAR_04ade38efabc941a33771eb46156b636f3cc9192,0,0
38_7,CAR_1b4158f6ff22793c0ce20a41d60bc8ba4e5ce488,0,0
