hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
82,43_2,MARCO_8827796,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFC7I0H6,172000,0,0,0,0
82,43_2,MARCO_934141,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFC7I0H6,172000,0,0,0,0
82,43_2,MARCO_935012,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFC7I0H6,172000,0,0,0,0
82,43_2,MARCO_935014,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFC7I0H6,172000,0,0,0,0
82,43_2,MARCO_935018,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFC7I0H6,172000,0,0,0,0
124,43_3,MARCO_5840946,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7XVHJNV,30000,0,0,0,0
124,43_3,MARCO_5930412,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7XVHJNV,30000,0,0,0,0
124,43_3,MARCO_6513157,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7XVHJNV,30000,0,0,0,0
124,43_3,MARCO_6518235,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7XVHJNV,30000,0,0,0,0
124,43_3,MARCO_6561159,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7XVHJNV,30000,0,0,0,0
33,43_1,MARCO_7155883,A1IBKP5PBH5EHC,3K5TEWLKG0RAQGL6C0AJ6XAK6CIIV9,77000,0,1,0,0
33,43_1,CAR_24dc3203df093fba4c38f9b8309d72f86a0e9eb7,A1IBKP5PBH5EHC,3K5TEWLKG0RAQGL6C0AJ6XAK6CIIV9,77000,0,0,0,0
33,43_1,MARCO_7241356,A1IBKP5PBH5EHC,3K5TEWLKG0RAQGL6C0AJ6XAK6CIIV9,77000,0,0,0,0
33,43_1,MARCO_7567067,A1IBKP5PBH5EHC,3K5TEWLKG0RAQGL6C0AJ6XAK6CIIV9,77000,0,0,0,0
33,43_1,MARCO_7567070,A1IBKP5PBH5EHC,3K5TEWLKG0RAQGL6C0AJ6XAK6CIIV9,77000,0,0,0,0
97,43_3,CAR_8204a3d24c643adf5170d782e63549a6f0d22f5a,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUT4HDAN,58000,0,0,0,0
97,43_3,CAR_86a3b7fd9c267eafd1e13b5edab356937124f552,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUT4HDAN,58000,0,0,0,0
97,43_3,CAR_870152bc7806585203ccbbb0db4fdf8ee66be5c7,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUT4HDAN,58000,0,0,0,0
97,43_3,CAR_88915a472ce96d6064349ddcb818b1d23e015dc1,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUT4HDAN,58000,0,0,0,0
97,43_3,CAR_8b3acc81f2d1900855db1a3c738fd3983e25c626,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUT4HDAN,58000,0,0,0,0
76,43_2,MARCO_5818423,A1IBKP5PBH5EHC,336YQZE830UFO5WIROQYUSN2A1R5M4,52000,0,0,0,0
76,43_2,MARCO_603786,A1IBKP5PBH5EHC,336YQZE830UFO5WIROQYUSN2A1R5M4,52000,0,0,0,0
76,43_2,CAR_1f08be458080d039bac42e68a8a493b7cb1f2d4a,A1IBKP5PBH5EHC,336YQZE830UFO5WIROQYUSN2A1R5M4,52000,0,0,0,0
76,43_2,MARCO_6203383,A1IBKP5PBH5EHC,336YQZE830UFO5WIROQYUSN2A1R5M4,52000,0,0,0,0
76,43_2,MARCO_6292440,A1IBKP5PBH5EHC,336YQZE830UFO5WIROQYUSN2A1R5M4,52000,0,0,0,0
81,43_2,MARCO_8344507,A1IBKP5PBH5EHC,3CN4LGXD524XM3HWWMVZJV4VJFB4YP,136000,0,0,0,0
81,43_2,CAR_22c362fe5b4f23fa1bbe25a7b83d368010015a4f,A1IBKP5PBH5EHC,3CN4LGXD524XM3HWWMVZJV4VJFB4YP,136000,0,4,0,1
81,43_2,MARCO_8735220,A1IBKP5PBH5EHC,3CN4LGXD524XM3HWWMVZJV4VJFB4YP,136000,0,0,0,0
81,43_2,MARCO_8764589,A1IBKP5PBH5EHC,3CN4LGXD524XM3HWWMVZJV4VJFB4YP,136000,0,0,0,0
81,43_2,MARCO_8764596,A1IBKP5PBH5EHC,3CN4LGXD524XM3HWWMVZJV4VJFB4YP,136000,0,0,0,0
19,43_1,CAR_c7feb413ac17ca77630e7c6083457b9f422afbe1,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAWCHGJS,93000,0,0,0,0
19,43_1,CAR_c919e9f2aded59b2aa87e51bd514672d0d870030,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAWCHGJS,93000,0,0,0,0
19,43_1,CAR_ca4c36ae94899ab7cf54ba47d23138ab069801b6,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAWCHGJS,93000,0,0,0,0
19,43_1,CAR_cc11252b92e887a56d9f53eafff6bbc8cbf9d613,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAWCHGJS,93000,0,0,0,0
19,43_1,CAR_ce12ca8c4098a99e1606623ae9c315a83940aacb,A1IBKP5PBH5EHC,320DUZ38GC2N3UFH5NWXIXMAWCHGJS,93000,0,2,0,1
46,43_2,CAR_5f56024ed05c71d0b8cdfd9a306f95b8543c204e,A1IBKP5PBH5EHC,3HPZF4IVNR90H7UBP11H2TGJBSNYCR,130000,0,0,0,0
46,43_2,CAR_5f91a025d6f0e7efae8c12895e6578f1b7aefecc,A1IBKP5PBH5EHC,3HPZF4IVNR90H7UBP11H2TGJBSNYCR,130000,0,0,0,0
46,43_2,CAR_670d917633dccd77df61d15bf89a4bad3b64cde4,A1IBKP5PBH5EHC,3HPZF4IVNR90H7UBP11H2TGJBSNYCR,130000,0,0,0,0
46,43_2,CAR_6730f2e2dc1908ec4db36ebb7e85dba1419a4d66,A1IBKP5PBH5EHC,3HPZF4IVNR90H7UBP11H2TGJBSNYCR,130000,0,0,0,0
46,43_2,CAR_68fb56f7e680e0f57bbfbf5e02314456cc7fa349,A1IBKP5PBH5EHC,3HPZF4IVNR90H7UBP11H2TGJBSNYCR,130000,0,1,0,0
50,43_2,CAR_0b8dbc4f6c3a9e33d49d56492c77f14aa39e083a,A1IBKP5PBH5EHC,3RJSC4XJ15AILRPB2J30WVGP7YN05L,101000,0,0,0,0
50,43_2,CAR_83c9deba385b9fc0fd734bbc1076a0bfc774b677,A1IBKP5PBH5EHC,3RJSC4XJ15AILRPB2J30WVGP7YN05L,101000,0,1,0,0
50,43_2,CAR_85fbb566d82633644fd7322ef790a63e939037d4,A1IBKP5PBH5EHC,3RJSC4XJ15AILRPB2J30WVGP7YN05L,101000,0,0,0,0
50,43_2,CAR_8681e14886f7f75a36516078ed1c433ac8ed7472,A1IBKP5PBH5EHC,3RJSC4XJ15AILRPB2J30WVGP7YN05L,101000,0,1,0,0
50,43_2,CAR_89cc09b600f693046f452ddffa680f0ebe14fe4f,A1IBKP5PBH5EHC,3RJSC4XJ15AILRPB2J30WVGP7YN05L,101000,0,0,0,0
117,43_3,MARCO_196549,A1IBKP5PBH5EHC,3EQHHY4HQX8FWV0WGLS3HN35EI05GN,82000,0,0,0,0
117,43_3,MARCO_2223627,A1IBKP5PBH5EHC,3EQHHY4HQX8FWV0WGLS3HN35EI05GN,82000,0,0,0,0
117,43_3,MARCO_2223629,A1IBKP5PBH5EHC,3EQHHY4HQX8FWV0WGLS3HN35EI05GN,82000,0,0,0,0
117,43_3,MARCO_2223634,A1IBKP5PBH5EHC,3EQHHY4HQX8FWV0WGLS3HN35EI05GN,82000,0,1,0,0
117,43_3,MARCO_2952981,A1IBKP5PBH5EHC,3EQHHY4HQX8FWV0WGLS3HN35EI05GN,82000,0,1,0,0
16,43_1,CAR_ac4a67c65105beddd2502bc8b0c4d74b0c0263ab,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTOE5IN,111000,0,0,0,0
16,43_1,CAR_adb3ca5aab6017a122ed3522766bcbac9ac28c9e,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTOE5IN,111000,0,0,0,0
16,43_1,CAR_ae28cf0f6f7dc5b8f9cbed5f7496b6a80f1a3263,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTOE5IN,111000,0,2,0,1
16,43_1,CAR_afc7afb625ade6ea5b3adf38f53931cf0687ac14,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTOE5IN,111000,0,0,0,0
16,43_1,CAR_b0c7f2dc40842abe57c12f949a8639e3bf458834,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTOE5IN,111000,0,2,0,1
49,43_2,CAR_77b106f29544a289115bd2d9bbc5474dfee946ab,A1IBKP5PBH5EHC,3RANCT1ZVKX0QTI0108XOO4OXJCUBI,73000,0,0,0,0
49,43_2,CAR_7df47c57712e6289b63e5a3c84130b2986e0acc0,A1IBKP5PBH5EHC,3RANCT1ZVKX0QTI0108XOO4OXJCUBI,73000,0,0,0,0
49,43_2,CAR_7f40495e56d353932e93dd0508e7be4d5b209849,A1IBKP5PBH5EHC,3RANCT1ZVKX0QTI0108XOO4OXJCUBI,73000,0,0,0,0
49,43_2,CAR_822098b678ea878a8bce5130746bbd6a6e22d543,A1IBKP5PBH5EHC,3RANCT1ZVKX0QTI0108XOO4OXJCUBI,73000,0,0,0,0
49,43_2,CAR_831e3fe22c2b82287e0abc0c13974915a96ec34e,A1IBKP5PBH5EHC,3RANCT1ZVKX0QTI0108XOO4OXJCUBI,73000,0,0,0,0
108,43_3,CAR_cf24bcbacb00ecbcfd8a702b4c228be6f2903ef0,A1IBKP5PBH5EHC,3YMTUJH0DXW15HI2MG80BECG4GC4TP,68000,0,2,0,1
108,43_3,CAR_cffdf027c6aa9cfa25293caf287fbcb4c87d7393,A1IBKP5PBH5EHC,3YMTUJH0DXW15HI2MG80BECG4GC4TP,68000,0,0,0,0
108,43_3,CAR_d0fa230a7cd9d6fe1434bbdd1235bffb17d70a71,A1IBKP5PBH5EHC,3YMTUJH0DXW15HI2MG80BECG4GC4TP,68000,0,0,0,0
108,43_3,CAR_d1ff75286a4f686b1d2d198919c6c7da1c22713e,A1IBKP5PBH5EHC,3YMTUJH0DXW15HI2MG80BECG4GC4TP,68000,0,0,0,0
108,43_3,CAR_0b8dbc4f6c3a9e33d49d56492c77f14aa39e083a,A1IBKP5PBH5EHC,3YMTUJH0DXW15HI2MG80BECG4GC4TP,68000,0,0,0,0
9,43_1,CAR_04445caab5bf5af11433ed008f1d845fad677d84,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TMR9ZKX,49000,0,0,0,0
9,43_1,CAR_58281c8f8a1ebb66d09f767554b2bd940825a5c9,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TMR9ZKX,49000,0,0,0,0
9,43_1,CAR_5c411d12974dab058922398504d0566666bf4312,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TMR9ZKX,49000,0,0,0,0
9,43_1,CAR_5d0d98cc666a7331eb03a469255cc689091f29cb,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TMR9ZKX,49000,0,0,0,0
9,43_1,CAR_62c0c6b65409cfcfcf4b3a053532a203c55d8fa6,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TMR9ZKX,49000,0,0,0,0
53,43_2,CAR_98b430b468be97e2e4f6859b64c56771179b71ea,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTS45IL,90000,0,0,0,0
53,43_2,CAR_992dbfec67dce985451c800743d35a62aaf831b2,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTS45IL,90000,0,0,0,0
53,43_2,CAR_9c1bdf2c87c5f948978e1a930e7bc3365c05be6c,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTS45IL,90000,0,0,0,0
53,43_2,CAR_9c5cbe115a5623df7ee44f07759599044a916a64,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTS45IL,90000,0,1,0,0
53,43_2,CAR_9cd34cd2a480f38895bb50038411bbed56be6900,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLTS45IL,90000,0,0,0,0
17,43_1,CAR_b1a173d4cc3a3afe07ae5151bc37eb3d07394db6,A1IBKP5PBH5EHC,3YJ6NA41JGWTG78G86MKC602X34PJ5,121000,0,0,0,0
17,43_1,CAR_b2b0a3d4a1e9320fbd183253bea5564cb5ed5c9a,A1IBKP5PBH5EHC,3YJ6NA41JGWTG78G86MKC602X34PJ5,121000,0,0,0,0
17,43_1,CAR_b2f8486f4595c996643bfac229fa5610b06e5363,A1IBKP5PBH5EHC,3YJ6NA41JGWTG78G86MKC602X34PJ5,121000,0,1,0,0
17,43_1,CAR_b509d1777499dfc0d3367a8925acc056716787b0,A1IBKP5PBH5EHC,3YJ6NA41JGWTG78G86MKC602X34PJ5,121000,0,0,0,0
17,43_1,CAR_107815290807b1bc0552578b79030cbab691debb,A1IBKP5PBH5EHC,3YJ6NA41JGWTG78G86MKC602X34PJ5,121000,0,0,0,0
78,43_2,MARCO_6750420,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPKPYAWOR,31000,0,0,0,0
78,43_2,MARCO_6788170,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPKPYAWOR,31000,0,0,0,0
78,43_2,MARCO_6815808,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPKPYAWOR,31000,0,0,0,0
78,43_2,MARCO_7217881,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPKPYAWOR,31000,0,0,0,0
78,43_2,CAR_1ff777c40bc250e623651b63166062b147d7991f,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPKPYAWOR,31000,0,0,0,0
11,43_1,CAR_6ec1b811bafb44c4fbf6de0cae2437ba51f6ce0d,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT387074G9W,95000,0,1,0,0
11,43_1,CAR_0b8dbc4f6c3a9e33d49d56492c77f14aa39e083a,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT387074G9W,95000,0,0,0,0
11,43_1,CAR_6fdb377acb273fe709f907b58076723d94c7a292,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT387074G9W,95000,0,1,0,0
11,43_1,CAR_748916ee50f886f83f92f39d6392e421ea70078d,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT387074G9W,95000,0,1,0,0
11,43_1,CAR_77b106f29544a289115bd2d9bbc5474dfee946ab,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT387074G9W,95000,0,3,0,1
65,43_2,MARCO_2370498,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177K2MQ5A,76000,0,0,0,0
65,43_2,MARCO_2537267,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177K2MQ5A,76000,0,0,0,0
65,43_2,MARCO_2701436,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177K2MQ5A,76000,0,0,0,0
65,43_2,MARCO_2852572,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177K2MQ5A,76000,0,0,0,0
65,43_2,MARCO_2952983,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177K2MQ5A,76000,0,1,0,0
8,43_1,CAR_51337e1a7c88c0e8a117cae2e68314cf2ce4fd41,A1IBKP5PBH5EHC,3Z4XG4ZF4D795ZEO3TZAHTDRJRI8XR,99000,0,0,0,0
8,43_1,CAR_533c0f1a55a39156a6fbb6a93e542e45da897535,A1IBKP5PBH5EHC,3Z4XG4ZF4D795ZEO3TZAHTDRJRI8XR,99000,0,0,0,0
8,43_1,CAR_539a82ecbab7c729750da81c8b97528b20bf7eff,A1IBKP5PBH5EHC,3Z4XG4ZF4D795ZEO3TZAHTDRJRI8XR,99000,0,0,0,0
8,43_1,CAR_53d589c85347b3b3136cb7d82fca7e53b868f4dd,A1IBKP5PBH5EHC,3Z4XG4ZF4D795ZEO3TZAHTDRJRI8XR,99000,0,0,0,0
8,43_1,CAR_5622db13dc004ee8aa3443ba17dd6b0036265ece,A1IBKP5PBH5EHC,3Z4XG4ZF4D795ZEO3TZAHTDRJRI8XR,99000,0,0,0,0
21,43_1,CAR_d4c5f7f1c8e8458084dfcfc4ffd5b3c2b6ae1edf,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT8ZD5WV,87000,0,0,0,0
21,43_1,CAR_d7328412ac87bf0696966844a363eaa67d73b2b9,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT8ZD5WV,87000,0,0,0,0
21,43_1,CAR_d81b6cd07d27a46084015ee7ef64502d59d246b0,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT8ZD5WV,87000,0,0,0,0
21,43_1,CAR_d8618f43b1616cd0826804cfc96a6a8d279f78b6,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT8ZD5WV,87000,0,0,0,0
21,43_1,CAR_dc0d76a6e32eac01d1372361cb69edef5c063b43,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT8ZD5WV,87000,0,0,0,0
42,43_2,CAR_441a32c1a5e5fc3c15bc88015b9e634b141ba240,A1IBKP5PBH5EHC,30BXRYBRP9DN9AARWSXUSNSJDCRHWJ,112000,0,0,0,0
42,43_2,CAR_4729cc996fae8df3dc54b54bfcc2d3fc1bbd3a89,A1IBKP5PBH5EHC,30BXRYBRP9DN9AARWSXUSNSJDCRHWJ,112000,0,0,0,0
42,43_2,CAR_499ccc7cae5b52b03da498f76985f971c6454c3a,A1IBKP5PBH5EHC,30BXRYBRP9DN9AARWSXUSNSJDCRHWJ,112000,0,0,0,0
42,43_2,CAR_4a54494ed5bb3cbbf79116e9785dc581d862519d,A1IBKP5PBH5EHC,30BXRYBRP9DN9AARWSXUSNSJDCRHWJ,112000,0,4,0,1
42,43_2,CAR_4ad9d2c803e624ad574ccb7c43ce730af5dbc0f2,A1IBKP5PBH5EHC,30BXRYBRP9DN9AARWSXUSNSJDCRHWJ,112000,0,0,0,0
121,43_3,MARCO_4769471,A1IBKP5PBH5EHC,3TOK3KHVJYYIBCVDSXK8KGQ3WAMO78,33000,0,0,0,0
121,43_3,MARCO_4979344,A1IBKP5PBH5EHC,3TOK3KHVJYYIBCVDSXK8KGQ3WAMO78,33000,0,0,0,0
121,43_3,MARCO_5049182,A1IBKP5PBH5EHC,3TOK3KHVJYYIBCVDSXK8KGQ3WAMO78,33000,0,0,0,0
121,43_3,MARCO_5153785,A1IBKP5PBH5EHC,3TOK3KHVJYYIBCVDSXK8KGQ3WAMO78,33000,0,0,0,0
121,43_3,MARCO_5153787,A1IBKP5PBH5EHC,3TOK3KHVJYYIBCVDSXK8KGQ3WAMO78,33000,0,0,0,0
38,43_2,CAR_1ceb5462cdb5896c6a646bd756df0e42071771aa,A1IBKP5PBH5EHC,3X31TUMD722WU5DEQPN7RPVWYGR1LB,92000,0,3,0,1
38,43_2,CAR_1d2a6d8421cacbcc6bd68e93ddd5849adcdcd63e,A1IBKP5PBH5EHC,3X31TUMD722WU5DEQPN7RPVWYGR1LB,92000,0,0,0,0
38,43_2,CAR_1f08be458080d039bac42e68a8a493b7cb1f2d4a,A1IBKP5PBH5EHC,3X31TUMD722WU5DEQPN7RPVWYGR1LB,92000,0,1,0,0
38,43_2,CAR_1ff777c40bc250e623651b63166062b147d7991f,A1IBKP5PBH5EHC,3X31TUMD722WU5DEQPN7RPVWYGR1LB,92000,0,0,0,0
38,43_2,CAR_22c362fe5b4f23fa1bbe25a7b83d368010015a4f,A1IBKP5PBH5EHC,3X31TUMD722WU5DEQPN7RPVWYGR1LB,92000,0,3,0,1
100,43_3,CAR_9c1bdf2c87c5f948978e1a930e7bc3365c05be6c,A1IBKP5PBH5EHC,3VJ40NV2QN359ASK50N9PCILL7AOTH,59000,0,0,0,0
100,43_3,CAR_9d183929ea660119a4a5674286402333335cb631,A1IBKP5PBH5EHC,3VJ40NV2QN359ASK50N9PCILL7AOTH,59000,0,0,0,0
100,43_3,CAR_9e9b44b736b4a6962a1a256e8ddd733be929c1d4,A1IBKP5PBH5EHC,3VJ40NV2QN359ASK50N9PCILL7AOTH,59000,0,0,0,0
100,43_3,CAR_9f9ff7ac4ac41fb081c45a1756a67b45a40d1a86,A1IBKP5PBH5EHC,3VJ40NV2QN359ASK50N9PCILL7AOTH,59000,0,0,0,0
100,43_3,CAR_a0879f81a533c4072f92a834eb01b306b9e0b2f3,A1IBKP5PBH5EHC,3VJ40NV2QN359ASK50N9PCILL7AOTH,59000,0,0,0,0
58,43_2,CAR_c5eaac53ad77c2c368d828085c4db70f192514a8,A1IBKP5PBH5EHC,3NL0RFNU0K322YSFS7U8ANPKL0Z4KR,68000,0,0,0,0
58,43_2,CAR_c7feb413ac17ca77630e7c6083457b9f422afbe1,A1IBKP5PBH5EHC,3NL0RFNU0K322YSFS7U8ANPKL0Z4KR,68000,0,0,0,0
58,43_2,CAR_c8627c9048937a84c1535929ed3546a61ffc5a05,A1IBKP5PBH5EHC,3NL0RFNU0K322YSFS7U8ANPKL0Z4KR,68000,0,0,0,0
58,43_2,CAR_cacf74566c80f23469e8e98ce860322833086daa,A1IBKP5PBH5EHC,3NL0RFNU0K322YSFS7U8ANPKL0Z4KR,68000,0,0,0,0
58,43_2,CAR_ce12ca8c4098a99e1606623ae9c315a83940aacb,A1IBKP5PBH5EHC,3NL0RFNU0K322YSFS7U8ANPKL0Z4KR,68000,0,0,0,0
95,43_3,CAR_6be3c06568687a3bcb42b8255fee32beabb3248f,A1IBKP5PBH5EHC,3WR9XG3T68RE7JLV9D5Z6IKYFJI47A,135000,0,1,0,0
95,43_3,CAR_6dd185f1794be6e2f38f24ddfcfd8c4f9e3aa302,A1IBKP5PBH5EHC,3WR9XG3T68RE7JLV9D5Z6IKYFJI47A,135000,0,0,0,0
95,43_3,CAR_6ec1b811bafb44c4fbf6de0cae2437ba51f6ce0d,A1IBKP5PBH5EHC,3WR9XG3T68RE7JLV9D5Z6IKYFJI47A,135000,0,0,0,0
