hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
298,43_7,CAR_ff36fc891149208d19c03be5db101f0ec1023533,A1IBKP5PBH5EHC,3JCG6DTRV86V26D839LI9C2YHCTQQ0,85000,0,0,0,0
298,43_7,CAR_ffabde001a6aa2579c8659fe8fbf4b9b6e1f8fdc,A1IBKP5PBH5EHC,3JCG6DTRV86V26D839LI9C2YHCTQQ0,85000,0,0,0,0
298,43_7,MARCO_1034721,A1IBKP5PBH5EHC,3JCG6DTRV86V26D839LI9C2YHCTQQ0,85000,0,0,0,0
298,43_7,MARCO_1255514,A1IBKP5PBH5EHC,3JCG6DTRV86V26D839LI9C2YHCTQQ0,85000,0,0,0,0
298,43_7,MARCO_1315224,A1IBKP5PBH5EHC,3JCG6DTRV86V26D839LI9C2YHCTQQ0,85000,0,0,0,0
271,43_7,CAR_3cd96a103629a3323dfc408c8085cebb1bf6a591,A1IBKP5PBH5EHC,3VNL7UK1XKZB3XFR6X4J2I97UHFFT5,85000,0,0,0,0
271,43_7,CAR_3cffacd612fe68ead0df0fc967633e3d4d323fc8,A1IBKP5PBH5EHC,3VNL7UK1XKZB3XFR6X4J2I97UHFFT5,85000,0,0,0,0
271,43_7,CAR_3dc18df1d8115c9793aa5299d9c99bf355c081ab,A1IBKP5PBH5EHC,3VNL7UK1XKZB3XFR6X4J2I97UHFFT5,85000,0,1,0,0
271,43_7,CAR_411592e2ddba0d528bd17b71c5e14edaba7bacfa,A1IBKP5PBH5EHC,3VNL7UK1XKZB3XFR6X4J2I97UHFFT5,85000,0,0,0,0
271,43_7,CAR_42c314983aeda2d9fa431afb32073b5a10aaa93e,A1IBKP5PBH5EHC,3VNL7UK1XKZB3XFR6X4J2I97UHFFT5,85000,0,1,0,0
297,43_7,CAR_f93a29d9ac0182a18058a58db488fe3bab558557,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOXFPPO0,75000,0,0,0,0
297,43_7,CAR_f99ca73de4d23b3623b8141d245e4767a41f1f69,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOXFPPO0,75000,0,0,0,0
297,43_7,CAR_fbc91436903799d72f31ec0d7906f8dac3d1ded6,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOXFPPO0,75000,0,0,0,0
297,43_7,CAR_0ddabcdc9ba3d86614aedda60bf69a3cbdead664,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOXFPPO0,75000,0,0,0,0
297,43_7,CAR_fd95bf9908f9b23c2221c703476aaae2f9d805ce,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOXFPPO0,75000,0,0,0,0
291,43_7,CAR_c90e04b74b22fc15e04b022f0cd78413f72e3781,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQH14C53,98000,0,0,0,0
291,43_7,CAR_c9661174d661961898d42ead3fa7479d3331f08f,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQH14C53,98000,0,0,0,0
291,43_7,CAR_d144cfe9d2cf9743fcbf4dc5d82dbed681091351,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQH14C53,98000,0,0,0,0
291,43_7,CAR_d14a3615eaccd0ee8056833568fac141a64b81d6,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQH14C53,98000,0,0,0,0
291,43_7,CAR_d14f04e6eefd9a0f7ba86cfd1922b3e5334f14fc,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQH14C53,98000,0,0,0,0
296,43_7,CAR_f2a78a93072c95c9d9287fe81899f71a17c9981b,A1IBKP5PBH5EHC,3OS4RQUCREVB7BLA6BDY2O3LOAJFBJ,87000,0,0,0,0
296,43_7,CAR_f2f48b6162888ba01a2a9a49dbb13ac926c20447,A1IBKP5PBH5EHC,3OS4RQUCREVB7BLA6BDY2O3LOAJFBJ,87000,0,0,0,0
296,43_7,CAR_f3f6b9f1e7833fd231c78b5e5b8fee6238870e7f,A1IBKP5PBH5EHC,3OS4RQUCREVB7BLA6BDY2O3LOAJFBJ,87000,0,3,0,1
296,43_7,CAR_f43ff1510a0243ec323cce340be6e8e3ac348617,A1IBKP5PBH5EHC,3OS4RQUCREVB7BLA6BDY2O3LOAJFBJ,87000,0,2,0,1
296,43_7,CAR_f8d0c83253002454c21c66b06d32e06ae8331461,A1IBKP5PBH5EHC,3OS4RQUCREVB7BLA6BDY2O3LOAJFBJ,87000,0,0,0,0
277,43_7,CAR_6ec1b811bafb44c4fbf6de0cae2437ba51f6ce0d,A1IBKP5PBH5EHC,3WMINLGALGJZLPW89VN1Z7YC9F3CA7,64000,0,0,0,0
277,43_7,CAR_6eff497d51fc61bf04e811d572d476d5faf45dc5,A1IBKP5PBH5EHC,3WMINLGALGJZLPW89VN1Z7YC9F3CA7,64000,0,3,0,1
277,43_7,CAR_6fdb377acb273fe709f907b58076723d94c7a292,A1IBKP5PBH5EHC,3WMINLGALGJZLPW89VN1Z7YC9F3CA7,64000,0,0,0,0
277,43_7,CAR_73b921791671b6c4291cac9e423c031b9fa876b4,A1IBKP5PBH5EHC,3WMINLGALGJZLPW89VN1Z7YC9F3CA7,64000,0,0,0,0
277,43_7,CAR_76513f98de6bf710b905ba1263cc5ba146c70929,A1IBKP5PBH5EHC,3WMINLGALGJZLPW89VN1Z7YC9F3CA7,64000,0,1,0,0
265,43_7,CAR_191a105b26fb62d43e61d6e01187fad5914a83ad,A1IBKP5PBH5EHC,3IAEQB9FMJ06XU5PAWE412DLMYGDWH,141000,0,0,0,0
265,43_7,CAR_1a1cbaf277a9455c9aedaac0d77748887d0268d8,A1IBKP5PBH5EHC,3IAEQB9FMJ06XU5PAWE412DLMYGDWH,141000,0,0,0,0
265,43_7,CAR_1bd56f3a0acb3ffbc864f21ec17b8caaa9c3c949,A1IBKP5PBH5EHC,3IAEQB9FMJ06XU5PAWE412DLMYGDWH,141000,0,0,0,0
265,43_7,CAR_1d866003d66cfee58f87886c2dd84f69661ba45d,A1IBKP5PBH5EHC,3IAEQB9FMJ06XU5PAWE412DLMYGDWH,141000,0,1,0,0
265,43_7,CAR_1d8b78873c307fd6c6a4f8a252902cada97a506e,A1IBKP5PBH5EHC,3IAEQB9FMJ06XU5PAWE412DLMYGDWH,141000,0,0,0,0
290,43_7,CAR_c5cd7810f85eaa4f1cb0466848c8ef9244f74fbf,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46T6JS4ON,91000,0,0,0,0
290,43_7,CAR_c81b1ac4610c58837fa93bc217162fde1806cd57,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46T6JS4ON,91000,0,0,0,0
290,43_7,CAR_c86471eafa9bba0ec960ff63f61f5dfac3007a49,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46T6JS4ON,91000,0,0,0,0
290,43_7,CAR_c8794987655da022b92725254a3d23bb790bff65,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46T6JS4ON,91000,0,0,0,0
290,43_7,CAR_c90a0a7ca04fab8988a1d604c0582d700fe665b8,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46T6JS4ON,91000,0,0,0,0
299,43_7,MARCO_1468445,A1IBKP5PBH5EHC,3BGYGHDBB20XI492ZN5GHC6SL0222L,36000,0,0,0,0
299,43_7,MARCO_1468452,A1IBKP5PBH5EHC,3BGYGHDBB20XI492ZN5GHC6SL0222L,36000,0,0,0,0
299,43_7,MARCO_1468453,A1IBKP5PBH5EHC,3BGYGHDBB20XI492ZN5GHC6SL0222L,36000,0,0,0,0
299,43_7,MARCO_1468454,A1IBKP5PBH5EHC,3BGYGHDBB20XI492ZN5GHC6SL0222L,36000,0,0,0,0
299,43_7,MARCO_152673,A1IBKP5PBH5EHC,3BGYGHDBB20XI492ZN5GHC6SL0222L,36000,0,0,0,0
303,43_7,MARCO_4500999,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPO3CRZES,31000,0,0,0,0
303,43_7,MARCO_452199,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPO3CRZES,31000,0,0,0,0
303,43_7,MARCO_4982991,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPO3CRZES,31000,0,0,0,0
303,43_7,MARCO_5016088,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPO3CRZES,31000,0,0,0,0
303,43_7,MARCO_5047258,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPO3CRZES,31000,0,0,0,0
279,43_7,CAR_7d5a043c4bff7fa3b316b56f51196c8c2b9386e2,A1IBKP5PBH5EHC,3F6KKYWMNGHGA0WBIVNH5J0UTMEND2,67000,0,0,0,0
279,43_7,CAR_80b8849b1826207e4ad0b5db780cd6b002683e82,A1IBKP5PBH5EHC,3F6KKYWMNGHGA0WBIVNH5J0UTMEND2,67000,0,0,0,0
279,43_7,CAR_03b75200c8a62cbd5bec668770d7c19716f816f9,A1IBKP5PBH5EHC,3F6KKYWMNGHGA0WBIVNH5J0UTMEND2,67000,0,0,0,0
279,43_7,CAR_829c9989245cced4cc940ecb9b11e7eefb8bbe60,A1IBKP5PBH5EHC,3F6KKYWMNGHGA0WBIVNH5J0UTMEND2,67000,0,0,0,0
279,43_7,CAR_82f4b186530dfe0f4405cd15ee2271f48bdc10d4,A1IBKP5PBH5EHC,3F6KKYWMNGHGA0WBIVNH5J0UTMEND2,67000,0,1,0,0
275,43_7,CAR_5b4eb3b883bb55eebd3f088f763d2fa15e46ca9f,A1IBKP5PBH5EHC,3PEIJLRY6Y9KV0A61WFGV9GD2GTWX3,110000,0,0,0,0
275,43_7,CAR_5d4758f39f729600139de1f6f28b614d4e1e68cc,A1IBKP5PBH5EHC,3PEIJLRY6Y9KV0A61WFGV9GD2GTWX3,110000,0,0,0,0
275,43_7,CAR_5f2b772384408b91379dc65cf24e946e9e49adfe,A1IBKP5PBH5EHC,3PEIJLRY6Y9KV0A61WFGV9GD2GTWX3,110000,0,0,0,0
275,43_7,CAR_639bb8fc8b47c769724f14066a2b10935594b6c5,A1IBKP5PBH5EHC,3PEIJLRY6Y9KV0A61WFGV9GD2GTWX3,110000,0,0,0,0
275,43_7,CAR_646f9d7993c7b0a8a676a0e40a3a0a6c5dbecc0a,A1IBKP5PBH5EHC,3PEIJLRY6Y9KV0A61WFGV9GD2GTWX3,110000,0,1,0,0
304,43_7,MARCO_5062900,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33IYVV2M,38000,0,0,0,0
304,43_7,MARCO_5110769,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33IYVV2M,38000,0,0,0,0
304,43_7,MARCO_5174848,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33IYVV2M,38000,0,0,0,0
304,43_7,MARCO_5177049,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33IYVV2M,38000,0,0,0,0
304,43_7,MARCO_5326945,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33IYVV2M,38000,0,0,0,0
310,43_7,MARCO_8419331,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15F1VQWA5,29000,0,0,0,0
310,43_7,MARCO_8646689,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15F1VQWA5,29000,0,0,0,0
310,43_7,MARCO_8651459,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15F1VQWA5,29000,0,0,0,0
310,43_7,CAR_18f8160c0c0c95d07c6bdb331aea5dd3cf9a0d9d,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15F1VQWA5,29000,0,0,0,0
310,43_7,MARCO_8724135,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15F1VQWA5,29000,0,0,0,0
285,43_7,CAR_9c76ddbddfd7862be2eac6a7ad697ad67d5b64d1,A1IBKP5PBH5EHC,36H9ULYP67AHPUJMU3QF0CMYWFQFJ2,94000,0,0,0,0
285,43_7,CAR_9e0beb20b755178dbd1944c3fb08f895c0000e84,A1IBKP5PBH5EHC,36H9ULYP67AHPUJMU3QF0CMYWFQFJ2,94000,0,0,0,0
285,43_7,CAR_9e9b44b736b4a6962a1a256e8ddd733be929c1d4,A1IBKP5PBH5EHC,36H9ULYP67AHPUJMU3QF0CMYWFQFJ2,94000,0,0,0,0
285,43_7,CAR_9ff0f51d288b7a0df45275937268301a00bd9359,A1IBKP5PBH5EHC,36H9ULYP67AHPUJMU3QF0CMYWFQFJ2,94000,0,0,0,0
285,43_7,CAR_a27a15f1b57eeccf88912e598af3d679893cb8bd,A1IBKP5PBH5EHC,36H9ULYP67AHPUJMU3QF0CMYWFQFJ2,94000,0,0,0,0
272,43_7,CAR_4487fe7a5289b82dcd4586764c099f3d4fee4456,A1IBKP5PBH5EHC,3FQ5JJ512Q4OO62LAC949WVKDVANKE,115000,0,0,0,0
272,43_7,CAR_4887f7bb737f1bd1e9e1877a1afe97b220afa75d,A1IBKP5PBH5EHC,3FQ5JJ512Q4OO62LAC949WVKDVANKE,115000,0,0,0,0
272,43_7,CAR_4c9538803397673c524ca103bfeb2ec5a54052df,A1IBKP5PBH5EHC,3FQ5JJ512Q4OO62LAC949WVKDVANKE,115000,0,0,0,0
272,43_7,CAR_4e223aa55659c61fedd9bf4662a8f871eaca2f4a,A1IBKP5PBH5EHC,3FQ5JJ512Q4OO62LAC949WVKDVANKE,115000,0,0,0,0
272,43_7,CAR_4f9a3a8071630d88d8cbce3a642c62c1044ae151,A1IBKP5PBH5EHC,3FQ5JJ512Q4OO62LAC949WVKDVANKE,115000,0,0,0,0
302,43_7,MARCO_3335531,A1IBKP5PBH5EHC,3HFNH7HEMMU4PHJU0DG6FYYWBPLGQW,41000,0,0,0,0
302,43_7,MARCO_3439088,A1IBKP5PBH5EHC,3HFNH7HEMMU4PHJU0DG6FYYWBPLGQW,41000,0,0,0,0
302,43_7,MARCO_3439094,A1IBKP5PBH5EHC,3HFNH7HEMMU4PHJU0DG6FYYWBPLGQW,41000,0,0,0,0
302,43_7,MARCO_410219,A1IBKP5PBH5EHC,3HFNH7HEMMU4PHJU0DG6FYYWBPLGQW,41000,0,0,0,0
302,43_7,CAR_10b5f5e2b91cacf4c86de6b1a654a7f72c14d8e7,A1IBKP5PBH5EHC,3HFNH7HEMMU4PHJU0DG6FYYWBPLGQW,41000,0,0,0,0
281,43_7,CAR_883b41f51499575c6c6e04b154aa664279f82cd4,A1IBKP5PBH5EHC,3MAOD8E57VQU861S9VOTZQ3M94QXNE,90000,0,0,0,0
281,43_7,CAR_896b8e0a17024b8e48548e48b7f3331234f6e59b,A1IBKP5PBH5EHC,3MAOD8E57VQU861S9VOTZQ3M94QXNE,90000,0,0,0,0
281,43_7,CAR_89f05e764adb86e85d4b033eba22c324e53e7f02,A1IBKP5PBH5EHC,3MAOD8E57VQU861S9VOTZQ3M94QXNE,90000,0,0,0,0
281,43_7,CAR_8d67cd397edabaaf5a050a0d76a4af24b519e901,A1IBKP5PBH5EHC,3MAOD8E57VQU861S9VOTZQ3M94QXNE,90000,0,0,0,0
281,43_7,CAR_8d6bd5055a4f36b9a589e2bad80fc75d009e6146,A1IBKP5PBH5EHC,3MAOD8E57VQU861S9VOTZQ3M94QXNE,90000,0,0,0,0
289,43_7,CAR_c06cae5b6b9a1a59bf74a685ab7170ff4a3323ff,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTY8S6E6,80000,0,1,0,0
289,43_7,CAR_c2607d30907a39066a10aecfad3c81aa41ec4140,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTY8S6E6,80000,0,0,0,0
289,43_7,CAR_c2e97f3cf108484c1f264568ac06115b45c9f3e6,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTY8S6E6,80000,0,0,0,0
289,43_7,CAR_c41e539db262988ce8085dab88a33a8c713e7bbe,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTY8S6E6,80000,0,0,0,0
289,43_7,CAR_0d1a833a2d6a0ba54af1b0be45170350ae0a4d3e,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTY8S6E6,80000,0,0,0,0
264,43_7,CAR_0df5b026384342c00dba726754d628dd14106aea,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7UAPI42,189000,0,0,0,0
264,43_7,CAR_10b5f5e2b91cacf4c86de6b1a654a7f72c14d8e7,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7UAPI42,189000,0,0,0,0
264,43_7,CAR_128f60afb34309b2cd8a458c1015d4576eb0c8ce,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7UAPI42,189000,0,0,0,0
264,43_7,CAR_15c4bb9a8d48cf3d0056c0271e747354cf04ef1a,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7UAPI42,189000,0,0,0,0
264,43_7,CAR_18f8160c0c0c95d07c6bdb331aea5dd3cf9a0d9d,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7UAPI42,189000,0,0,0,0
305,43_7,MARCO_5438027,A1IBKP5PBH5EHC,3K4J6M3CXJ9C21CDBHJKPYJR770AGK,30000,0,0,0,0
305,43_7,MARCO_5455628,A1IBKP5PBH5EHC,3K4J6M3CXJ9C21CDBHJKPYJR770AGK,30000,0,0,0,0
305,43_7,CAR_128f60afb34309b2cd8a458c1015d4576eb0c8ce,A1IBKP5PBH5EHC,3K4J6M3CXJ9C21CDBHJKPYJR770AGK,30000,0,0,0,0
305,43_7,MARCO_5534975,A1IBKP5PBH5EHC,3K4J6M3CXJ9C21CDBHJKPYJR770AGK,30000,0,0,0,0
305,43_7,MARCO_5830508,A1IBKP5PBH5EHC,3K4J6M3CXJ9C21CDBHJKPYJR770AGK,30000,0,0,0,0
269,43_7,CAR_2ddb80dff509ad8db3dcdd3b20d54b6da62c86b9,A1IBKP5PBH5EHC,3I33IC7ZWKIMN746C2YVNUPQXOPA2V,83000,0,0,0,0
269,43_7,CAR_2e59b5ce200cfd959318da7bd116e19ae6040b5d,A1IBKP5PBH5EHC,3I33IC7ZWKIMN746C2YVNUPQXOPA2V,83000,0,0,0,0
269,43_7,CAR_30090f6478476b9dba65b36c1fdb278775094018,A1IBKP5PBH5EHC,3I33IC7ZWKIMN746C2YVNUPQXOPA2V,83000,0,0,0,0
269,43_7,CAR_32f5e2bad7a7c3f68106d644d680e819a8909db2,A1IBKP5PBH5EHC,3I33IC7ZWKIMN746C2YVNUPQXOPA2V,83000,0,0,0,0
269,43_7,CAR_35dc8a3910c8dbfd7fa2222d367742d64c5441bd,A1IBKP5PBH5EHC,3I33IC7ZWKIMN746C2YVNUPQXOPA2V,83000,0,0,0,0
301,43_7,MARCO_2366790,A1IBKP5PBH5EHC,33CUSNVVNSSJQYDGVLNI1UWYT0M88X,48000,0,0,0,0
301,43_7,MARCO_2715923,A1IBKP5PBH5EHC,33CUSNVVNSSJQYDGVLNI1UWYT0M88X,48000,0,0,0,0
301,43_7,MARCO_3063717,A1IBKP5PBH5EHC,33CUSNVVNSSJQYDGVLNI1UWYT0M88X,48000,0,0,0,0
301,43_7,MARCO_3111460,A1IBKP5PBH5EHC,33CUSNVVNSSJQYDGVLNI1UWYT0M88X,48000,0,0,0,0
301,43_7,MARCO_3193694,A1IBKP5PBH5EHC,33CUSNVVNSSJQYDGVLNI1UWYT0M88X,48000,0,0,0,0
308,43_7,CAR_15c4bb9a8d48cf3d0056c0271e747354cf04ef1a,A1IBKP5PBH5EHC,3OVHNO1VEBHARPAULJYB067330RDZE,37000,0,0,0,0
308,43_7,MARCO_7899379,A1IBKP5PBH5EHC,3OVHNO1VEBHARPAULJYB067330RDZE,37000,0,0,0,0
308,43_7,MARCO_8056155,A1IBKP5PBH5EHC,3OVHNO1VEBHARPAULJYB067330RDZE,37000,0,0,0,0
308,43_7,MARCO_8089033,A1IBKP5PBH5EHC,3OVHNO1VEBHARPAULJYB067330RDZE,37000,0,0,0,0
308,43_7,MARCO_8143912,A1IBKP5PBH5EHC,3OVHNO1VEBHARPAULJYB067330RDZE,37000,0,0,0,0
294,43_7,CAR_e5d0f079ac5140289a60059b6ac4fdcd00d9c923,A1IBKP5PBH5EHC,3BDCF01OG2ATKBOH2EUG5C666FMLY8,96000,0,0,0,0
294,43_7,CAR_e5dd17040c99928c21cdccb7161fe65e17c80c3b,A1IBKP5PBH5EHC,3BDCF01OG2ATKBOH2EUG5C666FMLY8,96000,0,0,0,0
294,43_7,CAR_e6174c1c7a21874c1e4e132ed5512edae86b2465,A1IBKP5PBH5EHC,3BDCF01OG2ATKBOH2EUG5C666FMLY8,96000,0,0,0,0
294,43_7,CAR_e64b30ed2b887a91b865fc107b5265fd45fddef4,A1IBKP5PBH5EHC,3BDCF01OG2ATKBOH2EUG5C666FMLY8,96000,0,0,0,0
