hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
31,70_1,MARCO_938876,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9BVYLXCO,90000,0,1,0,0
31,70_1,MARCO_938877,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9BVYLXCO,90000,0,3,0,1
31,70_1,MARCO_938878,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9BVYLXCO,90000,0,4,0,1
31,70_1,MARCO_938885,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9BVYLXCO,90000,0,4,0,1
31,70_1,MARCO_948579,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9BVYLXCO,90000,0,0,0,0
8,70_1,CAR_02671f15ed7c44ec32ee73ab751400546f2c158b,A1IBKP5PBH5EHC,3M0NZ3JDP6EFNCV16DGS2UJCBHM5ZA,71000,0,0,0,0
8,70_1,CAR_a7a06bf804869647ea1715dfb2d5ee99be539db2,A1IBKP5PBH5EHC,3M0NZ3JDP6EFNCV16DGS2UJCBHM5ZA,71000,0,0,0,0
8,70_1,CAR_ae5587709a87b68631aec09437b801e8084136b9,A1IBKP5PBH5EHC,3M0NZ3JDP6EFNCV16DGS2UJCBHM5ZA,71000,0,0,0,0
8,70_1,CAR_aec040112ea3762ae86552350efabf65a01737ad,A1IBKP5PBH5EHC,3M0NZ3JDP6EFNCV16DGS2UJCBHM5ZA,71000,0,1,0,0
8,70_1,CAR_b012ff25da11e27b3e1fe7e790e5e195d672e7f4,A1IBKP5PBH5EHC,3M0NZ3JDP6EFNCV16DGS2UJCBHM5ZA,71000,0,0,0,0
21,70_1,MARCO_5117404,A1IBKP5PBH5EHC,3MHW492WW5TWMZBXXF8BYQH291DMVO,79000,0,4,0,1
21,70_1,MARCO_5117407,A1IBKP5PBH5EHC,3MHW492WW5TWMZBXXF8BYQH291DMVO,79000,0,2,0,1
21,70_1,MARCO_5117408,A1IBKP5PBH5EHC,3MHW492WW5TWMZBXXF8BYQH291DMVO,79000,0,0,0,0
21,70_1,MARCO_5289523,A1IBKP5PBH5EHC,3MHW492WW5TWMZBXXF8BYQH291DMVO,79000,0,0,0,0
21,70_1,MARCO_529395,A1IBKP5PBH5EHC,3MHW492WW5TWMZBXXF8BYQH291DMVO,79000,0,2,0,1
23,70_1,CAR_18a6407603776c3d4f90c258a70487bbbafd7cd0,A1IBKP5PBH5EHC,30X31N5D686FS6L46HD1EC2VGGVASO,114000,0,0,0,0
23,70_1,MARCO_5577430,A1IBKP5PBH5EHC,30X31N5D686FS6L46HD1EC2VGGVASO,114000,0,0,0,0
23,70_1,MARCO_560446,A1IBKP5PBH5EHC,30X31N5D686FS6L46HD1EC2VGGVASO,114000,0,3,0,1
23,70_1,MARCO_560449,A1IBKP5PBH5EHC,30X31N5D686FS6L46HD1EC2VGGVASO,114000,0,3,0,1
23,70_1,MARCO_5911895,A1IBKP5PBH5EHC,30X31N5D686FS6L46HD1EC2VGGVASO,114000,0,3,0,1
9,70_1,CAR_b1f56659fc05a24006f2257810fba26fad993031,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46URHO4O2,133000,0,0,0,0
9,70_1,CAR_b248d554d9edbbde49e739e9a57b590a1a52be16,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46URHO4O2,133000,0,0,0,0
9,70_1,CAR_bf6cb5658fab4db96b674a274b42c13364f85fd0,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46URHO4O2,133000,0,0,0,0
9,70_1,CAR_cdf15920a0dfc8865deaab560fa9fe0b88465cac,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46URHO4O2,133000,0,2,0,1
9,70_1,CAR_d072268bb24874faee86b703f08dff4beafaaf39,A1IBKP5PBH5EHC,3QBD8R3Z26ZLSPDUQZM1H46URHO4O2,133000,0,0,0,0
7,70_1,CAR_95cb314292f4235cf7e14d7865c5b999b93c74de,A1IBKP5PBH5EHC,3R5F3LQFV701VM1JBSCRB0J3SCQOZX,117000,0,0,0,0
7,70_1,CAR_9cb5699cc67d88df80e1803cdf6f0b5b473f8c59,A1IBKP5PBH5EHC,3R5F3LQFV701VM1JBSCRB0J3SCQOZX,117000,0,2,0,1
7,70_1,CAR_a21a9142e7fed53db6ba1dba4e6c3fa6a66f3b57,A1IBKP5PBH5EHC,3R5F3LQFV701VM1JBSCRB0J3SCQOZX,117000,0,0,0,0
7,70_1,CAR_a3fdf5eff6940ac38838e2fb3fc0ab0e3c7670eb,A1IBKP5PBH5EHC,3R5F3LQFV701VM1JBSCRB0J3SCQOZX,117000,0,0,0,0
7,70_1,CAR_a4ffd8918d7fe50ae4812b1012392927eae0f49c,A1IBKP5PBH5EHC,3R5F3LQFV701VM1JBSCRB0J3SCQOZX,117000,0,0,0,0
14,70_1,CAR_0e1413efea021b76d3a07812f611b2280051772c,A1IBKP5PBH5EHC,37Q970SNZJOJYI84AYK83B9SCMKS1D,65000,0,0,0,0
14,70_1,MARCO_1612575,A1IBKP5PBH5EHC,37Q970SNZJOJYI84AYK83B9SCMKS1D,65000,0,1,0,0
14,70_1,MARCO_1626179,A1IBKP5PBH5EHC,37Q970SNZJOJYI84AYK83B9SCMKS1D,65000,0,3,0,1
14,70_1,MARCO_197169,A1IBKP5PBH5EHC,37Q970SNZJOJYI84AYK83B9SCMKS1D,65000,0,4,0,1
14,70_1,MARCO_197173,A1IBKP5PBH5EHC,37Q970SNZJOJYI84AYK83B9SCMKS1D,65000,0,2,0,1
13,70_1,MARCO_1371570,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BV9U5DMC,109000,0,3,0,1
13,70_1,MARCO_1371580,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BV9U5DMC,109000,0,2,0,1
13,70_1,MARCO_146671,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BV9U5DMC,109000,0,4,0,1
13,70_1,MARCO_146675,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BV9U5DMC,109000,0,1,0,0
13,70_1,MARCO_1487145,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BV9U5DMC,109000,0,0,0,0
11,70_1,CAR_089b15284d3438e70a1afa4304148af0137581e8,A1IBKP5PBH5EHC,3B837J3LDTC7RN7L8SZN92R5GKCRS6,134000,0,0,0,0
11,70_1,CAR_e9a4faa5ecfb4504f74934bb1d703dfeccad9820,A1IBKP5PBH5EHC,3B837J3LDTC7RN7L8SZN92R5GKCRS6,134000,0,0,0,0
11,70_1,CAR_eb60bba895b7295d95b1d2a4be745b663e342264,A1IBKP5PBH5EHC,3B837J3LDTC7RN7L8SZN92R5GKCRS6,134000,0,0,0,0
11,70_1,CAR_ed03f33ec3f207437e4f59bf1ca494dad2dd68aa,A1IBKP5PBH5EHC,3B837J3LDTC7RN7L8SZN92R5GKCRS6,134000,0,0,0,0
11,70_1,CAR_f01fb3cead3142918200a9ce1c074abd4da51715,A1IBKP5PBH5EHC,3B837J3LDTC7RN7L8SZN92R5GKCRS6,134000,0,0,0,0
19,70_1,MARCO_3230490,A1IBKP5PBH5EHC,3EO896NRA1BR8Z1NPNV4HG108M1JT0,57000,0,0,0,0
19,70_1,MARCO_3684938,A1IBKP5PBH5EHC,3EO896NRA1BR8Z1NPNV4HG108M1JT0,57000,0,1,0,0
19,70_1,MARCO_3920812,A1IBKP5PBH5EHC,3EO896NRA1BR8Z1NPNV4HG108M1JT0,57000,0,4,0,1
19,70_1,MARCO_4340483,A1IBKP5PBH5EHC,3EO896NRA1BR8Z1NPNV4HG108M1JT0,57000,0,4,0,1
19,70_1,MARCO_44786,A1IBKP5PBH5EHC,3EO896NRA1BR8Z1NPNV4HG108M1JT0,57000,0,4,0,1
12,70_1,CAR_f1af7d1dfbb7295325739c5bc202a4ae9c15700b,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT388MND9GI,182000,0,0,0,0
12,70_1,CAR_f709580d1b59972e068765c5457d4e9a55ab5e3d,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT388MND9GI,182000,0,0,0,0
12,70_1,CAR_f9761b721a652ac4671dbbaebf7fafaaaed997c7,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT388MND9GI,182000,0,0,0,0
12,70_1,MARCO_1103873,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT388MND9GI,182000,0,4,0,1
12,70_1,MARCO_1135341,A1IBKP5PBH5EHC,3D4CH1LGEF9YXI28JB5KT388MND9GI,182000,0,4,0,1
15,70_1,MARCO_2141244,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5UMBZZ6IY,105000,0,1,0,0
15,70_1,MARCO_2366926,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5UMBZZ6IY,105000,0,0,0,0
15,70_1,MARCO_245377,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5UMBZZ6IY,105000,0,0,0,0
15,70_1,MARCO_2500644,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5UMBZZ6IY,105000,0,3,0,1
15,70_1,MARCO_2599735,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5UMBZZ6IY,105000,0,0,0,0
