43_4,CAR_170674093e570a1cf251c356af07e5a8f1bc81ea,0,0
43_4,CAR_16f51b418d199cc8877c99bfb47cd403c23e38f1,0,0
43_4,CAR_128f60afb34309b2cd8a458c1015d4576eb0c8ce,0,0
43_4,CAR_052966ef680601f5c3679ddbe1e40cd468af9759,1,1
43_4,CAR_058891516dceca07bcf9f4d29c8f1b76d8f0d003,0,0
43_4,CAR_141f803dfecbd0bb5f9fa0f57174be1f782df3fd,0,0
43_5,CAR_17bd80f8604986be216ccd9c0636ffa8ea8b7390,0,0
43_5,CAR_0f1906acb3b475f8f61367f4a4861cfb41a089c0,0,0
43_5,CAR_128f60afb34309b2cd8a458c1015d4576eb0c8ce,0,0
43_5,CAR_0b8dbc4f6c3a9e33d49d56492c77f14aa39e083a,0,0
43_5,CAR_0aa8052b4b04fb001cf6b6cf0bb8b8363c9e8a20,0,0
43_5,CAR_118d2728e691206126de4e74f85798e4d926040a,0,0
43_5,CAR_1671eb0de150bb36ef3c0d7a7c5103fbb5a07be3,0,0
43_6,CAR_0b1f9a020c6ae5efb60c468fab53a3dc4a3b3d17,3,3
43_6,CAR_0fd0bee9981445dc04735453e32146fdae86b214,0,0
43_6,CAR_0b26b8acfad41bcc61efcf1ce848c6b9f066411d,1,2
43_6,CAR_0f0940ff3b924fcd21386c589bbc64f5966e7bb3,4,4
43_6,CAR_0ba77b6a9d09d893f2348b48aef45018409e0f19,0,0
43_6,CAR_0e0f733f6a32f4dac5320158d8050433465e5726,0,1
43_6,CAR_0ce040290ca74a0ac47eb9623994d33022cd8971,0,0
