hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
87,42_3,CAR_87e93e20b102518816cd96f1dcd1069f77626ac6,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAV08GXZA,32000,0,0,0,0
87,42_3,CAR_88e3d11be3041e669ae3059f069630a254e3fcb7,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAV08GXZA,32000,0,0,0,0
87,42_3,CAR_8a47d2d5476d9fcfe8878a765050f86778050d3e,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAV08GXZA,32000,0,0,0,0
87,42_3,CAR_8a9c1860670b9898485ab7b8a12b5406b7a64f04,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAV08GXZA,32000,0,0,0,0
87,42_3,CAR_8ae9474e8b1d77ed77c854b78360784139e9fc0b,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAV08GXZA,32000,0,0,0,0
63,42_2,MARCO_5785973,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LK526J0,69000,0,0,0,0
63,42_2,MARCO_5788536,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LK526J0,69000,0,0,0,0
63,42_2,MARCO_5881080,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LK526J0,69000,0,1,0,0
63,42_2,MARCO_5953469,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LK526J0,69000,0,2,0,1
63,42_2,MARCO_5953471,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LK526J0,69000,0,1,0,0
0,42_1,CAR_0306162ec8dcedc850cd7db78abfded15043bcf3,A1IBKP5PBH5EHC,33M4IA01QLHFN4TK225A8A8WRO7XRL,106000,0,1,0,0
0,42_1,CAR_0371407130f003c4db39256722ad634de5b60fe0,A1IBKP5PBH5EHC,33M4IA01QLHFN4TK225A8A8WRO7XRL,106000,0,1,0,0
