hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
212,45_5,MARCO_3818537,A1IBKP5PBH5EHC,3EFVCAY5L8P8AF9ZMPK9QK5CEMR8JJ,93000,0,0,0,0
212,45_5,MARCO_3874490,A1IBKP5PBH5EHC,3EFVCAY5L8P8AF9ZMPK9QK5CEMR8JJ,93000,0,1,0,0
212,45_5,MARCO_3895828,A1IBKP5PBH5EHC,3EFVCAY5L8P8AF9ZMPK9QK5CEMR8JJ,93000,0,0,0,0
212,45_5,MARCO_394438,A1IBKP5PBH5EHC,3EFVCAY5L8P8AF9ZMPK9QK5CEMR8JJ,93000,0,0,0,0
212,45_5,MARCO_3970781,A1IBKP5PBH5EHC,3EFVCAY5L8P8AF9ZMPK9QK5CEMR8JJ,93000,0,0,0,0
107,45_3,CAR_68ca54c1745e8c6bd95aa603f8e60fc6c0388f42,A1IBKP5PBH5EHC,3M0BCWMB80CDIX75W0NY6CPLOFLBWY,388000,0,0,0,0
107,45_3,CAR_6b0ddcdde7cd1d9ad8f9f0d11120861a8990ec4e,A1IBKP5PBH5EHC,3M0BCWMB80CDIX75W0NY6CPLOFLBWY,388000,0,0,0,0
107,45_3,CAR_6d59f0aa971e25b29d1abcd3679225660169f4df,A1IBKP5PBH5EHC,3M0BCWMB80CDIX75W0NY6CPLOFLBWY,388000,0,0,0,0
107,45_3,CAR_709a4cac390df561d3f72dbf928e4e56d3d33657,A1IBKP5PBH5EHC,3M0BCWMB80CDIX75W0NY6CPLOFLBWY,388000,0,0,0,0
107,45_3,CAR_71197779433166724a37522688ffeae339539eee,A1IBKP5PBH5EHC,3M0BCWMB80CDIX75W0NY6CPLOFLBWY,388000,0,1,0,0
106,45_3,CAR_55b7226d969b0798babd26d962551e32f06caaed,A1IBKP5PBH5EHC,3P529IW9K31NKK7MXO2SGRZQ569FLR,91000,0,1,0,0
