hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
263,43_7,CAR_0b26b8acfad41bcc61efcf1ce848c6b9f066411d,A1IBKP5PBH5EHC,39L1G8WVWV7FE1NPKJJ7V31F3IS136,112000,0,0,0,0
263,43_7,CAR_0d1a833a2d6a0ba54af1b0be45170350ae0a4d3e,A1IBKP5PBH5EHC,39L1G8WVWV7FE1NPKJJ7V31F3IS136,112000,0,0,0,0
263,43_7,CAR_0d8e6019c50c3ea7ffe14486d32200400e379f8b,A1IBKP5PBH5EHC,39L1G8WVWV7FE1NPKJJ7V31F3IS136,112000,0,0,0,0
263,43_7,CAR_0da0544c6bca140de9db23d587d0d609596bddff,A1IBKP5PBH5EHC,39L1G8WVWV7FE1NPKJJ7V31F3IS136,112000,0,1,0,0
263,43_7,CAR_0ddabcdc9ba3d86614aedda60bf69a3cbdead664,A1IBKP5PBH5EHC,39L1G8WVWV7FE1NPKJJ7V31F3IS136,112000,0,0,0,0
36,43_2,CAR_0ab7057e95b9ef064ddedf63638a4607e7aacae3,A1IBKP5PBH5EHC,3C44YUNSI65GDL8OYA09985PXBJPDS,101000,0,0,0,0
36,43_2,CAR_0b8dbc4f6c3a9e33d49d56492c77f14aa39e083a,A1IBKP5PBH5EHC,3C44YUNSI65GDL8OYA09985PXBJPDS,101000,0,0,0,0
36,43_2,CAR_12620ae6b512886d8f11f7f66edf366ba7173d93,A1IBKP5PBH5EHC,3C44YUNSI65GDL8OYA09985PXBJPDS,101000,0,3,0,1
36,43_2,CAR_128f60afb34309b2cd8a458c1015d4576eb0c8ce,A1IBKP5PBH5EHC,3C44YUNSI65GDL8OYA09985PXBJPDS,101000,0,0,0,0
36,43_2,CAR_13818c425ba58c691571528de3460fc68cfc2dff,A1IBKP5PBH5EHC,3C44YUNSI65GDL8OYA09985PXBJPDS,101000,0,0,0,0
83,43_3,CAR_011c3e8561183f3661a8e3e951e4431b42994b58,A1IBKP5PBH5EHC,3T3IWE1XGB38UM50KDFDEHDL5TTQT3,340000,0,0,0,0
83,43_3,CAR_0236ad9bb9b6f5b4d84928e80ee7e7a303f82eda,A1IBKP5PBH5EHC,3T3IWE1XGB38UM50KDFDEHDL5TTQT3,340000,0,0,0,0
83,43_3,CAR_0486fc8ba4f8a9913eea57bb3d96649d9de8d9ea,A1IBKP5PBH5EHC,3T3IWE1XGB38UM50KDFDEHDL5TTQT3,340000,0,1,0,0
83,43_3,CAR_06580a87c1527f4734867dcdc25cb8adbac9285f,A1IBKP5PBH5EHC,3T3IWE1XGB38UM50KDFDEHDL5TTQT3,340000,0,0,0,0
83,43_3,CAR_0a165a33aa5c343c70e1ed2ff65933b1adb6edd7,A1IBKP5PBH5EHC,3T3IWE1XGB38UM50KDFDEHDL5TTQT3,340000,0,2,0,1
172,43_5,CAR_0073e1a09b3d358380cb8703d73a32bde3992827,A1IBKP5PBH5EHC,3EWIJTFFVTNIHAI4DKW30PM2PFB0ES,71000,0,0,0,0
