hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
455,35_9,MARCO_4480145,A1IBKP5PBH5EHC,3OVR4I9USUZOD1QA5CE5691TK2VQ41,51000,0,0,0,0
455,35_9,MARCO_4534348,A1IBKP5PBH5EHC,3OVR4I9USUZOD1QA5CE5691TK2VQ41,51000,0,0,0,0
455,35_9,MARCO_455720,A1IBKP5PBH5EHC,3OVR4I9USUZOD1QA5CE5691TK2VQ41,51000,0,0,0,0
455,35_9,MARCO_4651640,A1IBKP5PBH5EHC,3OVR4I9USUZOD1QA5CE5691TK2VQ41,51000,0,0,0,0
455,35_9,MARCO_4817477,A1IBKP5PBH5EHC,3OVR4I9USUZOD1QA5CE5691TK2VQ41,51000,0,0,0,0
178,35_5,CAR_006882049af398418c80afb642f78a476acb104b,A1IBKP5PBH5EHC,3SEPORI8WSFCTI7I1979A5ZXHF8AZM,91000,0,0,0,0
178,35_5,CAR_02d7986bbd451f51afc8a1ff4dbb8dc423567b93,A1IBKP5PBH5EHC,3SEPORI8WSFCTI7I1979A5ZXHF8AZM,91000,0,1,0,0
178,35_5,CAR_0594eccf199f7497867f82f1e9ce19867c162711,A1IBKP5PBH5EHC,3SEPORI8WSFCTI7I1979A5ZXHF8AZM,91000,0,0,0,0
178,35_5,CAR_073c7db14518d5bfd16f10bc7cd6d995ecc69950,A1IBKP5PBH5EHC,3SEPORI8WSFCTI7I1979A5ZXHF8AZM,91000,0,0,0,0
178,35_5,CAR_0817eea78013b6b00ebea101e9892ee771970bce,A1IBKP5PBH5EHC,3SEPORI8WSFCTI7I1979A5ZXHF8AZM,91000,0,0,0,0
139,35_4,CAR_01cae570a8daa465d16d31db03389b0223b6b5aa,A1IBKP5PBH5EHC,3XLBSAQ9Z9SUAG9KU6VP0EX7G727ZS,77000,0,0,0,0
139,35_4,CAR_07f1c50fdf9916e0bd0242e8ad0e2e2904715527,A1IBKP5PBH5EHC,3XLBSAQ9Z9SUAG9KU6VP0EX7G727ZS,77000,0,0,0,0
139,35_4,CAR_0817eea78013b6b00ebea101e9892ee771970bce,A1IBKP5PBH5EHC,3XLBSAQ9Z9SUAG9KU6VP0EX7G727ZS,77000,0,0,0,0
139,35_4,CAR_09698c3b94527b05b630744b270036e81b08a911,A1IBKP5PBH5EHC,3XLBSAQ9Z9SUAG9KU6VP0EX7G727ZS,77000,0,0,0,0
139,35_4,CAR_0bb6de4ef86f5e8441db2a840077accbbe0ecd7f,A1IBKP5PBH5EHC,3XLBSAQ9Z9SUAG9KU6VP0EX7G727ZS,77000,0,0,0,0
464,35_9,MARCO_8692496,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTXQF6ES,65000,0,0,0,0
464,35_9,MARCO_8721838,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTXQF6ES,65000,0,0,0,0
464,35_9,MARCO_8758191,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTXQF6ES,65000,0,0,0,0
464,35_9,MARCO_8760461,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTXQF6ES,65000,0,0,0,0
464,35_9,MARCO_8784342,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTXQF6ES,65000,0,0,0,0
456,35_9,MARCO_5125824,A1IBKP5PBH5EHC,3XC1O3LBOX2X3PPNS87HXVERQVPTLB,84000,0,0,0,0
