hitId,queryNum,topicNum,subQueryNum,query,hitCount,isLast,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5,workerId,mturkHitId
0,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 1 of 35 for question 1,false," <span>*** NEW QUERY ***</span> The same mountains that provide Chattanooga's scenic backdrop also served to trap industrial pollutants which caused them to settle over the community, so much that in 1969, the federal government declared that Chattanooga had the dirtiest air in the nation. But environmental crises were not the only problems plaguing the city. Like other early industrial cities, Chattanooga entered the 1980s with serious socioeconomic challenges, including job layoffs due to de-industrialization, deteriorating city infrastructure, racial tensions, and social division. Chattanooga's population declined by more than 10% in the 1980s. However, Chattanooga was the only major U.S. city to lose this proportion of its population in the 1980s and then regain the same proportion in the next two decades.",CAR_0306162ec8dcedc850cd7db78abfded15043bcf3,0," The Chickamauga Campaign was followed by the Battles for Chattanooga, sometimes called the Chattanooga Campaign, including the reopening of supply lines and the Battles of Lookout Mountain (November 23) and Missionary Ridge, (November 25). Relief forces commanded by Maj. Gen. Ulysses S. Grant broke Bragg's grip on the city, sent the Army of Tennessee into retreat, and opened the gateway to the Deep South for Maj. Gen. William T. Sherman's 1864 Atlanta Campaign.",CAR_0371407130f003c4db39256722ad634de5b60fe0,0," Chattanooga has been referred to in pop culture numerous times over the decades, including in books, documentaries, films, TV shows, and more. In recent years, Chattanooga has appeared in more productions of blockbuster movies and TV shows, as well as independent films and documentaries.",CAR_0686af88cf58f5c32f996efd9815d0c72b0fae6f,0," As the birthplace of the tow truck, Chattanooga is the home of the International Towing and Recovery Hall of Fame and Museum. Another transportation icon, the passenger train, can be found at the Tennessee Valley Railroad Museum, called TVRM by locals, which is the largest operating historic railroad in the South. Chattanooga is home to the Hunter Museum of American Art. Other notable museums include the Chattanooga History Center, the National Medal of Honor Museum, the Houston Museum, the Chattanooga African American Museum, and the Creative Discovery Museum.",CAR_0d44988c34ed246822c8677e4999a353ca1d8f60,0," Chattanooga is a town in Comanche and Tillman counties in the U.S. state of Oklahoma. The population was 461 at the 2010 census. The Comanche County portion of Chattanooga is included in the Lawton, Oklahoma Metropolitan Statistical Area.",CAR_0f57e69c509cdeecafe3841d20cf92b2839f065d,0,,
1,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 2 of 35 for question 1,false," Parks and natural scenic areas provide other attractions. The red-and-black painted See Rock City barns along highways in the Southeast are remnants of a now-classic Americana tourism campaign to attract visitors to the Rock City tourist attraction in nearby Lookout Mountain, Georgia. The mountain is also the site of Ruby Falls and Craven's House. The Lookout Mountain Incline Railway is a steep funicular railway that rises from the St. Elmo Historic District to the top of the mountain, where passengers can visit the National Park Service's Point Park and the Battles for Chattanooga Museum. Formerly known as Confederama, the museum includes a diorama that details the Battle of Chattanooga. From the military park, visitors can enjoy panoramic views of Moccasin Bend and the Chattanooga skyline from the mountain's famous point or from vantage points along the well-marked trail system.",CAR_15d300edd5e3b83fabd3e0b7d79e02abe11183e4,0," Chattanooga High School was founded in the fall of 1874 in Chattanooga, Hamilton County, Tennessee.",CAR_195c7ed46f2cc1f1e557fb4bf8eca134d0c27dfd,0," The Tennessee College of Applied Technology - Chattanooga (TCAT) is the only TCAT that forms an integral part of the organization of a community college, forming a unit of Chattanooga State Community College, a Tennessee Board of Regents institution serving more than 2,300 students annually. The school was founded in 1969 as the Chattanooga Area Vocational Technical School. On July 1, 1981 the AVTS became a part of Chattanooga State. In 1996 the Tennessee Board of Regents renamed the AVTS to the Tennessee Technology Center at Chattanooga.  In 2013 TTC Chattanooga was named the Tennessee College of Applied Technology - Chattanooga in keeping with its updated role as one of the leading edge technical colleges in the state of Tennessee.",CAR_1c52de2751857d344dd10e24e19512e062220c01,0," Kate Hudson  Almost Famous ",CAR_1d1bbe3d3460e3427fa8516b9cb3b89e53483189,0," Pregulman was also active in philanthropy and community service. For many years, he was the chairman of the Siskin Memorial Foundation and played a lead role in building the Siskin Hospital for Physical Rehabilitation, one of the leading rehabiliation centers in the United States. Even after he retired, he remained active as the Foundation's vice-chairman.   He was also president of the Jewish Community Federation of Chattanooga,  a member of the University of Chattanooga Foundation's board of trustees, and a leader at the University of Tennessee at Chattanooga and The McCallie School, a boy's preparatory school near his home in the Missionary Ridge section of Chattanooga. He also played an important role in raising money to build Finley Stadium, opened in 1997, and has served on the board of directors for the Finley StadiumDavenport Field Corporation.  Pregulmanparticularly active in community service efforts directed at improving health care and has received awards from the Tennessee Medical Association and the ChattanoogaHamilton County Medical Society.",CAR_1ee42c05e1dbcd24fdbd2638e658ddb85c6bcdc1,0,,
2,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 3 of 35 for question 1,false," The University of Tennessee at Chattanooga is properly abbreviated as UTC.  Athletics teams prefer to be called simply Chattanooga.  UT Chattanooga is generally frowned upon by the campus, but is used widely in system publications.",CAR_1fae97249e708e7c7fdad4e8263741901b32593b,0," Cal Ermer died at age 85 in Chattanooga, Tennessee, on August 8, 2009. Almost a year before, on August 30, 2008, the Chattanooga Lookouts (where he managed in 195257 and won the 1952 pennant) dedicated their press box to Ermer. He had met and married Gloria Williams (Miss Chattanooga and Miss Tennessee of 1952) and lived in Chattanooga for 57 years. Ermer was also soccer coach for the University of Baltimore and managed baseball teams in the winter leagues. He was buried in Chattanooga's National Cemetery.",CAR_21806b7578ea8c057ca1af8cf4eb5242dc813ddd,0," WMBW (88.9 FM, Moody Radio Southeast) is a non-commercial educational radio station licensed to Chattanooga, Tennessee serving the Chattanooga metropolitan area. Owned by the Moody Bible Institute since 1973, the station broadcasts a religious format and is the Chattanooga affiliate for Moody Radio.",CAR_25ed17484fb0bade621063567ced5097d896cb50,0," The homes in the neighborhood consist of a variety of renovated and original middle-class family homes, with the vast majority being built between 1900 and 1930. The creation and development of both the Highland Park Baptist Church and Tennessee Temple University had a significant impact on the neighborhood throughout the middle of the 20th century. Both of those organizations have now either closed or moved out of Highland Park. Redemption Point Church and Chattanooga Girls Leadership Academy have purchased and operate most of the vacated properties. A few key lots have been purchased by Chattanooga Neighborhood Enterprise, an organization dedicated to supporting neighborhood development and revitalization, and providing quality affordable housing options in the city of Chattanooga.",CAR_28369395fb12673aa482498739e59a4ed36b9886,0," The Second Battle of Chattanooga was a battle in the American Civil War, beginning on August 21, 1863, as the opening battle in the Chickamauga Campaign. The larger and more famous battles were the Battles for Chattanooga (generally referred to as the Battle of Chattanooga) in November 1863.",CAR_28808533d4e190316462a214ccb9822182ade6b5,0,,
3,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 4 of 35 for question 1,false," Her novel St. Elmo was her most famous and it was frequently adapted for both the stage and screen. It inspired the naming of towns, hotels, steamboats, and a cigar brand. The book's heroine Edna Earl became the namesake of Eudora Welty's heroine (Edna Earle Ponder) in The Ponder Heart published in 1954. The novel also inspired a parody of itself called St. Twel'mo, or the Cuneiform Cyclopedist of Chattanooga (1867) by Charles Henry Webb.",CAR_2be2ae0856445622f66854f3eea5246abd37705d,0," Chattanooga Metropolitan Airport , also known as Lovell Field, is a public airport located five miles (8 km) east of the central business district of Chattanooga, a city in Hamilton County, Tennessee, United States. The airport is owned and operated by the Chattanooga Metropolitan Airport Authority. It is a Class C airport serviced by Chattanooga Approach.",CAR_2cc7a094571c7d3c0125853e3616b88057be0b78,0," The first scheduled air carrier operation in Tennessee took place in Chattanooga in 1928 at Marr Field, dedicated in December 1919, named for Walter L. Marr, and located off present-day Amnicola Highway. Chattanooga was a stopover on the Contract Air Mail route served by Interstate Airlines between Atlanta, Georgia and Chicago, Illinois. Charles Lindbergh, the world-famous aviator who had piloted the Spirit of St. Louis over the Atlantic Ocean in May 1927, flew into Marr Field on October 5, 1927.",CAR_2daeb90822a5d084a246563ab4618e2145b4f850,0," A former Union officer from Ann Arbor, Michigan, William Andrew Slayton (18541935) was the stone contractor. Slayton lived in a stone house at 533 Barton Avenue, the house known for years by later inhabitants as the location of the Little Art Shop. It is not known if he built this house, but similarly to Washington Roebling and the Brooklyn Bridge, he could overlook the project from his window. Many of the low stone walls in North Chattanooga are made up of the remnants of stones deemed too small for use in the piers. Subdivision plats in Chattanooga suggest that Slayton developed some areas to facilitate the hauling of materials from quarries in northeastern Alabama, and Slayton Street and Slayton Avenue are found near the current public library location on Broad Street. Slayton's obituary fails to note that there is no stone on his grave at Chattanooga Memorial near Red Bank, Tennessee.",CAR_2ea344c37dc448a79546dc368990f7ee75b92576,0," In Chattanooga, Tennessee",CAR_2efc7d0f0ab2a1947e6829bc4be2b09eede350c3,0,,
4,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 5 of 35 for question 1,false," Brown v. The Board of Commissioners of the City of Chattanooga (1989) was the restructuring of the election process of Chattanooga's Board of Commissioners due to its unconstitutionality as it contradicted Section 2 of the Federal Voting Rights Act of 1965. Filed by twelve citizens in November 1987 under the United States District Court for the Eastern District of Tennessee, Southern Division, the case provided for a more equally distributed representation of the citizens, particularly the city's minority groups, of Chattanooga, TN.",CAR_2f2f1b7823669e991ea2d954f9a4d56808bdd2cb,0," In his successful Tullahoma Campaign in the summer of 1863, Rosecrans moved southeast from Murfreesboro, Tennessee, outmaneuvering Bragg and forcing him to abandon Middle Tennessee and withdraw to the city of Chattanooga, suffering only 569 Union casualties along the way. General-in-chief Maj. Gen. Henry W. Halleck and President Abraham Lincoln were insistent that Rosecrans move quickly to take Chattanooga. Seizing the city would open the door for the Union to advance toward Atlanta and the heartland of the South. Chattanooga was a vital rail hub (with lines going north toward Nashville and Knoxville and south toward Atlanta), and an important manufacturing center for the production of iron and coke, located on the navigable Tennessee River. Situated between Lookout Mountain, Missionary Ridge, Raccoon Mountain, and Stringer's Ridge, Chattanooga occupied an important, defensible position.",CAR_3179dbfd3e8373b71a3662db7680e52b81cd8f0e,0," WDOD-FM (96.5 FM) is a radio station  broadcasting a Contemporary hit radio format. Licensed to Chattanooga, Tennessee, the station is currently owned by WDOD of Chattanooga, Inc.",CAR_3658a332f441b5048c920b1f8be61dca9aca6685,0," Chattanooga is home to the University of Tennessee at Chattanooga (UTC) and Chattanooga State Community College.",CAR_3995fa0831f0ebc5935df13a6a5df9e0039d8508,0," Butch Cornell (David C. Randolph, Jr. (November 21, 1941, Chattanooga, Tennessee - December 7, 2008, Chattanooga, Tennessee) was an American jazz organist.",CAR_3deae4efc63c305033e427fd183ac98edc9df362,0,,
5,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 6 of 35 for question 1,false," Ron Littlefield began his professional career as a city planner with the Tennessee State Planning Commission in 1970 working with suburban cities and counties around Chattanooga.  His early efforts led to the adoption of Tennessee Scenic Routes legislation in 1971 and to some of the first environmental regulations and controls limiting signs and billboards.  In the early 1970s, he worked for Research Triangle Institute under a contract with the then new US Environmental Protection Agency on studies of the health effects of air pollution in Chattanooga. In 1978 he became a charter member of the American Institute of Certified Planners. He later served as Director of Economic Development for the City of Chattanooga - a position that ultimately led to his heading a joint economic development operation for the surrounding Hamilton County and the Chattanooga Area Chamber of Commerce. In 1982, he was selected to head Chattanooga Venture - a special purpose nonprofit organization aimed at transforming Chattanooga.  At Venture he oversaw the production of Vision 2000 - one of the first comprehensive Visioning projects in the United States - which ultimately involved dozens of meetings and approximately 3000 local citizens.  this effort is frequently cited as the turning point that led to Chattanooga's transformation.  In 1986, he left Chattanooga Venture to run for local political office.  In 1987, he was elected Commissioner of Public Works under the old commission form of government that was in place in Chattanooga at that time.  In that office, he led an effort to reform the local government by abandoning the commission form and adopting a more modern strong mayor  council form with legislative representatives selected from single member districts.  After drafting a new charter and a failed referendum to adopt that charter, the Federal Courts got involved and ordered the change to become effective in 1990.  At that time, Littlefield ran for and was elected to the first City Council and was further selected as the council's first chairman.  Littlefield served through the first council term and then ran unsuccessfully for Mayor in 1993.  After several years working in the private sector and as a planning consultant for other governments, Littlefield ran successfully for his old position on the Chattanooga City Council and once again was chosen as Chairman. He served out that term on the Council until mounting a second and this time successful campaign for Mayor in 2001- following Bob Corker who left after one term to run for the US Senate.",CAR_402359a745d92174dd428f9b5a1bd66d877d12c1,0," With the expanded smart grid in Chattanooga, and the fastest internet in the Western Hemisphere, Chattanooga has begun to grow its technical and financial sectors due to its burgeoning start-up scene.",CAR_4aa91e59984cfe412e16e6810859f2de7666e162,0," The 2017 Chattanooga Mocs football team will represent the University of Tennessee at Chattanooga in the 2017 NCAA Division I FCS football season as a member of the Southern Conference (SoCon). The Mocs are led by first-year head coach, Tom Arth and play their home games at Finley Stadium in Chattanooga, Tennessee. ",CAR_4bdd35b0714f63da8e1293e205da8e425fe87e13,0," One of his most famous songs is Sonderzug nach Pankow (Special train service to Pankow), an adaptation of Chattanooga Choo Choo, released as a single on 2 February 1983. It originated from the refusal of eastern German authorities to allow Lindenberg to perform in the GDR.",CAR_4cab79bf8e626fb13e23bbf9c344f8e45814d6e4,0," Hixson is an unincorporated community and a neighborhood in the City of Chattanooga, Tennessee in Hamilton County, Tennessee, United States. It is a north-eastern community of Chattanooga; and is part of the Chattanooga, TN-GA Metropolitan Statistical Area.",CAR_4e6bce2c5924cc749409a65488280b3064c074a3,0,,
6,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 7 of 35 for question 1,false," Tourism and Hospitality has been a growing part of Chattanooga's economy, with 2014 being the first year for Hamilton County to surpass $1 billion in revenue.",CAR_4e9a99d09a6d7ac9c0e20ebbb852026a38905c78,0," In August 2013, further cementing Chattanooga's growing status as a nationally recognized outdoor haven, the Chattanooga Sports Committee, an organization established in 1992 to help the city host major sporting events, announced that the Ironman Triathlon would be coming to the city in a 5-year deal. The city will become one of only 11 cities in the United States to host the grueling competition showcasing Chattanooga's natural beauty, which consists of a  swim, a  bike race (which will be broken down into two  loops), and a  run (which will be broken down into two  loops). The competition begins its first year in Chattanooga on September 26, 2014, continuing every September thereafter through 2018. The winner of the competition will get a $25,000 prize and a spot in the Ironman World Championship in Hawaii.",CAR_4eab3ea1f01f986e814fc6a77b032daf6ffbaf3e,0," Monteagle is famous for the treacherous stretch of Interstate 24 that passes through the town. It is here that the highway passes over what is colloquially referred to as The Monteagle or Monteagle Mountain, a section of the southern Cumberland Plateau which is a major landmark on the road between Chattanooga and Nashville. The interstate regularly shuts down in inclement weather, routing traffic onto U.S. Route 41. In the Jerry Reed song The Legend, which is the opening track in the film Smokey and the Bandit, Reed tells the story of the Bandit miraculously surviving brake failure on the Monteagle Grade. There is also a song called Monteagle Mountain by Johnny Cash on the album Boom Chicka Boom.",CAR_4eae47fdf1f07ff98a801e9c1228ffc3add0e8b7,0," The 15th Alabama was the principal Confederate regiment guarding the Lookout Valley during the Union attack there; due to miscommunication between himself and three reserve regiments assigned to augment his force, Col. Oates was unable to effectively counterattack the Union force advancing up the valley from Brown's Ferry on the Tennessee River.  The resulting Federal victory allowed the opening of Ulysses S. Grant's famous Cracker Line, which contributed to the breaking of the Confederate Siege of Chattanooga.  Oates himself was wounded in this battle, but later recovered and continued to lead his regiment until replaced by Alexander A. Lowther in July 1864.",CAR_4fe58c92447415f01ee6f44bf2ce3bcf632667cc,0," Usually stilyagi enjoyed popular American music of the 1940s, especially swing and boogie-woogie, especially the music of Glenn Miller, Benny Goodman and the soundtrack from the film Sun Valley Serenade. The serenade instantly became a cult among stilyagi, and one of its songs, the famous Chattanooga Choo Choo, served as their unofficial anthem. Stilyagi developed their own styles of dance originating from boogie-woogie and later also adopted rock-n-roll.",CAR_504de2b94975859247ffe6bb046d29d4e1c38140,0,,
7,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 8 of 35 for question 1,false," The Miller Brothers of Chattanooga flagship store, at 629 Market Street (corner of Seventh St.) in Chattanooga, was known for having Chattanooga's only subway, which consisted of an underground shopping area that tunneled beneath Broad Street to their home store at the corner of Seventh and Broad (as well as a connecting parking garage).  The four-story store boasted two snackbars and a Tea Room as well as many amenities that are not to be found in any current retail establishment.  On September 17, 1987, it was listed in the National Register of Historic Places.",CAR_5593be086fb39324b1a27adbb331126b16e23436,0," During the initial planning process of the 1980s, the Aquarium was also presented as a means by which Chattanooga could overcome the difficulties of its recent past.  Planners hoped that as a project free of historic ties, the Aquarium would be embraced by all parts of a community traditionally divided by race and by economic and social class.  In the 1990s, development of a world-class aquarium was considered a sign of hope for the economically-depressed city and evidence of its ability to come together to create civic improvements.  As downtown Chattanooga continues to develop, the city has emerged as an example of successful revitalization in older American urban areas; the Aquarium is recognized as an example of the Chattanooga Way, which relies on cooperation among the city, foundations and private enterprise, plus a high degree of public involvement, to complete significant projects in the community despite limited government resources.  Viewed as part of Chattanooga's revitalization, however, its impact is disputed.  Chattanooga remains a heavily segregated city, and some argue that the placemaking to which the Aquarium contributes has exacerbated this problem.",CAR_5ee9cd3eb69da1d383d908193d03a8b28226cd2d,0," What he is famous and rich?",CAR_640aa376f41b1b1d7f2474733eba263050f41d1d,0," WJOC The TALK of Chattanooga (1490 AM, AM 1490) is a radio station broadcasting a News Talk format. Licensed to Chattanooga, Tennessee, USA, the station serves the Chattanooga area. The station is currently owned by Sarah Margarett Fryar. The station was WDXB from 1948-1989. In the 1960s through the early 1980s it was one of Chattanooga's most popular Top-40  stations and featured popular personalities Chickamauga Charlie or Chicky Poo, who later went to WGOW and Johnny Walker who later went to WKGN in Knoxville. In the 80's it aired multiple formats to try to stay relevant in the market which was already dominated by FM, everything from Country to Punk Rock, even Blues was heard on the station during this time. In 1989 the owners finally gave up and they sold to the station to Chattanooga Lookouts play by play announcer Larry Ward. Under Larry's direction the station became WJOC, Chattanooga's first all sports station. However the station was short lived and in 1993 WJOC was sold to its current owner and adopted its current Talk Radio Religious format. The studios are now located on Rossville Blvd, in Rossville, GA.",CAR_649c5d82b26ae7f08392f4f20cd7608b5b9b5995,0," Though Chattanooga's most famous connection to the railroad industry is Chattanooga Choo Choo, a song made famous by Glenn Miller & His Orchestra, the city serves as a major freight hub with Norfolk Southern (NS) and CSX running trains on their own (and each other's) lines. The Norfolk Southern Railway's main classification yard, DeButts Yard, is just east of downtown; Norfolk Southern's Shipp's Yard and CSX's Wauhatchie Yard are southwest of the city. Norfolk Southern maintains a large railroad repair shop in Chattanooga. The two railroad companies are among the largest individual landowners in the city (the Federal Government is another).",CAR_685d21d9c9bc9b3c1bbb8b8a3f37deae06316a20,0,,
8,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 9 of 35 for question 1,false," Efforts to improve the city include the 21st Century Waterfront Plan  a $120 million redevelopment of the Chattanooga waterfront and downtown area, which was completed in 2005. The Tennessee Aquarium, which opened in 1992, has become a major waterfront attraction that has helped to spur neighborhood development. Chattanooga has garnered numerous accolades for its transformation of its image. The city has won three national awards for outstanding livability, and nine Gunther Blue Ribbon Awards for excellence in housing and consolidated planning. In addition to winning various national and regional awards, Chattanooga has been in the national limelight numerous times. Chattanooga was the profile city of the August 2007 edition of US Airways Magazine. In a seminal event for Chattanooga, Volkswagen announced in July 2008 the construction of its first U.S. auto plant in over three decades, the Volkswagen Chattanooga Assembly Plant. In December 2009, Chattanooga was ranked 8th out of America's 100 largest metro areas for the best Bang For Your Buck city, according to Forbes magazine, which measured overall affordability, housing rates, and more. Chattanooga launched the first one gigabit a second Internet service in the United States in September 2010, provided through the city-owned utility of EPB. In August 2012, Chattanooga got its own typeface, called Chatype, which marks the first time a municipality has its own typeface in the United States and the first crowd-funded, custom-made typeface in the world.",CAR_6bd00f311b586f8da60c98b3dec89e887c85d07f,0," Scrappy is the mascot of the University of Tennessee at Chattanooga. He is a mockingbird, the state bird of Tennessee. Scrappy is named after the legendary, former Chattanooga football coach, A.C. Scrappy Moore.",CAR_6d941d6879d69ffcedcb2fe46de08a2d08763683,0," The main campus of Chattanooga State is located  from downtown Chattanooga on Amnicola Highway, which lends its name to the commonly known moniker of Amnicola Campus. The college adjoins the Tennessee Riverwalk, which follows the banks of the Tennessee River from the Chickamauga Dam to Ross's Landing in downtown Chattanooga. The main campus consists of 13 buildings on . This campus increased by more than  when the college officially acquired the Olan Mills facility in June 2011.  Sculptures by artists-in-residence (such as John Henry), internationally known sculptors, faculty, and students are displayed throughout the campus and in the Outdoor Museum of Art.refChattanooga State - The Power of Achievement, pp. 8 and 48. Chattanooga State Community College.  http:www.pageturnpro.comuseruploadedbooks129240170931567500Viewbook%20Web%20final.pdf. Retrieved 2 June 2011.",CAR_71f99b28be7926616230c508bf891fe055f71df9,0," The same mountains that provide Chattanooga's scenic backdrop also served to trap industrial pollutants which caused them to settle over the community, so much that in 1969, the federal government declared that Chattanooga had the dirtiest air in the nation. But environmental crises were not the only problems plaguing the city. Like other early industrial cities, Chattanooga entered the 1980s with serious socioeconomic challenges, including job layoffs due to de-industrialization, deteriorating city infrastructure, racial tensions, and social division. Chattanooga's population declined by more than 10% in the 1980s. However, Chattanooga was the only major U.S. city to lose this proportion of its population in the 1980s and then regain the same proportion in the next two decades.",CAR_0306162ec8dcedc850cd7db78abfded15043bcf3,0," In 1853, the Williams brothers joined forces with William D. Fulton in establishing Chattanooga's first bank, the Bank of Chattanooga located on the corner of Market and Third streets.  William Williams and William D. Fulton would both serve as mayors of Chattanooga, with Williams elected in 1854 and Fulton in 1857.  The Bank of Chattanooga would operate until 1863, at which date the Union Armys occupation of Chattanooga ended the bank's activities.",CAR_7546cf513cd8fe5f1560ee04c74aff331b617f5a,0,,
9,42_1,42,1," <span>What is Chattanooga famous for?</span>",HIT number 10 of 35 for question 1,false," Born and raised in Chattanooga, Tennessee, United States, Barnes attended and graduated from the boys college-preparatory school, The McCallie School, also located in Chattanooga, Tennessee.",CAR_761d649bf263d78c3e3727a823c347a125b7f3ef,0," Chattanooga is internationally known for the 1941 song Chattanooga Choo Choo by Glenn Miller and his  orchestra.",CAR_77d9173eb4d48e0e4fc7d3dc0e51a054ce16fd46,0," In 1964, Zion College was renamed Chattanooga City College. In 1969, the college merged with the University of Chattanooga to form the University of Tennessee at Chattanooga (UTC) as part of the UT System.",CAR_782a07b0605e5de7adc2652b31ce82a8c41bc1a3,0," IN 1938 Scholz created a statue under the auspices of the WPA, Postman, for the Chattanooga Post Office, in Chattanooga, Tennessee. The statue, a bust from the waist up, portrays a postman dressing in the 1930s uniform, with a look of determination  on his face that reminds us that the mail will be delivered no matter what the obstacles might be.",CAR_7b4f3ef9d36b961e73cdce7ff602d999c8c3312a,0," Hazen continued with the Army of the Cumberland through the successful Tullahoma Campaign, the serious Union defeat at the Battle of Chickamauga in XXI Corps, and the victorious Battle of Chattanooga in IV Corps. Hazen's brigade played a major role in the crossing at Brown's Ferry near Chattanooga that, together with the arrival of troops under Maj. Gen. Joseph Hooker, opened the line of supply or Cracker Line to the Army of the Cumberland, penned into its defenses by the Confederates.. Hazen was promoted to brevet major in the regular army for Chickamauga and brevet lieutenant colonel for Chattanooga. He served under Maj. Gen. William T. Sherman in the Atlanta Campaign, the March to the Sea, and the Carolinas Campaign, in the Army of the Cumberland and then in the Army of the Tennessee. He distinguished himself at the Battle of Pickett's Mill while still leading a brigade in IV Corps. His brigade had to attack without adequate support and suffered badly.  Later, asked where his brigade was, Hazen replied, Brigade, Hell, I have none. But what is left of it is over there in the woods.",CAR_7cba1b6985a439e73f7481fec302db5d7ccfc694,0,,
