HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
36FFXPMSUD4CHH3VF40JN9JBOTZHOG,3N2BF7Y2VVAR4YGDSQR7JPQUISUMHL,A2T11H7YI7QPGD,2021-09-10T15:04:31,FRIDAY,1.6313E+12,1.6313E+12,1185,19.75,1170.488,0, best processor on the market, , Technology, clueweb09-en0003-31-02186,TRUE, clueweb09-en0005-73-33988,FALSE, clueweb09-en0002-52-18460,FALSE, clueweb09-en0009-88-30950,FALSE, nr-clueweb09-en0004-54-00476,FALSE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0003-37-02947,FALSE, clueweb09-en0004-58-12668,FALSE, clueweb09-en0003-12-21731,FALSE, clueweb09-en0004-37-13401,TRUE, clueweb09-enwp01-84-06797,TRUE, clueweb09-en0002-41-16622,TRUE, nr-clueweb09-en0004-49-18602,FALSE,4,0
3EKZL9T8ZC2B8S6SPZRSS9PUZFGCHE,3K2755HG5XJ4M8JUK744XERNTZPDFW,A2T11H7YI7QPGD,2021-09-10T15:04:31,FRIDAY,1.6313E+12,1.6313E+12,1165,19.41666667,1153.543,0, when to stop breastfeeding, , Parenting, clueweb09-en0008-06-37514,TRUE, clueweb09-en0010-08-04275,TRUE, clueweb09-en0006-52-21452,FALSE, clueweb09-en0006-88-06006,FALSE, clueweb09-en0004-52-30416,TRUE, clueweb09-en0007-95-15729,FALSE, clueweb09-en0006-52-13085,FALSE, clueweb09-en0005-78-16513,FALSE, random-clueweb09-en0006-75-34429,FALSE, nr-clueweb09-en0002-61-13871,FALSE, clueweb09-en0002-98-18768,FALSE, clueweb09-en0004-18-11262,FALSE, nr-clueweb09-en0000-29-22435,FALSE,3,0
3V8JSVE8Z26CRLGVVQ1B4XK0AN6EY8,3AAPLD8UCHXVHT6X1NSJ53LMC0QHTH,A2T11H7YI7QPGD,2021-09-10T15:04:32,FRIDAY,1.6313E+12,1.6313E+12,1118,18.63333333,1099.502,0, best pizza in new york, , Food &amp; Drink, clueweb09-en0000-40-21838,TRUE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0006-92-07928,FALSE, clueweb09-en0002-94-11919,TRUE, clueweb09-en0006-92-07252,FALSE, clueweb09-en0002-15-18922,TRUE, clueweb09-en0009-23-23568,FALSE, clueweb09-en0002-94-11877,FALSE, clueweb09-en0003-44-23724,FALSE, clueweb09-en0001-89-27134,FALSE, nr-clueweb09-en0007-77-07089,FALSE, clueweb09-en0002-06-24429,FALSE, nr-clueweb09-en0000-91-05199,FALSE,3,0
3IKDQS3DRIGB4NHCVH9DSLQ9ZSVCI7,3RGU30DZTFONV4B3GQUSV269VKYMJQ,A2T11H7YI7QPGD,2021-09-10T15:04:32,FRIDAY,1.6313E+12,1.6313E+12,1146,19.1,1133.912,0, best furniture brand, , Home, nr-clueweb09-en0005-35-15957,TRUE, clueweb09-en0007-58-14509,FALSE, clueweb09-en0010-33-21717,TRUE, clueweb09-en0005-67-14212,TRUE, clueweb09-en0007-82-18147,FALSE, clueweb09-en0007-06-32289,FALSE, clueweb09-en0000-96-05356,FALSE, clueweb09-en0004-97-00066,FALSE, random-clueweb09-en0009-64-30845,FALSE, clueweb09-en0003-85-23674,FALSE, clueweb09-en0004-36-27897,FALSE, clueweb09-en0006-55-29609,FALSE, nr-clueweb09-en0007-85-01416,FALSE,2,1
3P7RGTLO7ITEH3A2B6YYZ6FYRTZKAO,3QUO65DNQZ4K9N7955DJU84P70BOU3,A2T11H7YI7QPGD,2021-09-10T15:04:33,FRIDAY,1.6313E+12,1.6313E+12,1094,18.23333333,1076.573,0, best way to lose weight, , Health &amp; Wellness, nr-clueweb09-en0003-27-03457,FALSE, clueweb09-en0000-87-33491,TRUE, random-clueweb09-en0011-47-15958,FALSE, clueweb09-en0003-46-20202,TRUE, clueweb09-en0003-46-20199,FALSE, clueweb09-en0002-21-41064,FALSE, clueweb09-en0005-28-05759,FALSE, clueweb09-en0003-03-33862,FALSE, clueweb09-en0007-67-10891,TRUE, clueweb09-en0005-46-26369,FALSE, clueweb09-en0005-99-40159,FALSE, clueweb09-en0008-98-40461,FALSE, nr-clueweb09-en0008-06-11928,FALSE,3,0
33W1NHWFZL1ELU8XH7SPHQT3JRWZT9,3AMYWKA6YG2Z7CH89NFGE2Q94ETO61,AFU00NU09CFXE,2021-09-10T15:05:12,FRIDAY,1.6313E+12,1.6313E+12,224,3.733333333,23.415,0, best ski resorts in colorado, , Travel, clueweb09-en0004-49-00814,FALSE, clueweb09-en0010-96-17925,TRUE, clueweb09-en0003-57-20007,TRUE, clueweb09-en0007-69-11139,TRUE, clueweb09-en0000-83-09844,FALSE, clueweb09-en0007-52-06187,TRUE, clueweb09-en0002-46-25371,FALSE, clueweb09-en0011-21-19545,FALSE, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0005-33-34855,TRUE, nr-clueweb09-en0001-92-36953,FALSE, clueweb09-en0004-20-31786,TRUE, nr-clueweb09-en0006-12-01073,TRUE,6,1
3V8JSVE8Z26CRLGVVQ1B4XK0AN6EY8,3JBT3HLQFDIJGMDKQSP600OUJNMPZA,AFU00NU09CFXE,2021-09-10T15:05:14,FRIDAY,1.6313E+12,1.6313E+12,449,7.483333333,180.717,0, pant suits for women, , Style, clueweb09-en0006-17-06215,TRUE, random-clueweb09-en0000-87-03924,FALSE, nr-clueweb09-en0004-38-29824,FALSE, clueweb09-en0001-09-06963,FALSE, clueweb09-en0004-89-21155,FALSE, clueweb09-en0004-56-39221,FALSE, clueweb09-en0008-40-11136,TRUE, clueweb09-en0006-17-19727,TRUE, clueweb09-en0005-34-29920,FALSE, clueweb09-en0002-32-06690,FALSE, clueweb09-en0002-32-06558,FALSE, clueweb09-en0007-48-02776,TRUE, nr-clueweb09-en0004-32-18301,FALSE,4,0
3YD0MU1ND6HQMO3ISC9PV1ACL9Z7A5,39DD6S19JURFJVOUHE9V6OPQ5GKZEZ,AFU00NU09CFXE,2021-09-10T15:05:17,FRIDAY,1.6313E+12,1.6313E+12,557,9.283333333,64.218,0, art galleries in manhattan, , Arts, random-clueweb09-en0009-06-35915,FALSE, nr-clueweb09-en0010-48-04387,TRUE, clueweb09-en0010-84-35317,TRUE, clueweb09-en0003-10-25625,TRUE, clueweb09-en0008-75-36775,TRUE, clueweb09-en0004-10-31449,TRUE, clueweb09-en0009-61-00679,FALSE, clueweb09-en0000-97-12084,FALSE, clueweb09-en0005-61-15202,FALSE, clueweb09-en0009-13-13369,TRUE, clueweb09-en0002-45-25415,TRUE, clueweb09-en0002-15-18714,TRUE, nr-clueweb09-enwp02-27-04049,TRUE,7,2
3IKDQS3DRIGB4NHCVH9DSLQ9ZSVCI7,3EF8EXOTT6BQZFPEN4BUBAI6X941JY,AFU00NU09CFXE,2021-09-10T15:05:19,FRIDAY,1.6313E+12,1.6313E+12,645,10.75,47.603,0, What is next to oxygen on periodic table?, , Science, clueweb09-en0001-63-25451,TRUE, clueweb09-en0011-15-12520,TRUE, clueweb09-en0003-91-16517,FALSE, clueweb09-en0004-19-09511,FALSE, clueweb09-en0004-19-09547,FALSE, clueweb09-en0003-29-20925,FALSE, clueweb09-en0007-57-11771,TRUE, clueweb09-en0000-15-24726,TRUE, clueweb09-en0011-41-17867,TRUE, nr-clueweb09-en0004-60-13454,FALSE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0004-37-27101,TRUE, nr-clueweb09-en0004-60-15650,FALSE,6,0
3IYI9285XWG7ZY1IDZUD4M59C7KCJJ,3RRCEFRB7RS19VOLMUHFBK6W1O5B40,AFU00NU09CFXE,2021-09-10T15:05:22,FRIDAY,1.6313E+12,1.6313E+12,777,12.95,95.79,0, what to do with bitter melons, , Food &amp; Drink, clueweb09-enwp00-43-04589,TRUE, clueweb09-en0010-75-14687,TRUE, clueweb09-en0009-04-21667,TRUE, clueweb09-en0006-24-04291,FALSE, clueweb09-en0000-49-13565,FALSE, nr-clueweb09-en0009-36-19460,FALSE, clueweb09-en0001-16-27945,FALSE, clueweb09-en0009-08-37455,FALSE, clueweb09-en0011-83-12632,FALSE, clueweb09-enwp00-75-17912,TRUE, random-clueweb09-en0005-94-21396,FALSE, clueweb09-en0002-06-04238,FALSE, nr-clueweb09-en0008-96-11246,FALSE,4,0
