HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3JHB4BPSGOPMNNYSW54VZXGNKH69QN,3JV9LGBJWYU1456EL0O2QT3YYR0GOX,A3914P24XPNPY3,2021-09-10T12:27:00,FRIDAY,1.63129E+12,1.63129E+12,49,0.816666667,11.266,0, joe biden, , Politics, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0006-87-10910,TRUE, clueweb09-en0000-61-16105,TRUE, clueweb09-en0001-06-29181,TRUE, clueweb09-en0002-50-25911,TRUE, nr-clueweb09-en0003-54-24170,FALSE, clueweb09-en0003-54-24096,FALSE, clueweb09-en0009-02-32638,FALSE, clueweb09-en0002-67-31316,TRUE, clueweb09-en0002-67-31317,TRUE, clueweb09-en0003-54-24227,TRUE, clueweb09-en0004-78-22961,TRUE, nr-clueweb09-en0000-75-05147,FALSE,8,0
3U18MJKL2Y23IOS3SXM5XTMQLRMCNK,3XCC1ODXDQRVE7S8GOAIE2C5F1TQRB,A2I4PRZ9IZMKON,2021-09-10T12:27:09,FRIDAY,1.63129E+12,1.63129E+12,109,1.816666667,37.001,0, how to make pizza, , Food &amp; Drink, clueweb09-en0010-96-04039,TRUE, clueweb09-en0008-36-31350,FALSE, clueweb09-en0002-63-18338,FALSE, clueweb09-en0010-40-08817,TRUE, nr-clueweb09-en0010-32-13722,FALSE, clueweb09-en0006-43-05432,FALSE, clueweb09-en0010-96-04040,TRUE, clueweb09-en0005-33-35329,FALSE, clueweb09-en0009-66-27346,TRUE, random-clueweb09-en0009-06-35915,FALSE, clueweb09-en0010-83-16310,FALSE, clueweb09-en0004-24-36058,FALSE, nr-clueweb09-en0005-79-25740,FALSE,4,0
3PEG1BH7BI7J0DFUHKYUUHZ49BHKBG,3OLQQLKKNX5PJGJQZS69IU10MHBEJV,A3914P24XPNPY3,2021-09-10T12:27:52,FRIDAY,1.63129E+12,1.63129E+12,45,0.75,9.649,0, asus computer, , Technology, clueweb09-enwp01-78-00874,TRUE, clueweb09-en0009-86-12878,TRUE, clueweb09-enwp00-30-01202,TRUE, clueweb09-en0005-52-25535,FALSE, clueweb09-en0006-14-10034,TRUE, clueweb09-en0000-60-00084,FALSE, clueweb09-en0010-27-01850,TRUE, clueweb09-en0002-37-36771,FALSE, random-clueweb09-en0000-87-03924,FALSE, clueweb09-en0006-14-10037,FALSE, nr-clueweb09-en0000-92-01654,FALSE, clueweb09-en0006-40-22606,TRUE, nr-clueweb09-en0004-89-13344,FALSE,6,0
307L9TDWK28F5OWKZ4B44QIWFE9N3X,3KIBXJ1WDAA66R2XBR9HOLVR58HKO4,AFU00NU09CFXE,2021-09-10T12:28:39,FRIDAY,1.63129E+12,1.63129E+12,414,6.9,180.694,0, whitewater rafting smoky mountains, , Recreation, clueweb09-en0008-94-12127,TRUE, clueweb09-en0007-09-21034,TRUE, clueweb09-en0007-09-21043,TRUE, clueweb09-en0010-87-07280,FALSE, clueweb09-en0010-65-26385,TRUE, clueweb09-en0004-16-21418,TRUE, nr-clueweb09-en0010-87-10294,FALSE, clueweb09-en0007-46-07382,FALSE, clueweb09-en0011-35-15999,FALSE, clueweb09-en0011-35-15990,TRUE, clueweb09-en0005-41-01721,TRUE, random-clueweb09-en0003-33-30335,FALSE, nr-clueweb09-en0007-88-28016,FALSE,7,0
3KWGG5KP7NIX0673GW75KEXQG1CCMK,3R3YRB5GRKJV7JD8VM81TDKKIIBUAC,AFU00NU09CFXE,2021-09-10T12:28:40,FRIDAY,1.63129E+12,1.63129E+12,541,9.016666667,76.403,0, chore charts for kids, , Parenting, clueweb09-en0006-87-33327,TRUE, clueweb09-en0000-91-31689,TRUE, clueweb09-en0009-22-06455,TRUE, nr-clueweb09-en0006-32-16341,FALSE, clueweb09-en0005-30-25764,TRUE, clueweb09-en0009-00-19265,TRUE, clueweb09-en0007-18-31856,TRUE, clueweb09-en0006-80-32441,TRUE, random-clueweb09-en0007-00-09110,FALSE, clueweb09-en0008-20-14615,FALSE, clueweb09-en0007-18-31940,TRUE, clueweb09-en0002-42-02985,TRUE, nr-clueweb09-en0001-90-24511,FALSE,9,0
3P7QK0GJ4X1K1VEKYS8TG3KDJEH2ZI,3VNXK88KKHYHFFS38646T4BJQ729V1,A3914P24XPNPY3,2021-09-10T12:28:40,FRIDAY,1.63129E+12,1.63129E+12,53,0.883333333,7.903,0, curry recipe, , Food &amp; Drink, clueweb09-en0002-22-12394,TRUE, clueweb09-en0005-93-26281,TRUE, clueweb09-en0008-62-20005,TRUE, nr-clueweb09-en0004-78-21192,TRUE, clueweb09-en0005-93-26280,FALSE, clueweb09-en0008-62-20130,TRUE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0005-94-21254,FALSE, clueweb09-en0008-31-11981,TRUE, clueweb09-en0005-37-31059,TRUE, clueweb09-en0002-17-29803,TRUE, clueweb09-en0001-95-04546,TRUE, nr-clueweb09-en0000-67-09006,TRUE,8,2
3PZDSVZ3K9X0NKFOZIGNEVA2TE5N4I,3NG53N1RL0Z4WQCXH2PTNGRQKDJP87,AFU00NU09CFXE,2021-09-10T12:28:42,FRIDAY,1.63129E+12,1.63129E+12,619,10.31666667,21.183,0, best no-pull dog harnesses, , Pets, nr-clueweb09-en0005-33-34055,FALSE, clueweb09-en0007-76-12028,TRUE, clueweb09-en0011-31-38168,FALSE, clueweb09-en0004-23-17993,FALSE, clueweb09-en0011-64-26287,TRUE, clueweb09-en0002-82-14588,TRUE, clueweb09-en0005-31-18963,TRUE, clueweb09-en0010-62-08000,TRUE, clueweb09-en0004-65-00328,TRUE, clueweb09-en0004-33-37136,FALSE, clueweb09-en0008-02-22519,FALSE, random-clueweb09-enwp02-01-03342,FALSE, nr-clueweb09-en0007-76-07179,FALSE,6,0
311HQEI8SWWRNWBQ44POCU1LUU37Z3,3RANCT1ZVKX0QTI0108XOO4Q00WUB7,AFU00NU09CFXE,2021-09-10T12:28:44,FRIDAY,1.63129E+12,1.63129E+12,788,13.13333333,123.399,0, traveling on airplane with toddlers, , Travel, nr-clueweb09-en0002-66-18832,FALSE, clueweb09-en0003-07-29039,TRUE, clueweb09-en0001-48-13648,TRUE, clueweb09-en0007-58-15793,FALSE, clueweb09-en0002-75-22213,TRUE, clueweb09-en0000-54-12026,TRUE, clueweb09-en0002-27-31033,FALSE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-en0009-12-00832,TRUE, clueweb09-en0006-63-26011,FALSE, clueweb09-en0002-89-31748,FALSE, clueweb09-en0000-14-05418,TRUE, nr-clueweb09-en0000-14-05314,FALSE,6,0
3FHTJGYT9RGG2LKLAYVGR9C0JYFPG3,3LOZAJ85YITYJKCZNCQ9720Q0C0X20,AFU00NU09CFXE,2021-09-10T12:28:46,FRIDAY,1.63129E+12,1.63129E+12,845,14.08333333,16.718,0, tips for cleaning gutters, , Home, nr-clueweb09-en0009-37-29381,FALSE, clueweb09-en0002-39-12508,FALSE, clueweb09-en0010-65-16741,FALSE, clueweb09-en0007-53-07575,FALSE, clueweb09-en0009-37-29386,FALSE, clueweb09-en0008-32-04467,FALSE, clueweb09-en0011-13-36884,TRUE, clueweb09-en0011-09-09560,FALSE, random-clueweb09-en0007-09-17000,FALSE, clueweb09-en0003-95-28556,FALSE, clueweb09-en0007-90-30016,TRUE, clueweb09-en0005-39-21838,FALSE, nr-clueweb09-en0006-95-13581,TRUE,2,1
3U18MJKL2Y23IOS3SXM5XTMQLRMCNK,3XXU1SWE8RBFRX1SXFUH46WD2T7A0P,AFU00NU09CFXE,2021-09-10T12:28:48,FRIDAY,1.63129E+12,1.63129E+12,1143,19.05,260.654,0, surfing in california, , Recreation, clueweb09-en0005-78-30273,TRUE, random-clueweb09-en0008-31-37861,FALSE, nr-clueweb09-en0000-74-14442,FALSE, clueweb09-en0005-78-30254,FALSE, clueweb09-en0008-39-25753,FALSE, clueweb09-en0008-63-34033,FALSE, clueweb09-en0002-27-18073,TRUE, clueweb09-en0004-40-13113,TRUE, clueweb09-en0006-55-27261,TRUE, clueweb09-en0005-47-13992,FALSE, clueweb09-en0010-10-13604,TRUE, clueweb09-en0004-07-04552,TRUE, nr-clueweb09-en0000-80-26546,FALSE,6,0
3FHTJGYT9RGG2LKLAYVGR9C0JYFPG3,3SLE99ER0STHCSCA7N755GJ52IBZB1,A1FNNL4YJGBU8U,2021-09-10T12:29:16,FRIDAY,1.63129E+12,1.63129E+12,132,2.2,109.609,0, best place to take your partner to eat, , Relationships, clueweb09-en0005-23-09237,TRUE, nr-clueweb09-en0011-37-00252,FALSE, clueweb09-en0002-71-22892,FALSE, random-clueweb09-en0006-26-18498,FALSE, clueweb09-en0006-50-27714,FALSE, clueweb09-en0011-80-22863,FALSE, clueweb09-en0011-35-04147,FALSE, clueweb09-en0001-80-08033,FALSE, clueweb09-en0002-99-24583,FALSE, clueweb09-en0002-06-01323,FALSE, clueweb09-en0008-15-05443,FALSE, clueweb09-en0008-48-05671,FALSE, nr-clueweb09-en0005-33-35445,FALSE,1,0
3OID399FYKN1ZOL0U5Y39UVZ40CFDG,3ZAZR5XV06Y0MX4GLN30G0PNK3BZC8,A1FNNL4YJGBU8U,2021-09-10T12:29:17,FRIDAY,1.63129E+12,1.63129E+12,71,1.183333333,49.048,0, best schools, , Education, random-clueweb09-en0008-31-37861,FALSE, clueweb09-en0011-89-12363,TRUE, clueweb09-en0006-40-07182,TRUE, clueweb09-en0011-99-13649,FALSE, nr-clueweb09-en0000-21-18388,FALSE, clueweb09-en0011-89-14603,FALSE, clueweb09-en0004-81-38189,TRUE, clueweb09-en0009-62-09393,FALSE, clueweb09-en0008-42-18251,FALSE, clueweb09-en0008-42-33349,FALSE, clueweb09-en0011-54-30970,TRUE, clueweb09-en0005-84-26363,FALSE, nr-clueweb09-en0006-97-30882,FALSE,4,0
3U18MJKL2Y23IOS3SXM5XTMQLRMCNK,3R6BYFZZPCSIKEOBB75GRLUF9G5XFK,A1FNNL4YJGBU8U,2021-09-10T12:29:17,FRIDAY,1.63129E+12,1.63129E+12,102,1.7,75.38,0, best new music, , Entertainment, clueweb09-en0001-90-25619,FALSE, random-clueweb09-enwp03-08-12100,FALSE, clueweb09-en0008-62-15476,FALSE, clueweb09-en0002-89-03213,FALSE, clueweb09-en0003-68-31099,TRUE, clueweb09-en0011-55-29020,FALSE, clueweb09-en0010-15-37152,FALSE, clueweb09-en0002-34-19091,FALSE, nr-clueweb09-en0011-80-26115,FALSE, clueweb09-en0005-21-05336,TRUE, clueweb09-en0011-55-29017,FALSE, clueweb09-en0011-04-27442,FALSE, nr-clueweb09-en0003-06-19507,FALSE,2,0
307L9TDWK28F5OWKZ4B44QIWFE9N3X,3BXQMRHWK4EW9KMXSPY624FKCZ0UMW,A1FNNL4YJGBU8U,2021-09-10T12:29:18,FRIDAY,1.63129E+12,1.63129E+12,159,2.65,137.548,0, best amd processor, , Technology, clueweb09-en0005-34-01176,TRUE, nr-clueweb09-en0004-49-18819,FALSE, clueweb09-en0009-41-02514,FALSE, clueweb09-en0005-34-18866,FALSE, random-clueweb09-en0002-86-03239,FALSE, clueweb09-en0005-34-18846,FALSE, clueweb09-en0004-49-17430,FALSE, clueweb09-en0010-47-21545,TRUE, clueweb09-en0005-97-29721,FALSE, clueweb09-en0002-69-18730,FALSE, clueweb09-enwp00-17-08000,FALSE, clueweb09-en0006-68-34098,FALSE, nr-clueweb09-en0005-34-18936,FALSE,2,0
386T3MLZMRBYLPAJAF42KVUUN7Q80Z,3L2IS5HSFFY2R27X4QD6FJ4KHPAUNW,A2I4PRZ9IZMKON,2021-09-10T12:29:18,FRIDAY,1.63129E+12,1.63129E+12,79,1.316666667,38.443,0, how often should you bathe a dog, , Pets, random-clueweb09-en0002-63-12795,FALSE, clueweb09-en0008-09-11948,TRUE, clueweb09-en0006-53-13248,FALSE, nr-clueweb09-en0007-53-01615,FALSE, clueweb09-en0000-08-14951,FALSE, clueweb09-en0009-86-02740,FALSE, clueweb09-en0010-43-24715,TRUE, clueweb09-en0009-75-22144,FALSE, clueweb09-en0006-27-17055,FALSE, clueweb09-en0002-80-36367,FALSE, clueweb09-en0009-74-18694,FALSE, clueweb09-en0006-32-17682,TRUE, nr-clueweb09-en0005-85-29603,FALSE,3,0
311HQEI8SWWRNWBQ44POCU1LUU37Z3,3BEFOD78WB9XSMSIDJ7OP0HQDMD4MK,A1FNNL4YJGBU8U,2021-09-10T12:29:19,FRIDAY,1.63129E+12,1.63129E+12,199,3.316666667,164.19,0, best credit cards for beginners, , Economy &amp; Finance, clueweb09-en0000-75-34111,TRUE, clueweb09-en0000-51-27786,TRUE, clueweb09-en0011-66-30628,FALSE, clueweb09-en0006-25-31190,FALSE, clueweb09-en0011-27-35375,FALSE, clueweb09-en0002-61-02816,TRUE, nr-clueweb09-en0003-53-00897,FALSE, clueweb09-en0006-94-21929,FALSE, clueweb09-en0002-51-22709,TRUE, clueweb09-en0006-94-21786,FALSE, random-clueweb09-en0005-85-21121,FALSE, clueweb09-en0004-64-26294,FALSE, nr-clueweb09-en0004-82-31798,FALSE,4,0
