HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
34HEO7RUHAA047NX1Q7V0I1CNYQRAC,3NLZY2D53U5KB9XVB4DMSQ36BWQLQE,A2T11H7YI7QPGD,2021-09-20T18:11:42,MONDAY,1.63218E+12,1.63218E+12,86,1.433333333,73.143,0, how to safely travel in russia, , Travel, clueweb09-en0001-47-28652,FALSE, clueweb09-en0002-27-17507,TRUE, clueweb09-en0002-27-17523,FALSE, random-clueweb09-en0009-64-30845,FALSE, clueweb09-en0008-45-15352,TRUE, clueweb09-en0000-52-17638,FALSE, clueweb09-en0008-67-30137,FALSE, clueweb09-en0000-64-17136,FALSE, clueweb09-en0006-27-07676,FALSE, nr-clueweb09-en0010-21-07238,FALSE, clueweb09-en0009-44-29160,FALSE, clueweb09-en0011-74-22135,FALSE, nr-clueweb09-en0009-99-27793,FALSE,2,0
351S7I5UHDCQQ2Y92P3RKXZLCOVJNW,3SB5N7Y3O8KG1OEVJFMR0S7G2B70GQ,A1YSYI926BBOHW,2021-09-20T18:11:45,MONDAY,1.63218E+12,1.63218E+12,42,0.7,20.055,0, how much should you weigh?, , Health &amp; Wellness, clueweb09-en0004-83-05106,FALSE, nr-clueweb09-en0001-78-03444,FALSE, clueweb09-en0004-83-05104,FALSE, clueweb09-en0000-19-20771,FALSE, clueweb09-en0006-57-19212,FALSE, clueweb09-en0006-52-33573,FALSE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0002-16-19974,FALSE, clueweb09-en0000-79-23393,FALSE, clueweb09-en0002-77-21731,FALSE, clueweb09-en0000-06-01423,FALSE, clueweb09-en0008-48-19998,FALSE, nr-clueweb09-en0010-12-13060,FALSE,0,0
3ZUE82NE1EHPITP9DXNNN2HYUMFF81,3BF51CHDT0QU1K963L49LSJHHBK0HP,A2T11H7YI7QPGD,2021-09-20T18:11:45,MONDAY,1.63218E+12,1.63218E+12,111,1.85,93.565,0, Required GPA for a good school, , Education, clueweb09-en0004-83-09415,TRUE, nr-clueweb09-en0005-64-32540,FALSE, clueweb09-en0009-69-34046,FALSE, clueweb09-en0006-15-00607,FALSE, clueweb09-en0008-76-14331,FALSE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0008-10-36598,FALSE, clueweb09-en0004-10-11172,FALSE, clueweb09-en0011-14-08932,FALSE, clueweb09-en0006-25-22385,FALSE, clueweb09-en0005-79-00096,FALSE, clueweb09-en0001-78-27401,FALSE, nr-clueweb09-en0000-64-30183,FALSE,1,0
32204AGABFSOP4MXRLNBI0A9YK5HGH,33LKR6A5KJ0KDILJZYPYDG5FXXKT1U,A2T11H7YI7QPGD,2021-09-20T18:11:46,MONDAY,1.63218E+12,1.63218E+12,233,3.883333333,204.979,0, Best time to talk to your child about sex, , Parenting, nr-clueweb09-en0004-07-36000,FALSE, clueweb09-en0007-94-19994,TRUE, clueweb09-en0006-63-00381,FALSE, clueweb09-en0004-17-21093,TRUE, clueweb09-en0004-37-16947,FALSE, clueweb09-en0007-04-39766,TRUE, clueweb09-en0004-05-02940,TRUE, clueweb09-en0005-35-39807,TRUE, clueweb09-en0005-50-27797,TRUE, clueweb09-en0009-11-07935,FALSE, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0004-05-03137,FALSE, nr-clueweb09-en0004-61-10992,FALSE,6,0
3KWGG5KP7NIX0673GW75KEXQHECMCL,3XC1O3LBOX2X3PPNS87HXVETV3PLTS,A2T11H7YI7QPGD,2021-09-20T18:11:47,MONDAY,1.63218E+12,1.63218E+12,138,2.3,118.46,0, Should I get my teenager a car?, , Parenting, clueweb09-en0002-98-19080,FALSE, nr-clueweb09-en0007-79-01147,FALSE, clueweb09-en0000-59-13444,TRUE, clueweb09-en0007-64-28080,FALSE, clueweb09-en0006-11-26587,FALSE, clueweb09-en0002-25-05372,FALSE, clueweb09-en0005-18-28252,FALSE, clueweb09-en0002-95-24407,FALSE, clueweb09-en0007-44-30800,TRUE, random-clueweb09-en0007-09-17000,FALSE, clueweb09-en0006-94-08687,FALSE, clueweb09-en0007-71-25798,FALSE, nr-clueweb09-enwp03-13-23164,FALSE,2,0
32PT7WK7EQV6JC57AAX18L622N7D3W,32UTUBMZ7LC038706QI2KA69GURVBV,A2T11H7YI7QPGD,2021-09-20T18:11:48,MONDAY,1.63218E+12,1.63218E+12,269,4.483333333,183.141,0, Fastest ram available, , Technology, clueweb09-en0005-84-20528,TRUE, clueweb09-en0011-00-21597,FALSE, clueweb09-en0006-60-07193,FALSE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0011-95-23519,FALSE, clueweb09-en0006-93-33697,FALSE, clueweb09-en0011-88-06149,FALSE, nr-clueweb09-en0005-78-05612,FALSE, clueweb09-en0010-76-23755,FALSE, clueweb09-en0007-62-02338,FALSE, clueweb09-en0010-25-33611,FALSE, clueweb09-en0002-53-08496,FALSE, nr-clueweb09-en0010-20-16721,FALSE,1,0
3X878VYTJIYLIFKQ3SVH92L3J29F7E,36H9ULYP67AHPUJMU3QF0CM005CJFG,A2T11H7YI7QPGD,2021-09-20T18:11:49,MONDAY,1.63218E+12,1.63218E+12,297,4.95,193.602,0, Adopting a Shiba Inu, , Pets, clueweb09-en0000-28-04118,TRUE, clueweb09-en0003-82-06955,TRUE, clueweb09-en0011-56-43531,FALSE, clueweb09-en0005-34-17135,FALSE, clueweb09-en0003-22-02963,FALSE, clueweb09-en0002-94-30368,FALSE, nr-clueweb09-en0005-17-42947,FALSE, clueweb09-en0009-75-11244,FALSE, clueweb09-en0008-57-08192,FALSE, clueweb09-en0008-36-36190,FALSE, random-clueweb09-enwp03-08-12100,FALSE, clueweb09-en0000-28-04115,FALSE, nr-clueweb09-en0010-12-06487,FALSE,2,0
3ATYLI1PSXI88NYL3434ZMZQ2Y0JOB,30JNVC0ORE0IPDE5KJYO0YAZUFHQHC,A2T11H7YI7QPGD,2021-09-20T18:11:50,MONDAY,1.63218E+12,1.63218E+12,332,5.533333333,197.391,0, What is a black hole, , Science, clueweb09-en0000-61-14590,FALSE, clueweb09-enwp00-28-12353,FALSE, clueweb09-en0000-97-24836,FALSE, clueweb09-en0006-08-03348,TRUE, nr-clueweb09-en0001-52-12009,FALSE, clueweb09-enwp01-06-15920,TRUE, clueweb09-en0010-39-00220,FALSE, clueweb09-en0000-31-35033,TRUE, clueweb09-en0008-58-31611,FALSE, clueweb09-en0000-08-20490,FALSE, clueweb09-en0003-57-11758,FALSE, random-clueweb09-en0011-47-15958,FALSE, nr-clueweb09-enwp00-31-12010,FALSE,3,0
3VO4XFFP292I94AZH86BL1PHQ4I7Q0,337RC3OW0AICGHTCX37WYD2ESO5LV8,A2T11H7YI7QPGD,2021-09-20T18:11:51,MONDAY,1.63218E+12,1.63218E+12,359,5.983333333,202.861,0, stocks to watch, , Economy &amp; Finance, clueweb09-en0001-72-31354,TRUE, clueweb09-en0001-72-31355,TRUE, clueweb09-en0003-65-24043,FALSE, clueweb09-en0002-95-06434,FALSE, clueweb09-en0003-11-20680,FALSE, clueweb09-en0004-19-07015,FALSE, random-clueweb09-en0009-64-30845,FALSE, clueweb09-en0000-23-22784,FALSE, clueweb09-en0011-88-04148,FALSE, nr-clueweb09-en0011-25-37061,FALSE, clueweb09-en0011-88-03952,FALSE, clueweb09-en0001-55-18477,FALSE, nr-clueweb09-en0011-25-37060,FALSE,2,0
3ATYLI1PSXI88NYL3434ZMZQ2Y0JOB,3Y4W8Q93L40TI55KKM98F0U9JF3VD2,A1YSYI926BBOHW,2021-09-20T18:11:52,MONDAY,1.63218E+12,1.63218E+12,127,2.116666667,55.671,0, what are the best colleges if you want to work on broadway?, , Arts, clueweb09-en0002-19-10239,FALSE, clueweb09-en0002-74-25476,FALSE, clueweb09-en0006-92-33038,FALSE, clueweb09-en0006-97-02639,FALSE, clueweb09-en0007-14-12143,FALSE, random-clueweb09-en0005-85-21121,FALSE, nr-clueweb09-en0010-47-17016,FALSE, clueweb09-en0009-39-29501,FALSE, clueweb09-en0003-95-15299,FALSE, clueweb09-en0007-69-22017,FALSE, clueweb09-en0011-76-00651,FALSE, clueweb09-en0004-83-07967,TRUE, nr-clueweb09-en0000-94-09428,FALSE,1,0
