HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3N4BPTXIOD81JWMU7DLQNRNGOXWUKP,A1J3ON3YLGJAM6,2021-09-17T10:09:54,FRIDAY,1631887794000,1631887840000,46.0,0.7666666666666667,8.6,0.0," Flying to Pris"," "," Travel"," clueweb09-en0011-56-16865",true," clueweb09-en0003-15-28026",false," clueweb09-en0004-82-09918",false," nr-clueweb09-en0010-82-07670",false," random-clueweb09-en0002-63-12795",true," clueweb09-en0001-74-07464",false," clueweb09-en0004-84-08559",false," clueweb09-en0004-82-09915",false," clueweb09-en0004-51-31769",false," clueweb09-en0001-78-27821",false," clueweb09-enwp03-22-23193",false," clueweb09-en0001-74-07465",false," nr-clueweb09-en0010-82-07669",false,1,1
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3GS6S824SVDFJ6W2ZQS7X7PH38CWNV,A3U21PUMQ6NGT2,2021-09-17T10:09:53,FRIDAY,1631887793000,1631887872000,79.0,1.3166666666666667,23.642,0.0," KFC secret recipe"," "," Food &amp; Drink"," clueweb09-en0008-82-31449",false," clueweb09-enwp03-26-00173",true," clueweb09-en0009-95-36292",false," clueweb09-en0010-41-15206",false," clueweb09-en0009-44-34043",true," clueweb09-en0007-31-24339",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0005-69-30029",false," clueweb09-enwp01-51-05975",true," clueweb09-en0007-70-00174",false," nr-clueweb09-en0009-23-33708",false," clueweb09-en0008-82-31441",false," nr-clueweb09-en0000-62-01292",false,3,0
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3QUO65DNQZ4K9N7955DJU84P826UO9,A23KAJRDVCVGOE,2021-09-17T10:09:44,FRIDAY,1631887784000,1631887906000,122.0,2.033333333333333,9.868,0.0," how to make your child stop cursing"," "," Parenting"," nr-clueweb09-en0008-27-30923",false," clueweb09-en0010-85-34055",false," clueweb09-en0006-50-26182",false," clueweb09-en0004-49-27321",false," clueweb09-en0000-14-20791",false," clueweb09-en0009-81-00994",true," clueweb09-en0011-42-22074",false," clueweb09-en0010-85-34664",false," clueweb09-en0005-73-14500",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0010-81-00724",true," clueweb09-en0010-02-40661",false," nr-clueweb09-en0008-18-26839",false,2,0
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3WMOAN2SRGD24HWX9GNBB563WZBNVD,A14GKRTUEHBLBZ,2021-09-17T10:12:40,FRIDAY,1631887960000,1631888134000,174.0,2.9,11.678,0.0," most popular democratic candidate"," "," Politics"," clueweb09-enwp03-20-09084",true," clueweb09-en0007-28-23353",true," clueweb09-en0005-70-09619",true," clueweb09-en0005-70-09763",true," clueweb09-en0007-53-02981",false," clueweb09-enwp02-00-14985",true," nr-clueweb09-enwp00-81-01670",true," clueweb09-en0006-89-14251",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0000-17-12393",false," clueweb09-en0005-37-41172",false," clueweb09-en0003-58-03940",false," nr-clueweb09-enwp00-81-01669",false,5,1
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3Y5140Z9D2WXLWOAQO1K05L4OCKIPB,A1YSYI926BBOHW,2021-09-17T10:30:14,FRIDAY,1631889014000,1631889055000,41.0,0.6833333333333333,18.997,0.0," What fast food items have the most calories"," "," Food &amp; Drink"," clueweb09-en0001-02-15555",false," clueweb09-en0010-99-27805",false," clueweb09-en0011-30-40998",false," clueweb09-en0001-86-29036",false," random-clueweb09-enwp00-42-07293",false," clueweb09-en0005-94-21471",false," nr-clueweb09-en0005-82-02175",false," clueweb09-en0001-87-13669",false," clueweb09-en0009-80-03765",false," clueweb09-en0003-35-01325",false," clueweb09-en0004-60-01539",false," clueweb09-en0006-04-37676",false," nr-clueweb09-en0003-03-33331",false,0,0
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3XIQGXAUMHO55L95TO743THYCVIX7J,AFIK3VBMMX6G6,2021-09-17T10:32:27,FRIDAY,1631889147000,1631889189000,42.0,0.7,18.546,0.0," lars von trier movie"," "," Entertainment"," clueweb09-enwp03-38-15876",true," clueweb09-en0005-65-37159",false," clueweb09-en0007-84-36913",false," clueweb09-enwp01-38-01032",false," clueweb09-en0010-14-08601",false," clueweb09-en0000-72-24126",false," nr-clueweb09-en0001-73-20975",false," clueweb09-en0007-60-30990",false," clueweb09-en0006-50-03475",false," clueweb09-en0006-09-38289",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0006-26-44559",false," nr-clueweb09-en0007-60-31148",false,1,0
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3NJM2BJS41M68T2AYE5YP2N9B7BCPE,ALDKDKRBR4LXD,2021-09-17T11:18:47,FRIDAY,1631891927000,1631892051000,124.0,2.066666666666667,66.748,0.0," meditation techniques"," "," Spirituality"," random-clueweb09-en0002-82-08074",false," clueweb09-en0004-00-37477",true," clueweb09-en0002-63-24226",true," clueweb09-en0002-25-31127",true," clueweb09-en0011-65-26338",true," nr-clueweb09-en0009-67-36976",true," clueweb09-en0004-00-37515",true," clueweb09-en0000-07-07834",true," clueweb09-en0002-25-31134",true," clueweb09-en0011-82-26007",true," clueweb09-en0008-35-39854",true," clueweb09-en0010-44-03322",true," nr-clueweb09-en0002-62-28451",false,10,1
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3018Q3ZVON63RRLRRSDWO2X0CMERAJ,A195MOXRMNHRVT,2021-09-17T11:23:35,FRIDAY,1631892215000,1631892451000,236.0,3.933333333333333,10.33,0.0," backlit keyboards"," "," Technology"," clueweb09-en0007-69-04707",false," clueweb09-en0002-06-06672",false," clueweb09-en0006-61-16719",true," clueweb09-en0007-69-04713",false," clueweb09-en0007-52-00978",false," clueweb09-en0011-02-04462",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0009-08-22482",true," clueweb09-en0006-22-36769",false," clueweb09-en0003-74-12930",false," nr-clueweb09-en0006-84-30084",false," clueweb09-en0008-81-13728",false," nr-clueweb09-en0011-45-36185",false,2,0
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3TEM0PF1QADDP444HPLJU74JO0K0D6,AKQAI78JTXXC9,2021-09-17T12:01:19,FRIDAY,1631894479000,1631894776000,297.0,4.95,10.913,0.0," good date movies"," "," Relationships"," clueweb09-en0002-98-26491",true," clueweb09-en0007-06-08000",false," random-clueweb09-en0011-47-15958",false," nr-clueweb09-en0002-53-22916",false," clueweb09-en0005-73-39201",false," clueweb09-en0003-65-21455",false," clueweb09-en0004-04-10519",false," clueweb09-en0008-28-25203",true," clueweb09-en0007-63-33722",false," clueweb09-en0005-96-01207",false," clueweb09-en0009-39-31735",false," clueweb09-en0003-56-27758",false," nr-clueweb09-en0010-52-03990",false,2,0
3QXFBUZ40OWTUQSHRKUA1FZZRNGGUF,3GLB5JMZF2BA08FPVRAMFZRZVHBDGO,A2JP9IKRHNLRPI,2021-09-17T12:03:49,FRIDAY,1631894629000,1631895509000,880.0,14.666666666666666,859.973,0.0," How can I learn how to make stick crafts?"," "," Crafts &amp; Hobbies"," clueweb09-en0006-50-25807",false," clueweb09-en0009-42-32198",false," clueweb09-en0010-55-38397",false," clueweb09-en0007-95-17706",false," nr-clueweb09-en0009-97-22904",false," clueweb09-en0007-58-06926",false," clueweb09-en0009-36-30127",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0009-46-06306",false," clueweb09-en0005-73-37115",false," clueweb09-en0009-71-12992",false," clueweb09-en0001-17-01825",false," nr-clueweb09-en0001-41-14206",false,0,0
3TTPFEFXDX0MSBXRF8EP69XK31B6H2,3P4MQ7TPP2SLUU9U19R2JYC2CIHBB6,A1J3ON3YLGJAM6,2021-09-17T10:12:27,FRIDAY,1631887947000,1631887976000,29.0,0.48333333333333334,11.107,0.0," Celebrity couples"," "," Entertainment"," clueweb09-en0006-82-04386",true," clueweb09-en0006-32-15506",false," clueweb09-en0009-31-22844",true," clueweb09-en0011-58-18728",true," nr-clueweb09-en0001-36-07223",false," clueweb09-en0005-50-28219",true," clueweb09-en0003-13-00118",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0005-50-28183",false," clueweb09-en0008-72-15887",false," clueweb09-en0002-46-21328",false," clueweb09-en0000-41-15540",false," nr-clueweb09-en0009-63-23880",true,4,1
3TTPFEFXDX0MSBXRF8EP69XK31B6H2,39U1BHVTDQ7GNLZYM23H19KCUX4T3N,A14GKRTUEHBLBZ,2021-09-17T10:12:59,FRIDAY,1631887979000,1631888025000,46.0,0.7666666666666667,19.709,0.0," best gifts for christmas"," "," Shopping"," clueweb09-en0005-77-16397",false," clueweb09-en0005-77-16389",true," clueweb09-en0004-57-27048",true," clueweb09-en0001-95-05031",false," clueweb09-en0000-98-29689",true," random-clueweb09-en0003-07-27095",false," clueweb09-en0006-03-29105",true," nr-clueweb09-en0006-98-17750",false," clueweb09-en0004-57-27023",true," clueweb09-en0006-74-30768",false," clueweb09-en0005-95-30852",false," clueweb09-en0008-89-22872",true," nr-clueweb09-en0006-56-03156",false,6,0
3TTPFEFXDX0MSBXRF8EP69XK31B6H2,3EG49X351ZSM1LV0AE2CXFH2HKTX6F,A23KAJRDVCVGOE,2021-09-17T10:09:58,FRIDAY,1631887798000,1631888134000,336.0,5.6,11.932,0.0," What is the latest samsung software"," "," Technology"," random-clueweb09-en0008-31-37861",false," clueweb09-en0007-02-03637",false," clueweb09-en0001-97-04719",false," clueweb09-en0007-67-35153",false," clueweb09-en0004-48-18365",false," clueweb09-en0009-35-04137",false," clueweb09-en0004-99-19596",false," clueweb09-en0006-03-00328",false," nr-clueweb09-en0000-52-13691",false," clueweb09-en0005-30-28061",false," clueweb09-en0001-97-04709",true," clueweb09-en0008-36-24693",false," nr-clueweb09-en0003-48-07760",false,1,0
3TTPFEFXDX0MSBXRF8EP69XK31B6H2,31QTRG6Q2YTJBW3FU6NNMTFSEVDPYJ,A3U21PUMQ6NGT2,2021-09-17T10:10:20,FRIDAY,1631887820000,1631888238000,418.0,6.966666666666667,19.549,0.0," When is the ACT held?"," "," Education"," clueweb09-en0009-81-36695",false," clueweb09-en0011-39-07744",false," clueweb09-en0004-24-17278",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0010-58-07842",false," clueweb09-en0001-60-17109",false," clueweb09-en0004-24-17055",false," nr-clueweb09-enwp01-61-07122",false," clueweb09-en0003-18-19986",false," clueweb09-en0009-94-36112",false," clueweb09-en0009-85-27153",false," clueweb09-en0006-95-06108",true," nr-clueweb09-en0010-97-25821",false,1,0
3TTPFEFXDX0MSBXRF8EP69XK31B6H2,3QFUFYSY93VRMC01RW3BUAXHHOXF4R,A1YSYI926BBOHW,2021-09-17T10:35:02,FRIDAY,1631889302000,1631889350000,48.0,0.8,16.699,0.0," When are you ready for marriage"," "," Relationships"," clueweb09-en0011-16-09909",false," nr-clueweb09-en0007-28-09584",false," random-clueweb09-enwp02-01-03342",false," clueweb09-en0000-23-24576",false," clueweb09-en0007-08-19291",true," clueweb09-en0000-45-06419",false," clueweb09-en0010-89-34045",false," clueweb09-en0005-96-11792",false," clueweb09-en0008-11-15938",true," clueweb09-en0002-40-16341",true," clueweb09-en0003-02-18278",false," clueweb09-en0008-54-08082",false," nr-clueweb09-en0006-54-20182",false,3,0
3TTPFEFXDX0MSBXRF8EP69XK31B6H2,3OJSZ2ATDXCW32PVNIO9BAQEJWB57K,AFIK3VBMMX6G6,2021-09-17T10:40:17,FRIDAY,1631889617000,1631889681000,64.0,1.0666666666666667,14.971,0.0," university of minnesota"," "," Education"," clueweb09-en0000-88-23473",true," clueweb09-enwp01-93-14100",false," clueweb09-en0010-81-11464",false," clueweb09-en0011-98-29460",false," clueweb09-enwp00-92-03675",false," clueweb09-en0007-98-18949",false," random-clueweb09-en0006-26-18498",false," clueweb09-en0011-57-19092",false," nr-clueweb09-en0000-24-20913",true," clueweb09-en0004-36-39279",true," clueweb09-en0002-91-08095",false," clueweb09-en0010-62-10358",true," nr-clueweb09-en0000-24-20837",true,3,2
