HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3E24UO25R36WKSJEJL9FQIULDLV6OQ,3W8CV64QJ7FCXEXJ3HN2E3KAADP9H7,A195MOXRMNHRVT,2021-07-16T11:03:20,FRIDAY,1626447800000,1626448745000,945.0,15.75,22.165,0.0," stargazing dark sky"," "," Recreation"," clueweb09-en0002-87-12720",false," clueweb09-en0003-60-35438",true," clueweb09-en0011-45-23850",false," clueweb09-en0000-15-12022",false," clueweb09-en0010-03-28711",false," clueweb09-en0010-03-28707",true," clueweb09-en0005-94-01229",false," clueweb09-en0011-45-25809",false," clueweb09-en0010-53-14410",false," nr-clueweb09-en0004-46-14145",false," clueweb09-en0002-26-30214",false," random-clueweb09-enwp00-42-07293",false," nr-clueweb09-en0003-18-19948",false,2,0
3E24UO25R36WKSJEJL9FQIULDLV6OQ,39KFRKBFISB1QWREF6A8XTA2V9DOYQ,A45HNDMV9V0NA,2021-07-16T14:11:12,FRIDAY,1626459072000,1626459160000,88.0,1.4666666666666666,32.301,0.0," How to install air conditioner?"," "," Home"," clueweb09-en0010-43-12896",false," clueweb09-en0003-86-29639",true," nr-clueweb09-en0006-67-15647",false," clueweb09-en0009-24-15125",true," clueweb09-en0004-83-00106",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0007-79-02833",false," clueweb09-en0007-95-14658",true," clueweb09-en0005-75-31423",false," clueweb09-en0007-62-30359",false," clueweb09-en0007-95-13691",true," clueweb09-en0009-42-35283",true," nr-clueweb09-en0010-92-30020",false,5,0
3E24UO25R36WKSJEJL9FQIULDLV6OQ,3SKRO2GZ767LAZVW5PB6CPIJ4JXK17,A38IPIPA3T3G4,2021-07-16T14:25:48,FRIDAY,1626459948000,1626460149000,201.0,3.35,104.604,0.0," beard straightening devices"," "," Shopping"," clueweb09-en0005-24-32164",false," clueweb09-en0005-89-03731",false," clueweb09-en0008-34-15941",false," clueweb09-en0011-32-04666",true," clueweb09-en0011-01-39219",false," clueweb09-en0011-98-35347",false," nr-clueweb09-en0010-85-29752",true," clueweb09-en0009-30-31721",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0002-64-20971",false," clueweb09-en0005-24-32183",false," clueweb09-en0005-90-15529",true," nr-clueweb09-en0007-79-01530",false,2,1
3E24UO25R36WKSJEJL9FQIULDLV6OQ,3IKZ72A5B9WD8KA791I7TJ3HZONFNA,ALDKDKRBR4LXD,2021-07-16T14:41:12,FRIDAY,1626460872000,1626460923000,51.0,0.85,24.075,0.0," Deepak Chopra"," "," Spirituality"," clueweb09-en0009-91-06424",true," clueweb09-en0000-68-30216",true," clueweb09-en0000-31-08244",true," clueweb09-en0007-42-38747",true," clueweb09-en0008-30-42148",true," random-clueweb09-en0007-09-17000",false," clueweb09-en0011-10-27884",true," clueweb09-en0006-60-11478",false," nr-clueweb09-en0006-60-11557",true," clueweb09-en0006-60-11471",true," clueweb09-en0006-06-19729",true," clueweb09-en0008-22-28705",true," nr-clueweb09-en0000-68-30254",true,9,2
3E24UO25R36WKSJEJL9FQIULDLV6OQ,3FTOP5WARK4QSQ4WRL7UX5ZWK260J0,AOTSBJGYMR4N8,2021-07-16T17:05:52,FRIDAY,1626469552000,1626469589000,37.0,0.6166666666666667,11.872,0.0," super bowl winners"," "," Sports"," clueweb09-en0002-93-08158",false," clueweb09-en0011-59-20189",false," nr-clueweb09-enwp03-17-19794",false," clueweb09-en0004-21-04034",false," clueweb09-en0004-83-01099",false," clueweb09-en0002-72-06729",false," clueweb09-en0011-67-26089",true," clueweb09-en0004-83-01102",false," clueweb09-en0004-09-01099",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0001-12-30983",false," clueweb09-en0003-06-19151",true," nr-clueweb09-enwp03-17-19792",false,2,0
3909MD9T33X6RUZ0Q09NFCDK2ISEFX,3WQ3B2KGEDWKHWR2ZCYDDMZTHOW1BA,A195MOXRMNHRVT,2021-07-16T11:02:46,FRIDAY,1626447766000,1626448263000,497.0,8.283333333333333,22.887,0.0," best bass headphones"," "," Technology"," clueweb09-en0009-67-00166",true," random-clueweb09-en0002-86-03239",false," clueweb09-en0003-61-01343",false," clueweb09-en0005-34-27853",false," clueweb09-en0008-90-36267",false," nr-clueweb09-en0001-66-13536",false," clueweb09-en0009-67-12577",false," clueweb09-en0003-61-01353",true," clueweb09-en0008-89-25351",false," clueweb09-en0002-30-09260",false," clueweb09-en0007-24-02582",false," clueweb09-en0009-29-23661",false," nr-clueweb09-en0006-74-07723",false,2,0
3909MD9T33X6RUZ0Q09NFCDK2ISEFX,3WOKGM4L76W4T1VT7YZZ51GIJWQ0OT,A45HNDMV9V0NA,2021-07-16T12:37:16,FRIDAY,1626453436000,1626453516000,80.0,1.3333333333333333,26.476,0.0," Tips on how to save money."," "," Economy &amp; Finance"," clueweb09-en0002-33-27605",true," clueweb09-en0001-82-11557",true," clueweb09-en0001-54-13663",false," clueweb09-en0006-94-21859",false," clueweb09-en0004-42-32408",true," clueweb09-en0004-88-14260",true," random-clueweb09-en0005-94-21396",false," nr-clueweb09-en0007-60-14593",false," clueweb09-en0010-42-24632",true," clueweb09-en0006-94-21763",true," clueweb09-en0001-41-15776",true," clueweb09-en0005-52-24311",true," nr-clueweb09-en0010-49-12674",true,8,1
3909MD9T33X6RUZ0Q09NFCDK2ISEFX,3KMS4QQVK76C0EP4COQR1RMD5TEKF6,A38IPIPA3T3G4,2021-07-16T14:18:41,FRIDAY,1626459521000,1626459816000,295.0,4.916666666666667,109.658,0.0," cheapest countries to visit in Europe"," "," Travel"," clueweb09-en0010-06-22353",false," clueweb09-en0004-30-26738",true," clueweb09-en0005-23-24017",false," nr-clueweb09-en0007-65-12516",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0008-61-09770",true," clueweb09-en0005-97-28284",false," clueweb09-en0003-00-19322",true," clueweb09-en0004-30-27430",false," clueweb09-en0005-75-36931",false," clueweb09-en0009-11-27450",false," clueweb09-en0005-43-27045",false," nr-clueweb09-en0011-33-14364",false,3,0
3909MD9T33X6RUZ0Q09NFCDK2ISEFX,33TIN5LC09QYJ9N8DHRQ03FD0AX9Y3,ALDKDKRBR4LXD,2021-07-16T14:48:31,FRIDAY,1626461311000,1626461413000,102.0,1.7,67.28,0.0," round trip to europe"," "," Travel"," clueweb09-en0002-16-31590",true," clueweb09-en0011-63-00427",true," clueweb09-en0006-51-31824",false," clueweb09-en0008-35-05700",false," clueweb09-en0003-96-18235",true," clueweb09-en0011-98-03985",true," nr-clueweb09-en0006-51-33464",false," clueweb09-en0011-65-16294",true," clueweb09-en0011-65-16338",true," random-clueweb09-en0009-06-35915",false," clueweb09-en0006-51-31668",false," clueweb09-en0009-98-20328",true," nr-clueweb09-en0006-51-31749",true,7,1
3909MD9T33X6RUZ0Q09NFCDK2ISEFX,3DYGAII7PQOA2UCT3W6T97CQ65APQN,AOTSBJGYMR4N8,2021-07-16T17:13:03,FRIDAY,1626469983000,1626470016000,33.0,0.55,16.52,0.0," soccer pitch size"," "," Sports"," clueweb09-en0008-87-28576",false," clueweb09-en0003-41-11846",false," clueweb09-en0009-78-01974",false," clueweb09-en0005-05-18015",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0008-02-06131",false," clueweb09-en0003-11-11881",false," nr-clueweb09-en0002-41-24734",false," clueweb09-en0000-21-25017",false," clueweb09-en0004-35-33076",false," clueweb09-en0011-57-01106",true," clueweb09-en0002-63-27102",false," nr-clueweb09-en0000-01-00801",false,1,0
