HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,3ZSANO2JCKNAOX2CHXZTSDDN0AJSFB,A2VO8C41JJIQY9,2021-10-18T19:21:30,MONDAY,1634599290000,1634599669000,379.0,6.316666666666666,47.892,0.0," why basketball is so popular in usa"," "," Sports"," random-clueweb09-en0007-49-03198",false," clueweb09-en0004-83-13323",true," clueweb09-en0010-41-39519",false," clueweb09-en0006-06-17741",false," clueweb09-en0008-67-01899",false," clueweb09-en0005-38-33410",false," clueweb09-en0010-41-39517",false," clueweb09-en0002-91-09365",false," nr-clueweb09-en0003-67-03012",false," clueweb09-en0004-83-13322",false," clueweb09-en0009-38-16962",false," clueweb09-en0003-08-17284",false," nr-clueweb09-en0004-65-06585",false,1,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,3SNLUL3WO93C324CSDXR2R0VI3RULZ,A2615YW1YERQBO,2021-10-18T19:26:43,MONDAY,1634599603000,1634599698000,95.0,1.5833333333333333,72.823,0.0," cuts of beef"," "," Food &amp; Drink"," clueweb09-en0009-00-30300",true," clueweb09-en0005-94-21287",false," clueweb09-en0000-95-14174",true," nr-clueweb09-en0006-28-13664",false," clueweb09-en0009-03-37507",true," clueweb09-en0000-95-14263",false," clueweb09-en0007-81-00135",true," clueweb09-en0007-03-05788",true," clueweb09-en0004-00-16197",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0004-93-19330",false," clueweb09-en0009-03-37697",false," nr-clueweb09-en0005-50-10149",false,5,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,3K9FOBBF2MZZ8CK3VCL5OW81A70LN0,A14GKRTUEHBLBZ,2021-10-18T19:40:21,MONDAY,1634600421000,1634600850000,429.0,7.15,8.985,0.0," what is revolving line of credit"," "," Economy &amp; Finance"," clueweb09-en0002-37-01602",false," nr-clueweb09-en0002-14-01619",false," clueweb09-enwp01-80-17121",true," clueweb09-en0009-12-22473",true," clueweb09-en0006-73-25868",false," clueweb09-en0009-23-07289",false," clueweb09-enwp02-20-15985",true," clueweb09-en0010-55-24171",false," clueweb09-en0000-70-33606",false," clueweb09-en0008-05-22791",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0002-59-13541",false," nr-clueweb09-en0003-86-25466",false,3,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,37UQDCYH62BD1W4AT96MF8KD1QZV7K,AR8O1107OAW4V,2021-10-18T20:00:21,MONDAY,1634601621000,1634601938000,317.0,5.283333333333333,10.584,0.0," water heater repair"," "," Home"," nr-clueweb09-en0005-09-13049",false," clueweb09-en0007-53-27784",false," clueweb09-en0002-09-27682",false," clueweb09-en0001-39-25203",false," clueweb09-en0001-39-25200",false," clueweb09-en0001-80-24719",false," clueweb09-en0010-63-32844",true," clueweb09-en0002-02-22043",false," clueweb09-en0009-03-02898",false," clueweb09-en0010-10-29884",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0008-34-17820",false," nr-clueweb09-en0000-74-23275",false,1,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,3LS2AMNW5K6SHU0SOWTEK770ANXOQC,A1F6MWP9A0XLJQ,2021-10-18T20:30:16,MONDAY,1634603416000,1634603504000,88.0,1.4666666666666666,21.24,0.0," Hiking in California"," "," Recreation"," nr-clueweb09-en0001-81-16900",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0002-99-27180",true," clueweb09-en0007-26-07636",true," clueweb09-en0008-78-40619",false," clueweb09-en0009-69-13878",false," clueweb09-en0002-34-10885",true," clueweb09-en0010-87-09050",true," clueweb09-en0009-69-13888",false," clueweb09-en0008-31-03053",false," clueweb09-en0002-99-27178",true," clueweb09-en0005-81-24829",false," nr-clueweb09-en0007-91-42335",false,5,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,3KOPY89HMDIM9I3TA8PDZ3X311FJ3R,A1YSYI926BBOHW,2021-10-18T21:17:54,MONDAY,1634606274000,1634606308000,34.0,0.5666666666666667,11.615,0.0," list of winter olympic sports"," "," Sports"," clueweb09-enwp01-29-03723",true," clueweb09-en0000-55-00398",false," clueweb09-en0007-04-38880",false," clueweb09-en0000-19-23429",false," clueweb09-en0007-34-08671",false," clueweb09-enwp00-01-04825",true," random-clueweb09-en0007-00-09110",false," clueweb09-en0005-99-03876",true," clueweb09-en0005-23-10862",false," nr-clueweb09-en0005-74-23963",false," clueweb09-en0002-17-30345",true," clueweb09-en0008-35-22673",false," nr-clueweb09-en0000-21-32228",false,4,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,32ZKVD547K3GRZ5HMGCW1FEQTW8B30,A19Z68L0RHQVWL,2021-10-18T21:28:25,MONDAY,1634606905000,1634606962000,57.0,0.95,17.968,0.0," Learning yoga"," "," Health &amp; Wellness"," clueweb09-en0007-55-26972",true," clueweb09-en0008-26-24908",true," clueweb09-en0005-48-14018",false," nr-clueweb09-en0011-58-19563",false," clueweb09-en0008-58-01029",true," clueweb09-en0002-59-08136",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0006-53-13917",true," clueweb09-en0002-60-10407",false," clueweb09-en0005-48-14012",false," clueweb09-en0003-88-17144",false," clueweb09-en0007-29-21829",false," nr-clueweb09-en0004-31-10978",false,4,0
3ECKRY5B2UCOCGSMNVTL3JRUARCZIO,32VNZTT0ACKOP25AIR35BZB0PIJR4Q,AVBRJBJONL47I,2021-10-18T23:02:46,MONDAY,1634612566000,1634612953000,387.0,6.45,15.375,0.0," simple macrame headband"," "," Crafts &amp; Hobbies"," clueweb09-en0006-82-13587",false," nr-clueweb09-en0002-84-06623",false," clueweb09-en0009-74-04426",false," clueweb09-en0011-26-41320",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0006-30-20864",false," clueweb09-en0005-57-07449",true," clueweb09-en0010-07-21198",true," clueweb09-en0011-14-11715",false," clueweb09-en0011-68-26330",true," clueweb09-en0010-79-33628",false," clueweb09-en0011-26-41288",false," nr-clueweb09-en0000-65-27159",true,3,1
3M93N4X8IO3N6FQEALKDJR9R0R1JSF,3QRYMNZ7F3XNRPS84LNWANII4KJNT2,A2615YW1YERQBO,2021-10-18T19:22:12,MONDAY,1634599332000,1634599410000,78.0,1.3,40.472,0.0," recipes with Romano cheese"," "," Food &amp; Drink"," clueweb09-en0010-41-15423",true," random-clueweb09-en0002-63-12795",false," clueweb09-en0006-25-35737",false," nr-clueweb09-en0000-27-17334",false," clueweb09-en0000-67-15269",false," clueweb09-en0008-49-04171",false," clueweb09-en0011-47-25166",false," clueweb09-en0010-43-10963",false," clueweb09-en0002-98-14560",false," clueweb09-en0005-14-09266",false," clueweb09-en0009-36-22041",true," clueweb09-en0009-14-25234",true," nr-clueweb09-en0002-05-09207",false,3,0
3M93N4X8IO3N6FQEALKDJR9R0R1JSF,39GXDJN2OYUH1A9T3EYST8G8CA28VH,A2VO8C41JJIQY9,2021-10-18T19:29:25,MONDAY,1634599765000,1634599915000,150.0,2.5,10.778,0.0," Salvador dali"," "," Arts"," clueweb09-en0008-45-17548",true," clueweb09-en0004-51-10782",true," clueweb09-en0006-37-24578",true," clueweb09-en0001-87-03561",false," clueweb09-en0010-86-21376",true," clueweb09-en0002-07-27158",true," random-clueweb09-en0009-64-30845",false," clueweb09-en0009-09-30368",true," clueweb09-en0003-09-30066",false," nr-clueweb09-en0003-95-02483",false," clueweb09-en0008-37-06064",true," clueweb09-en0001-07-17267",false," nr-clueweb09-en0004-65-11387",true,7,1
