HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3I01FDIL7QOHYU9O6AJWPB1AVY3D2U,3ATTHHXXWF42U5Q1CFB1UI77PMMXIS,A2JP9IKRHNLRPI,2021-09-13T17:23:09,MONDAY,1631568189000,1631568486000,297.0,4.95,277.304,0.0," Best stores for buying fancy clothes"," "," Shopping"," clueweb09-en0007-74-07434",true," clueweb09-en0004-35-29408",false," clueweb09-en0011-97-34684",false," nr-clueweb09-en0004-90-07676",false," clueweb09-en0003-67-12780",false," clueweb09-en0005-28-28272",false," clueweb09-en0006-82-15187",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0009-50-38458",false," clueweb09-en0004-64-23980",false," clueweb09-en0000-80-15218",false," clueweb09-en0007-11-22775",false," nr-clueweb09-en0000-08-13813",false,1,0
3I01FDIL7QOHYU9O6AJWPB1AVY3D2U,3B837J3LDTC7RN7L8SZN92R6X33RSI,A2T11H7YI7QPGD,2021-09-13T17:22:13,MONDAY,1631568133000,1631568927000,794.0,13.233333333333333,239.19,0.0," latest intel processor"," "," Technology"," clueweb09-en0005-93-37715",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0002-84-11409",true," clueweb09-en0001-75-11717",false," nr-clueweb09-en0004-63-07974",false," clueweb09-en0009-11-34377",false," clueweb09-en0004-63-08213",false," clueweb09-en0007-15-35353",false," clueweb09-en0001-48-03888",false," clueweb09-en0007-15-37207",false," clueweb09-en0009-23-00912",false," clueweb09-en0009-47-04280",false," nr-clueweb09-en0005-97-27399",false,1,0
3I01FDIL7QOHYU9O6AJWPB1AVY3D2U,3TE3O85735OEMOQNEDKHIKE2Z972RT,A1YSYI926BBOHW,2021-09-13T17:38:14,MONDAY,1631569094000,1631569133000,39.0,0.65,19.911,0.0," Can we skip preschool?"," "," Parenting"," clueweb09-en0002-36-10156",false," clueweb09-en0010-69-34248",false," clueweb09-en0006-77-27944",false," clueweb09-en0006-60-09201",false," clueweb09-en0011-06-10037",false," clueweb09-en0005-16-09994",false," clueweb09-en0006-60-09205",false," nr-clueweb09-en0002-46-23653",false," clueweb09-en0005-32-18438",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0010-61-02150",false," clueweb09-en0002-01-06533",false," nr-clueweb09-en0006-82-10426",false,0,0
3I01FDIL7QOHYU9O6AJWPB1AVY3D2U,3NQL1CS15WOWGG0BGIWMSL4AZUCYVW,AFU00NU09CFXE,2021-09-13T17:22:07,MONDAY,1631568127000,1631569312000,1185.0,19.75,12.379,0.0," prevent pipes from freezing in winter"," "," Home"," clueweb09-en0000-95-10780",true," clueweb09-en0007-87-27271",true," clueweb09-en0004-69-14434",false," clueweb09-en0005-53-05793",false," clueweb09-en0000-79-31056",true," clueweb09-en0000-95-10784",true," nr-clueweb09-en0007-03-22565",true," clueweb09-en0011-42-09088",false," clueweb09-en0004-11-19781",false," clueweb09-en0010-21-30747",true," clueweb09-en0010-37-32911",true," random-clueweb09-enwp03-08-12100",false," nr-clueweb09-en0007-58-01653",true,6,2
3I01FDIL7QOHYU9O6AJWPB1AVY3D2U,3C44YUNSI65GDL8OYA09985RVI7PDW,A1VMPZVVVZUCS4,2021-09-13T17:36:44,MONDAY,1631569004000,1631569561000,557.0,9.283333333333333,11.12,0.0," marathon running tips"," "," Health &amp; Wellness"," clueweb09-en0001-68-02314",true," random-clueweb09-en0000-21-15033",false," clueweb09-en0009-88-38930",false," clueweb09-en0009-88-38887",false," clueweb09-en0007-59-29201",false," clueweb09-en0009-59-27089",true," clueweb09-en0007-59-29247",true," clueweb09-en0010-17-36668",true," nr-clueweb09-en0008-47-26555",false," clueweb09-en0008-01-35067",false," clueweb09-en0005-38-00322",false," clueweb09-en0003-87-06788",true," nr-clueweb09-en0010-81-29903",true,5,1
3IKMEYR0M0BPC0FYYR5JTOW0F70K2E,3T111IHZ5J6PM8BMZMZWS7MG5FF9RQ,A2JP9IKRHNLRPI,2021-09-13T17:23:10,MONDAY,1631568190000,1631568443000,253.0,4.216666666666667,239.132,0.0," Where is the superbowl being played at?"," "," Sports"," clueweb09-en0004-83-11649",false," clueweb09-en0011-38-06133",false," clueweb09-en0003-94-09605",false," clueweb09-en0001-48-06127",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0007-09-00020",false," clueweb09-en0001-74-15031",false," clueweb09-en0004-83-03211",false," nr-clueweb09-en0008-03-03092",false," clueweb09-en0005-38-06458",false," clueweb09-en0001-67-28667",false," clueweb09-en0009-65-17985",false," nr-clueweb09-en0001-67-16689",false,0,0
3IKMEYR0M0BPC0FYYR5JTOW0F70K2E,3E13VNJ1NSBU44585MQUZ936K781I5,A2T11H7YI7QPGD,2021-09-13T17:22:09,MONDAY,1631568129000,1631568578000,449.0,7.483333333333333,235.9,0.0," mario papercraft"," "," Crafts &amp; Hobbies"," clueweb09-en0002-60-34346",true," clueweb09-en0005-84-24509",false," nr-clueweb09-en0004-93-23663",false," clueweb09-en0002-48-20025",false," clueweb09-en0003-01-15771",false," clueweb09-en0003-01-15772",false," clueweb09-en0005-84-24487",false," clueweb09-en0002-11-22937",false," random-clueweb09-en0007-49-03198",false," clueweb09-en0005-54-04887",false," clueweb09-en0003-24-15535",false," clueweb09-en0007-02-04989",false," nr-clueweb09-en0010-51-26869",false,1,0
3IKMEYR0M0BPC0FYYR5JTOW0F70K2E,3NGI5ARFTYLMLQSCIHGE864I6L2P14,AFU00NU09CFXE,2021-09-13T17:22:04,MONDAY,1631568124000,1631569005000,881.0,14.683333333333334,46.224,0.0," organization tips for small closets"," "," Home"," clueweb09-en0004-08-19874",true," clueweb09-en0005-33-33006",true," clueweb09-en0011-91-39543",false," clueweb09-en0002-44-10163",false," clueweb09-en0004-05-32884",false," clueweb09-en0007-11-23107",false," nr-clueweb09-en0008-07-18419",false," clueweb09-en0003-22-32160",true," random-clueweb09-en0011-47-15958",false," clueweb09-en0005-06-18123",false," clueweb09-en0009-57-01467",false," clueweb09-en0005-78-39059",false," nr-clueweb09-en0010-15-36913",false,3,0
3IKMEYR0M0BPC0FYYR5JTOW0F70K2E,3VELCLL3GPZAUD3I4EK9WCQE4FI1FG,A1VMPZVVVZUCS4,2021-09-13T17:36:08,MONDAY,1631568968000,1631569191000,223.0,3.716666666666667,21.761,0.0," challenger space shuttle"," "," Science"," nr-clueweb09-en0011-35-06221",false," clueweb09-enwp01-55-14040",true," random-clueweb09-en0007-29-30662",false," clueweb09-en0007-92-18722",true," clueweb09-en0008-02-33650",false," clueweb09-en0002-91-22199",true," clueweb09-en0005-40-05750",true," clueweb09-en0009-47-24353",false," clueweb09-en0008-75-06814",true," clueweb09-en0010-62-39707",true," clueweb09-en0011-49-11500",false," clueweb09-enwp00-46-05297",true," nr-clueweb09-enwp02-00-00671",false,7,0
3IKMEYR0M0BPC0FYYR5JTOW0F70K2E,3U8YCDAGXUW7ED89MBR3U6BI6PLQ0W,A1FNNL4YJGBU8U,2021-09-13T17:42:46,MONDAY,1631569366000,1631569877000,511.0,8.516666666666667,338.283,0.0," how to build credit"," "," Economy &amp; Finance"," clueweb09-en0000-12-20454",true," clueweb09-en0000-75-34097",true," clueweb09-en0008-94-04131",false," clueweb09-en0001-60-20596",true," clueweb09-en0009-13-17645",false," random-clueweb09-en0006-75-34429",false," nr-clueweb09-en0005-59-15346",false," clueweb09-en0000-27-31014",false," clueweb09-en0006-94-30463",false," clueweb09-en0003-18-34230",false," clueweb09-en0001-98-12451",true," clueweb09-en0000-27-31061",false," nr-clueweb09-en0006-14-24282",false,4,0
