HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3IAS3U3I0KWR6H9YIGYRI59YJUUB2V,A23KAJRDVCVGOE,2021-09-20T11:06:29,MONDAY,1.63215E+12,1.63215E+12,179,2.983333333,13.069,0, Calories in banana, , Food &amp; Drink, clueweb09-en0000-19-10001,FALSE, clueweb09-en0008-68-33224,FALSE, clueweb09-en0006-57-19028,FALSE, clueweb09-en0009-66-05443,FALSE, clueweb09-en0005-76-24578,TRUE, nr-clueweb09-en0000-72-29232,FALSE, clueweb09-en0004-59-20245,FALSE, clueweb09-en0005-56-02389,FALSE, clueweb09-en0000-72-29364,FALSE, clueweb09-en0001-30-10016,FALSE, clueweb09-en0006-52-35219,TRUE, random-clueweb09-en0011-47-15958,FALSE, nr-clueweb09-en0007-22-00704,FALSE,2,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3R8YZBNQ9MYLWO8T7ACC9LL5GAHQ72,A1J3ON3YLGJAM6,2021-09-20T11:11:30,MONDAY,1.63215E+12,1.63215E+12,44,0.733333333,16.922,0, Best ice cream brands, , Food &amp; Drink, clueweb09-enwp01-22-03510,TRUE, clueweb09-en0008-81-12253,FALSE, nr-clueweb09-en0011-47-15512,FALSE, clueweb09-en0005-94-21175,FALSE, clueweb09-en0004-05-33265,FALSE, clueweb09-en0004-65-18707,FALSE, clueweb09-en0008-81-12297,TRUE, clueweb09-en0002-90-01024,FALSE, clueweb09-enwp01-91-19542,FALSE, random-clueweb09-en0007-29-30662,FALSE, clueweb09-en0007-79-08092,FALSE, clueweb09-en0006-98-25795,FALSE, nr-clueweb09-en0007-80-12227,FALSE,2,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3EJJQNKU9WLI1ET5XYNO5OK4QZHHRY,A2NAKIXS3DVGAA,2021-09-20T11:25:16,MONDAY,1.63215E+12,1.63215E+12,45,0.75,28.546,0, What is sports?, , Sports, clueweb09-en0011-75-27470,FALSE, clueweb09-en0001-84-30029,FALSE, nr-clueweb09-en0000-10-04593,FALSE, clueweb09-en0006-39-34062,FALSE, clueweb09-en0009-80-02714,FALSE, random-clueweb09-en0007-49-03198,FALSE, clueweb09-en0000-41-24734,FALSE, clueweb09-en0004-83-10860,FALSE, clueweb09-en0007-33-23770,FALSE, clueweb09-en0001-57-24859,FALSE, clueweb09-en0004-83-00662,FALSE, clueweb09-en0009-29-08273,FALSE, nr-clueweb09-en0004-37-07896,FALSE,0,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3X0H8UUIT64CZJO77M9TW1ZNRPDSWX,A1URG4XSUU07AK,2021-09-20T11:26:27,MONDAY,1.63215E+12,1.63215E+12,57,0.95,21.266,0, Teachers fort worth tx, , Education, clueweb09-en0010-08-03461,FALSE, nr-clueweb09-en0004-10-35502,FALSE, clueweb09-en0007-87-13571,TRUE, clueweb09-en0010-08-03491,FALSE, clueweb09-en0008-33-25373,FALSE, clueweb09-en0000-30-26779,FALSE, clueweb09-en0009-68-00537,FALSE, clueweb09-en0001-27-23472,FALSE, random-clueweb09-en0002-86-03239,FALSE, clueweb09-en0000-24-00761,FALSE, clueweb09-en0007-11-01752,FALSE, clueweb09-en0008-73-00563,FALSE, nr-clueweb09-en0005-12-26365,FALSE,1,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3TS1AR6UQVUO5ZIKTU1IXMHR98BF70,A2I6ZALE49CVSC,2021-09-20T11:30:36,MONDAY,1.63215E+12,1.63215E+12,144,2.4,24.225,0, Easy workouts to do at home, , Health &amp; Wellness, clueweb09-en0006-50-30662,FALSE, clueweb09-en0002-94-30123,FALSE, nr-clueweb09-en0011-49-13724,FALSE, clueweb09-en0001-80-24585,TRUE, clueweb09-en0003-88-22783,FALSE, clueweb09-en0009-67-18612,TRUE, clueweb09-en0005-21-18769,FALSE, clueweb09-en0004-47-07091,FALSE, random-clueweb09-enwp03-08-12100,FALSE, clueweb09-en0011-23-03697,FALSE, clueweb09-en0006-52-19196,TRUE, clueweb09-en0009-88-38868,FALSE, nr-clueweb09-en0001-44-46732,FALSE,3,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3EJJQNKU9WLI1ET5XYNO5OK4QZHRH8,A3TUJHF9LW3M8N,2021-09-20T11:27:18,MONDAY,1.63215E+12,1.63215E+12,409,6.816666667,385.269,0, new york rangers record, , Sports, clueweb09-enwp01-87-08861,TRUE, clueweb09-en0004-16-28235,FALSE, random-clueweb09-en0011-47-15958,FALSE, clueweb09-en0008-67-04945,FALSE, nr-clueweb09-en0008-17-04211,TRUE, clueweb09-en0003-94-14421,FALSE, clueweb09-en0008-67-04745,FALSE, clueweb09-enwp01-39-06203,TRUE, clueweb09-en0000-03-10475,FALSE, clueweb09-en0007-28-07689,FALSE, clueweb09-en0011-24-28326,FALSE, clueweb09-en0010-08-18712,FALSE, nr-clueweb09-en0000-06-12690,FALSE,2,1
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,33FOTY3KER13R1J8DCU8O65B99K1CF,ARI1EMAHUA9PO,2021-09-20T11:34:57,MONDAY,1.63215E+12,1.63215E+12,106,1.766666667,24.172,0, how long do samoyeds live?, , Pets, random-clueweb09-en0007-29-30662,FALSE, clueweb09-en0007-04-26832,TRUE, clueweb09-en0011-17-09781,TRUE, clueweb09-en0000-28-28980,FALSE, clueweb09-en0011-96-24005,FALSE, clueweb09-en0005-88-07461,TRUE, clueweb09-en0003-70-23997,FALSE, clueweb09-en0001-22-28968,FALSE, clueweb09-en0010-68-37828,FALSE, clueweb09-en0001-87-23801,FALSE, nr-clueweb09-en0006-98-31008,FALSE, clueweb09-en0001-60-21100,FALSE, nr-clueweb09-en0006-98-31004,FALSE,3,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,333U7HK6IEVKRA5Q3XVPCCJFOQVDJU,A1YSYI926BBOHW,2021-09-20T11:33:32,MONDAY,1.63215E+12,1.63215E+12,211,3.516666667,186.777,0, what are the best schools for computer programming?, , Education, clueweb09-en0006-32-23793,TRUE, clueweb09-en0011-46-08917,FALSE, clueweb09-en0011-46-08848,FALSE, clueweb09-en0010-05-45612,FALSE, clueweb09-en0005-48-25507,TRUE, clueweb09-en0001-17-15440,TRUE, nr-clueweb09-en0011-46-08914,FALSE, clueweb09-en0004-97-16766,FALSE, random-clueweb09-en0007-00-09110,FALSE, clueweb09-en0005-94-19602,FALSE, clueweb09-en0006-51-01056,FALSE, clueweb09-en0004-97-16717,FALSE, nr-clueweb09-en0004-58-30700,FALSE,3,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3WYP994K1C7B1QLAFAOEGTOBK8HY6H,A2JP9IKRHNLRPI,2021-09-20T11:34:51,MONDAY,1.63215E+12,1.63215E+12,1082,18.03333333,294.455,0, How much does community college cost?, , Education, clueweb09-en0000-14-30088,TRUE, clueweb09-en0005-54-30045,FALSE, clueweb09-en0003-09-06237,FALSE, clueweb09-en0010-40-27568,FALSE, clueweb09-en0004-96-41408,TRUE, clueweb09-en0011-70-27012,FALSE, clueweb09-en0005-00-30319,TRUE, clueweb09-en0010-34-15385,TRUE, clueweb09-en0011-89-10325,TRUE, random-clueweb09-en0007-29-30662,FALSE, nr-clueweb09-en0005-26-35034,FALSE, clueweb09-en0006-94-17079,FALSE, nr-clueweb09-en0006-83-04456,FALSE,5,0
3WRBLBQ2HVODE4G1TDGQC8BSB2T0GL,3Q5C1WP23RHISGATY270A0Z1HSY157,AFU00NU09CFXE,2021-09-20T11:34:48,MONDAY,1.63215E+12,1.63215E+12,1106,18.43333333,19.368,0, when is it time to consider divorce, , Relationships, clueweb09-en0000-79-18524,TRUE, clueweb09-en0004-75-29615,TRUE, random-clueweb09-en0003-07-27095,FALSE, clueweb09-en0006-79-20093,FALSE, clueweb09-en0005-14-21594,TRUE, clueweb09-en0001-87-21357,TRUE, clueweb09-en0007-18-04249,TRUE, nr-clueweb09-en0005-96-16894,TRUE, clueweb09-en0010-52-09791,FALSE, clueweb09-en0004-24-21223,TRUE, clueweb09-en0006-25-36164,TRUE, clueweb09-en0006-60-31408,TRUE, nr-clueweb09-en0005-21-05827,FALSE,8,1
