HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,35USIKEBNWWHPRHW88F3ZDQ4I3TN6S,A110KENBXU7SUJ,2021-10-04T20:42:23,MONDAY,1633394543000,1633394660000,117.0,1.95,8.483,0.0," cockatiel"," "," Pets"," clueweb09-en0003-67-16010",false," clueweb09-en0005-11-08870",true," clueweb09-en0000-90-29939",true," clueweb09-en0006-06-21362",false," clueweb09-en0003-27-12493",false," clueweb09-en0011-85-09567",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0010-60-17749",true," clueweb09-en0004-49-37114",false," clueweb09-en0007-02-17640",false," ",false," clueweb09-en0005-42-18361",true," ",false,4,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3E4GGUZ1TD7SZKDSOTBKH8SO83N2KM,A1SX8IVV82M0LW,2021-10-04T20:46:32,MONDAY,1633394792000,1633394862000,70.0,1.1666666666666667,58.866,0.0," fun knitting ideas"," "," Crafts &amp; Hobbies"," clueweb09-en0002-61-06606",true," clueweb09-en0004-43-20533",true," clueweb09-en0005-37-32452",false," clueweb09-en0002-61-06639",false," clueweb09-en0007-88-36672",false," clueweb09-en0002-20-25123",false," nr-clueweb09-en0011-58-19179",false," random-clueweb09-en0002-86-03239",false," clueweb09-en0002-20-25218",false," clueweb09-en0003-33-11272",false," clueweb09-en0011-37-28648",false," clueweb09-en0006-52-16042",false," nr-clueweb09-en0001-18-32049",true,2,1
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3KYQYYSHY0NYSLWNJANUK801PZMDOQ,A2NAKIXS3DVGAA,2021-10-04T20:50:40,MONDAY,1633395040000,1633395063000,23.0,0.38333333333333336,6.751,0.0," Is history a real word?"," "," History"," clueweb09-en0010-78-02879",false," clueweb09-en0003-82-04309",false," clueweb09-en0010-78-20295",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0010-17-33079",false," clueweb09-en0001-93-28350",false," clueweb09-en0010-13-03925",false," nr-clueweb09-en0004-37-02115",false," clueweb09-en0007-72-33930",false," clueweb09-en0001-27-09042",false," clueweb09-en0011-12-18443",false," clueweb09-en0003-38-18926",false," nr-clueweb09-en0010-04-10399",false,0,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3PW9OPU9PV0QTJR6GJ52CTWPZXN21J,A1YSYI926BBOHW,2021-10-04T20:45:51,MONDAY,1633394751000,1633395163000,412.0,6.866666666666666,371.319,0.0," how much should my child weigh?"," "," Parenting"," clueweb09-en0004-83-09949",false," clueweb09-en0000-02-02617",false," clueweb09-en0004-83-09953",false," clueweb09-en0006-85-29832",false," clueweb09-en0001-90-24504",false," clueweb09-en0004-82-05192",false," nr-clueweb09-en0001-59-00375",false," clueweb09-en0001-88-20730",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0001-88-20722",false," clueweb09-en0002-40-06336",false," clueweb09-en0006-57-18588",false," nr-clueweb09-en0004-66-22781",false,0,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3WS1NTTKE3SANOI08VG9I77439M0FY,A2QX3YJXAAHHVV,2021-10-04T20:43:44,MONDAY,1633394624000,1633395240000,616.0,10.266666666666667,20.604,0.0," How can I stop my cat from shedding?"," "," Pets"," clueweb09-en0009-03-16976",false," clueweb09-en0006-70-11277",true," clueweb09-en0010-34-13506",false," clueweb09-en0000-84-00004",false," nr-clueweb09-en0003-70-04449",false," clueweb09-en0000-18-12390",false," clueweb09-en0000-03-29121",false," clueweb09-en0008-69-19849",true," clueweb09-en0010-13-23141",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0009-98-38236",false," clueweb09-en0006-50-28309",false," nr-clueweb09-en0003-90-33785",false,2,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,320DUZ38GC2N3UFH5NWXIXMC3XSGJK,A1K581IY10MNC0,2021-10-04T20:50:44,MONDAY,1633395044000,1633395259000,215.0,3.5833333333333335,45.289,0.0," Reducing screen time"," "," Technology"," nr-clueweb09-en0001-25-17245",false," clueweb09-en0011-47-18638",true," clueweb09-en0005-12-21214",false," clueweb09-en0007-35-10319",false," random-clueweb09-en0002-86-03239",false," clueweb09-en0003-86-11214",true," clueweb09-en0006-67-15858",false," clueweb09-en0004-55-07801",false," clueweb09-en0007-64-36086",false," clueweb09-en0005-02-32114",false," clueweb09-en0002-73-33460",true," clueweb09-en0004-50-01660",false," nr-clueweb09-en0004-90-07817",false,3,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,31Z0PCVWUPVYO40LOE67EQWS2W17TE,A12VDN3TJJCAQQ,2021-10-04T20:54:13,MONDAY,1633395253000,1633395294000,41.0,0.6833333333333333,19.798,0.0," Top trending tv shows"," "," Entertainment"," clueweb09-en0011-83-34883",false," clueweb09-en0011-83-34891",true," clueweb09-en0003-51-18187",false," clueweb09-en0009-97-00618",false," clueweb09-en0004-68-35986",false," clueweb09-en0006-18-08333",false," nr-clueweb09-en0007-34-30059",false," clueweb09-en0006-92-24711",false," clueweb09-en0005-21-15122",false," clueweb09-en0011-56-38041",false," clueweb09-en0003-52-02610",false," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0008-21-17800",false,1,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3OS46CRSLKFUXWQ5AZ1U9UKH46XV6J,A3BSK47WPPE876,2021-10-04T20:56:49,MONDAY,1633395409000,1633395509000,100.0,1.6666666666666667,43.765,0.0," can dogs eat grapes?"," "," Pets"," clueweb09-en0006-50-14496",false," clueweb09-en0011-78-07204",true," clueweb09-en0006-48-34405",false," clueweb09-en0010-07-00813",true," clueweb09-en0010-07-00816",false," clueweb09-en0007-66-29048",true," clueweb09-en0006-90-02873",false," nr-clueweb09-en0008-07-19698",false," clueweb09-en0009-84-27256",false," clueweb09-en0000-26-04573",true," random-clueweb09-en0007-49-03198",false," clueweb09-en0006-46-04720",false," nr-clueweb09-en0004-69-19164",false,4,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3ZPPDN2SL0C0D46HDGFWT0NXUC19E1,A2RMJNF6IPI42F,2021-10-04T20:47:07,MONDAY,1633394827000,1633395760000,933.0,15.55,15.225,0.0," solar panels for home"," "," Home"," clueweb09-en0005-33-23320",false," clueweb09-en0010-00-12062",true," clueweb09-en0010-57-23883",false," clueweb09-en0011-12-10203",false," clueweb09-en0006-52-10459",false," clueweb09-en0005-33-32213",true," clueweb09-en0002-69-16273",false," clueweb09-en0008-89-10111",false," nr-clueweb09-en0000-66-00485",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0005-33-32200",true," clueweb09-en0008-68-18477",false," nr-clueweb09-en0004-65-11394",false,3,0
3ATYLI1PSXI88NYL3434ZMZQ2L1OJR,3OCHAWUVGT0T00GPCIWD7YMKLCOXKS,A302KOFOYLD89A,2021-10-04T20:49:57,MONDAY,1633394997000,1633396048000,1051.0,17.516666666666666,33.682,0.0," most valuable stamp for collectors"," "," Crafts &amp; Hobbies"," clueweb09-en0004-82-30621",false," clueweb09-en0004-82-13909",false," clueweb09-en0010-62-41588",true," clueweb09-en0005-56-12080",true," clueweb09-en0003-07-20600",false," random-clueweb09-en0011-47-15958",false," clueweb09-enwp01-95-04718",false," nr-clueweb09-en0006-65-09781",false," clueweb09-en0008-44-06794",false," clueweb09-en0003-68-07709",true," clueweb09-en0008-10-32783",true," clueweb09-en0011-93-15089",false," nr-clueweb09-en0004-89-05632",false,4,0
