HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3SU800BH9A8K7FMVUGZMVT31X7JUQC,3SNVL38CI985X25ULM0QTL1AHHXKCH,A23KAJRDVCVGOE,2021-09-15T08:42:31,WEDNESDAY,1631709751000,1631710325000,574.0,9.566666666666666,16.074,0.0," how to make my partner scream during sex"," "," Relationships"," random-clueweb09-en0011-47-15958",false," nr-clueweb09-en0004-91-24800",false," clueweb09-en0005-01-01291",false," clueweb09-en0004-38-20888",true," clueweb09-en0005-73-02995",false," clueweb09-en0005-16-17347",false," clueweb09-en0011-21-02780",false," clueweb09-en0005-63-34296",false," clueweb09-en0011-07-19227",true," clueweb09-en0007-58-02214",false," clueweb09-en0006-52-22119",false," clueweb09-en0011-92-11104",false," nr-clueweb09-en0004-37-16985",false,2,0
3SU800BH9A8K7FMVUGZMVT31X7JUQC,3WMOAN2SRGD24HWX9GNBB563WJKNVQ,A26OJD9D9I8VPA,2021-09-15T08:55:23,WEDNESDAY,1631710523000,1631710585000,62.0,1.0333333333333334,25.786,0.0," Clothing line owned by beyonce"," "," Style"," clueweb09-en0010-56-00821",false," clueweb09-en0010-62-35902",false," clueweb09-en0006-90-04845",false," clueweb09-en0008-98-11389",false," clueweb09-en0000-00-13259",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0009-40-07816",false," nr-clueweb09-en0006-94-04763",false," clueweb09-en0010-56-00820",false," clueweb09-en0006-15-16249",false," clueweb09-en0004-31-09973",false," clueweb09-en0008-92-30677",true," nr-clueweb09-en0000-61-03006",false,1,0
3SU800BH9A8K7FMVUGZMVT31X7JUQC,3Y9N9SS8L3R96W310C32W52QRVUD36,AKQAI78JTXXC9,2021-09-15T09:07:09,WEDNESDAY,1631711229000,1631711282000,53.0,0.8833333333333333,30.646,0.0," What is the best major to get into in college?"," "," Education"," random-clueweb09-en0000-21-15033",false," clueweb09-en0002-67-10494",false," clueweb09-en0006-50-30565",false," clueweb09-en0006-24-02640",false," clueweb09-en0006-50-27556",true," clueweb09-en0000-05-30816",true," nr-clueweb09-en0009-78-22669",false," clueweb09-en0001-35-27116",false," clueweb09-en0006-88-01579",true," clueweb09-en0007-30-10919",true," clueweb09-en0004-83-10598",false," clueweb09-en0011-95-06942",false," nr-clueweb09-en0006-06-38405",false,4,0
3SU800BH9A8K7FMVUGZMVT31X7JUQC,3VNL7UK1XKZB3XFR6X4J2I99X82FTH,A14GKRTUEHBLBZ,2021-09-15T09:41:42,WEDNESDAY,1631713302000,1631713800000,498.0,8.3,11.407,0.0," which school is the best in milwaukee"," "," Education"," clueweb09-en0004-18-17640",false," clueweb09-en0009-69-16910",true," clueweb09-en0001-57-05423",true," clueweb09-enwp03-25-12024",true," nr-clueweb09-en0008-31-07210",false," clueweb09-enwp01-45-00090",true," clueweb09-en0003-14-00612",false," clueweb09-en0008-73-00667",false," clueweb09-en0000-22-30433",false," clueweb09-en0003-81-08139",true," random-clueweb09-en0002-86-03239",false," clueweb09-en0010-22-29658",false," nr-clueweb09-en0001-91-19402",false,5,0
3SU800BH9A8K7FMVUGZMVT31X7JUQC,3UWN2HHPU3LMCPFTFLI60IMWXGWNST,A2GBMJ40V4E76Z,2021-09-15T10:07:19,WEDNESDAY,1631714839000,1631714900000,61.0,1.0166666666666666,12.613,0.0," nixon watergate"," "," Politics"," clueweb09-enwp00-02-01627",true," clueweb09-en0006-37-25670",false," clueweb09-en0001-37-03818",false," clueweb09-en0004-64-39851",false," clueweb09-en0010-39-02086",true," clueweb09-en0011-80-09007",true," clueweb09-en0003-11-24556",true," clueweb09-en0005-70-12984",true," nr-clueweb09-en0003-31-10077",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0011-64-27122",false," clueweb09-enwp01-44-12961",true," nr-clueweb09-en0000-72-31200",false,6,0
3H1C3QRA15ZZOIFQZYJM76SH74PCE9,32M8BPYGAY2R8JVBN5BX6W7CN50IGE,A23KAJRDVCVGOE,2021-09-15T08:41:31,WEDNESDAY,1631709691000,1631709983000,292.0,4.866666666666666,15.777,0.0," Derek Jeter lifetime hitting average"," "," Sports"," clueweb09-en0009-76-30561",false," clueweb09-en0007-92-18726",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0005-40-34889",false," clueweb09-enwp01-39-04235",true," nr-clueweb09-en0009-25-35413",false," clueweb09-en0008-13-19415",false," clueweb09-en0000-18-26038",false," clueweb09-en0009-74-29357",false," clueweb09-en0003-85-16639",false," clueweb09-en0003-67-03550",false," clueweb09-en0004-85-40291",false," nr-clueweb09-en0009-25-35412",false,1,0
3H1C3QRA15ZZOIFQZYJM76SH74PCE9,3JBT3HLQFDIJGMDKQSP600OUK9UPZR,A26OJD9D9I8VPA,2021-09-15T09:01:30,WEDNESDAY,1631710890000,1631710962000,72.0,1.2,16.413,0.0," Dog vaccination schedule"," "," Pets"," clueweb09-en0008-57-41919",true," nr-clueweb09-en0007-00-10309",false," clueweb09-en0003-16-26914",true," random-clueweb09-en0007-09-17000",false," clueweb09-en0007-03-03241",false," clueweb09-en0005-87-16755",false," clueweb09-en0005-28-10984",false," clueweb09-en0010-43-24905",true," clueweb09-en0010-40-05983",true," clueweb09-en0008-09-11943",true," clueweb09-en0006-68-28401",false," clueweb09-en0004-96-26486",false," nr-clueweb09-en0005-39-01932",false,5,0
3H1C3QRA15ZZOIFQZYJM76SH74PCE9,3IAS3U3I0KWR6H9YIGYRI59YIXOB2U,AKQAI78JTXXC9,2021-09-15T09:23:38,WEDNESDAY,1631712218000,1631712258000,40.0,0.6666666666666666,9.766,0.0," best first date ideas"," "," Relationships"," clueweb09-en0009-83-27295",true," clueweb09-en0001-74-04071",true," nr-clueweb09-en0010-02-40020",false," clueweb09-en0009-83-27328",true," random-clueweb09-en0009-64-30845",false," clueweb09-en0003-76-13455",false," clueweb09-en0011-15-08700",true," clueweb09-en0011-01-05273",true," clueweb09-en0008-23-26797",true," clueweb09-en0007-52-01356",true," clueweb09-en0000-04-33897",false," clueweb09-en0011-01-05227",false," nr-clueweb09-en0005-44-06312",false,7,0
3H1C3QRA15ZZOIFQZYJM76SH74PCE9,30IQTZXKAPMRNA9L8PMVOE7B4210XH,A14GKRTUEHBLBZ,2021-09-15T09:41:38,WEDNESDAY,1631713298000,1631713596000,298.0,4.966666666666667,14.932,0.0," where to buy best fragrances"," "," Shopping"," clueweb09-en0011-48-36450",true," clueweb09-en0002-74-15506",true," clueweb09-en0005-12-00559",true," clueweb09-en0006-51-06414",false," nr-clueweb09-en0011-06-04381",false," clueweb09-en0011-97-30968",true," clueweb09-en0010-40-04650",true," random-clueweb09-en0006-26-18498",false," clueweb09-en0011-67-16592",true," clueweb09-en0011-24-33420",false," clueweb09-en0007-51-17227",true," clueweb09-en0010-15-24283",false," nr-clueweb09-en0011-01-02401",false,7,0
3H1C3QRA15ZZOIFQZYJM76SH74PCE9,3VZLGYJEYQQOPVFBCJZNUDAXMANXZB,A1W5ECLQGJYCPF,2021-09-15T10:31:39,WEDNESDAY,1631716299000,1631716352000,53.0,0.8833333333333333,24.951,0.0," How to find the best washer and dryer."," "," Shopping"," random-clueweb09-en0005-85-21121",false," clueweb09-en0002-34-20760",false," clueweb09-en0002-34-20685",false," clueweb09-en0006-44-36205",false," clueweb09-en0010-36-00425",true," clueweb09-en0002-87-10651",false," nr-clueweb09-en0007-43-26556",false," clueweb09-en0009-34-28690",false," clueweb09-en0011-61-34111",false," clueweb09-en0011-95-36917",false," clueweb09-en0003-66-09304",true," clueweb09-en0001-72-15470",false," nr-clueweb09-en0002-34-20528",false,2,0
