HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,32M8BPYGAY2R8JVBN5BX6W7CSEFGIE,A1SX8IVV82M0LW,2021-10-15T16:01:03,FRIDAY,1634328063000,1634328185000,122.0,2.033333333333333,112.58,0.0," what to do if i win the lottery"," "," Economy &amp; Finance"," clueweb09-en0009-96-09144",false," clueweb09-en0004-05-35464",false," random-clueweb09-en0005-94-21396",false," clueweb09-en0005-79-29522",false," clueweb09-en0003-53-16068",false," clueweb09-en0009-84-34456",false," nr-clueweb09-en0003-70-04449",false," clueweb09-en0004-05-35841",false," clueweb09-en0011-36-37792",false," clueweb09-en0005-79-33429",true," clueweb09-en0001-59-21589",false," clueweb09-en0001-28-02944",false," nr-clueweb09-en0003-46-31941",false,1,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,345LHZDED28VNYENM7TR656EI4XU3S,A3AJJHOAV7WIUQ,2021-10-15T16:01:59,FRIDAY,1634328119000,1634328238000,119.0,1.9833333333333334,45.786,0.0," food for older cat"," "," Pets"," clueweb09-en0003-54-34090",false," clueweb09-en0000-62-29057",false," clueweb09-en0008-21-15811",false," clueweb09-en0002-84-17476",false," clueweb09-en0008-72-26588",false," clueweb09-en0002-41-16066",true," random-clueweb09-en0002-82-08074",false," clueweb09-en0010-31-03302",true," nr-clueweb09-en0011-57-13961",false," clueweb09-en0006-58-20129",true," clueweb09-en0005-81-18991",false," clueweb09-en0000-03-29130",false," nr-clueweb09-en0001-84-10216",false,3,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,37XITHEIS1PRK6IPB69NUXNOHI6RCJ,A132MSWBBVTOES,2021-10-15T16:02:13,FRIDAY,1634328133000,1634328286000,153.0,2.55,15.002,0.0," What should I do if my dog has separation anxiety?"," "," Pets"," clueweb09-en0006-47-26936",true," clueweb09-en0005-43-27664",true," clueweb09-en0006-77-35290",false," nr-clueweb09-en0003-70-04449",false," clueweb09-en0001-49-05808",false," clueweb09-en0004-48-05103",true," clueweb09-en0000-77-16020",false," clueweb09-en0007-85-12093",false," clueweb09-en0005-16-15374",false," clueweb09-en0001-49-05765",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0009-10-35453",true," nr-clueweb09-en0009-03-16765",false,4,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,3A7Y0R2P2T4YPGA7UXW16JM78J1XJ0,ARI1EMAHUA9PO,2021-10-15T16:05:28,FRIDAY,1634328328000,1634328390000,62.0,1.0333333333333334,34.325,0.0," colleges in maine"," "," Education"," clueweb09-en0000-88-23469",true," clueweb09-en0005-33-13493",true," clueweb09-en0007-07-05328",false," clueweb09-en0001-05-02292",true," clueweb09-en0002-08-15559",true," clueweb09-en0007-07-05129",true," clueweb09-enwp01-41-02675",true," clueweb09-en0003-71-29612",true," random-clueweb09-enwp03-08-12100",false," nr-clueweb09-en0000-49-04696",false," clueweb09-en0005-74-19658",true," clueweb09-en0006-03-08262",true," nr-clueweb09-en0000-19-01952",false,9,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,30IQTZXKAPMRNA9L8PMVOE7B9AVX0T,A34S4MNB9TTJS9,2021-10-15T16:07:08,FRIDAY,1634328428000,1634328475000,47.0,0.7833333333333333,25.221,0.0," Teach your dog to fetch"," "," Pets"," random-clueweb09-en0008-13-05976",false," clueweb09-en0011-17-04769",false," clueweb09-en0006-13-19288",true," clueweb09-en0001-49-05995",true," clueweb09-en0009-29-23339",true," clueweb09-en0005-71-40814",true," nr-clueweb09-en0006-77-03113",false," clueweb09-en0009-29-23421",true," clueweb09-en0009-86-02606",true," clueweb09-en0010-62-08064",false," clueweb09-en0001-30-00118",false," clueweb09-en0007-35-20370",false," nr-clueweb09-en0001-25-28116",false,6,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,32RIADZISXK0QH5NXG3A19GWB7A4S9,A24M9OW53CLT94,2021-10-15T16:08:09,FRIDAY,1634328489000,1634328535000,46.0,0.7666666666666667,15.623,0.0," Infrastructure"," "," Politics"," ",true," random-clueweb09-en0009-77-38942",false," clueweb09-en0008-87-33204",true," clueweb09-en0011-08-18781",false," clueweb09-en0004-18-03825",false," clueweb09-en0008-20-25350",false," clueweb09-en0006-34-29363",false," clueweb09-en0006-17-38809",true," clueweb09-en0001-51-26276",false," clueweb09-en0004-12-03765",false," clueweb09-en0003-12-30054",false," clueweb09-en0008-17-02460",false," ",false,3,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,3NJM2BJS41M68T2AYE5YP2N9G0JCPD,A2QX3YJXAAHHVV,2021-10-15T16:04:33,FRIDAY,1634328273000,1634328585000,312.0,5.2,16.733,0.0," What is the best single food in the world?"," "," Health &amp; Wellness"," nr-clueweb09-en0007-57-38769",false," clueweb09-enwp02-13-17185",false," clueweb09-en0007-39-07698",false," clueweb09-en0005-15-28568",false," clueweb09-en0001-76-00999",true," clueweb09-en0004-75-22728",false," clueweb09-en0007-06-08750",false," clueweb09-en0006-52-13771",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0001-06-01940",false," clueweb09-en0003-23-07102",false," clueweb09-en0004-30-34750",false," nr-clueweb09-en0002-92-17179",false,1,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,3DI28L7YXFUIOZ3M9303EU5EYWR1ES,A1YSYI926BBOHW,2021-10-15T16:07:10,FRIDAY,1634328430000,1634328626000,196.0,3.2666666666666666,183.835,0.0," best video card makers"," "," Technology"," clueweb09-en0000-91-15599",false," clueweb09-en0005-62-33766",false," nr-clueweb09-en0000-18-25959",false," clueweb09-en0000-07-03352",false," clueweb09-en0003-49-09940",false," clueweb09-en0010-32-10043",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0006-36-12208",false," clueweb09-en0010-32-10255",false," clueweb09-en0001-06-06773",false," clueweb09-en0005-87-01043",false," clueweb09-en0001-69-15318",false," nr-clueweb09-en0000-16-29429",false,0,0
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,3JNQLM5FT923JQVA9TNLW853ZZ6L2G,A14GKRTUEHBLBZ,2021-10-15T16:09:38,FRIDAY,1634328578000,1634328882000,304.0,5.066666666666666,14.29,0.0," why republicans and rednecks love each other"," "," Politics"," clueweb09-en0005-80-21361",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0005-05-37082",false," clueweb09-en0001-59-07762",false," clueweb09-en0006-27-02619",true," clueweb09-en0003-80-00005",true," clueweb09-en0002-44-00427",false," clueweb09-en0003-25-22734",true," clueweb09-en0002-79-16900",false," clueweb09-enwp01-67-15103",false," nr-clueweb09-en0003-67-03012",false," clueweb09-enwp00-93-06338",false," nr-clueweb09-en0010-14-23724",true,3,1
3VCK0Q0PP9UJOWXNGHTL2SKPEGD0NX,386CSBG1O422SOUOO07K37L9PAU6Q6,A2CWJRAEFZ44HU,2021-10-15T16:03:01,FRIDAY,1634328181000,1634329151000,970.0,16.166666666666668,36.218,0.0," bowling alleys houston"," "," Entertainment"," random-clueweb09-en0008-13-05976",false," clueweb09-en0006-52-02149",true," clueweb09-en0006-31-07004",true," clueweb09-en0011-47-12185",false," clueweb09-en0005-23-09410",false," clueweb09-en0007-81-04461",false," clueweb09-en0011-47-12113",false," clueweb09-en0006-52-02206",false," nr-clueweb09-en0004-31-10777",false," clueweb09-en0007-19-34444",false," clueweb09-en0002-06-25630",true," clueweb09-en0007-81-04597",false," nr-clueweb09-en0006-52-02133",true,3,1
