HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3C6FJU71TV9W31BBBSMHWZ2ROH0YUV,A1SX8IVV82M0LW,2021-09-29T18:57:25,WEDNESDAY,1632956245000,1632956349000,104.0,1.7333333333333334,93.674,0.0," walmart rewards"," "," Shopping"," clueweb09-en0005-92-28291",true," clueweb09-en0008-44-28491",false," nr-clueweb09-en0009-92-37298",false," clueweb09-en0007-77-10979",false," clueweb09-en0006-72-28239",false," clueweb09-en0000-41-08903",false," clueweb09-en0011-58-11985",false," clueweb09-en0005-93-23141",true," clueweb09-en0005-54-03386",false," clueweb09-en0005-08-05094",false," clueweb09-en0004-51-14927",false," random-clueweb09-enwp00-42-07293",false," nr-clueweb09-en0004-64-28714",false,2,0
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3LEIZ60CDOFYOZXD93T9EAOFHQV9Z7,A2I4PRZ9IZMKON,2021-09-29T19:00:23,WEDNESDAY,1632956423000,1632956675000,252.0,4.2,194.923,0.0," Best computers for gaming"," "," Technology"," clueweb09-en0000-94-06431",false," clueweb09-en0004-88-10637",true," clueweb09-en0007-99-17341",true," clueweb09-en0010-21-19268",true," clueweb09-en0002-47-04187",false," random-clueweb09-en0002-63-12795",false," clueweb09-en0005-04-18397",false," clueweb09-en0002-53-12086",false," clueweb09-en0009-29-00270",true," clueweb09-en0010-25-06883",false," nr-clueweb09-en0008-84-11316",false," clueweb09-en0003-61-20674",false," nr-clueweb09-en0009-32-18869",false,4,0
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3JMSRU9HQNAYABJKGHKSLICUKC5VE3,A2VO8C41JJIQY9,2021-09-29T19:03:53,WEDNESDAY,1632956633000,1632956723000,90.0,1.5,23.616,0.0," are democrats liberal?"," "," Politics"," clueweb09-enwp03-21-09294",true," clueweb09-enwp01-19-24255",true," clueweb09-en0003-69-07065",false," clueweb09-en0000-33-18910",false," clueweb09-en0004-61-12909",false," random-clueweb09-en0008-31-37861",false," clueweb09-en0008-87-36094",false," clueweb09-en0003-26-22407",false," nr-clueweb09-enwp01-06-25367",false," clueweb09-en0001-97-32032",true," clueweb09-en0006-41-03468",false," clueweb09-en0001-25-15356",false," nr-clueweb09-enwp00-51-22866",false,3,0
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3Z9WI9EOZ44WEAGA7EER4CYQWUQHKJ,A3AJJHOAV7WIUQ,2021-09-29T19:00:36,WEDNESDAY,1632956436000,1632956955000,519.0,8.65,24.602,0.0," Oscar Winners 1989"," "," Entertainment"," nr-clueweb09-en0009-29-19954",true," clueweb09-enwp01-43-17392",false," clueweb09-en0011-10-04122",false," clueweb09-en0000-17-20399",false," clueweb09-en0011-18-09553",false," clueweb09-en0000-93-07427",false," clueweb09-en0011-18-09558",true," clueweb09-en0011-55-14269",false," clueweb09-en0003-29-09371",true," random-clueweb09-en0005-85-21121",false," clueweb09-en0003-82-04587",false," clueweb09-en0005-31-15774",true," nr-clueweb09-enwp00-75-08422",false,3,1
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3Z9WI9EOZ44WEAGA7EER4CYQWURKHN,A14GKRTUEHBLBZ,2021-09-29T19:09:23,WEDNESDAY,1632956963000,1632957075000,112.0,1.8666666666666667,9.215,0.0," will god forgive me abortion"," "," Spirituality"," clueweb09-en0011-64-10562",true," clueweb09-en0006-74-02500",false," clueweb09-en0009-15-31362",false," clueweb09-en0009-15-12995",true," nr-clueweb09-en0011-68-25401",true," clueweb09-en0000-38-07624",false," clueweb09-en0004-48-07485",false," clueweb09-en0006-47-00064",false," clueweb09-en0008-18-00962",false," random-clueweb09-enwp00-42-07293",false," clueweb09-en0007-70-23122",true," clueweb09-en0004-80-11123",true," nr-clueweb09-en0000-31-30361",false,4,1
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3PIWWX1FJOMXUW5IDTH0FAESUXVJJS,A2NAKIXS3DVGAA,2021-09-29T19:13:03,WEDNESDAY,1632957183000,1632957215000,32.0,0.5333333333333333,17.348,0.0," Are pets useful?"," "," Pets"," clueweb09-en0006-21-02051",false," nr-clueweb09-en0011-13-15494",false," random-clueweb09-en0007-49-03198",false," clueweb09-en0006-83-05831",false," clueweb09-en0010-13-08512",false," clueweb09-en0004-36-36819",false," clueweb09-en0004-77-35712",false," clueweb09-en0005-42-25218",false," clueweb09-en0003-00-04834",false," clueweb09-en0005-64-04959",false," clueweb09-en0010-13-08355",false," clueweb09-en0005-95-24023",false," nr-clueweb09-en0011-36-13197",false,0,0
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3TOK3KHVJYYIBCVDSXK8KGQ52W5O79,A39EZ7V9T25RZO,2021-09-29T19:11:38,WEDNESDAY,1632957098000,1632957560000,462.0,7.7,10.664,0.0," taoism in the west"," "," Spirituality"," nr-clueweb09-en0010-55-15642",true," clueweb09-en0005-57-30235",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0010-89-32006",true," clueweb09-en0000-65-16693",false," clueweb09-en0009-47-18909",true," clueweb09-en0000-40-22083",true," clueweb09-en0009-47-21366",true," clueweb09-en0009-77-26910",true," clueweb09-en0005-57-30237",false," clueweb09-en0011-85-28675",true," clueweb09-en0003-35-24401",false," nr-clueweb09-en0003-35-24473",false,6,1
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,32M8BPYGAY2R8JVBN5BX6W7CPQQGIA,A1J3ON3YLGJAM6,2021-09-29T19:21:57,WEDNESDAY,1632957717000,1632957760000,43.0,0.7166666666666667,11.592,0.0," Top movies in theaters"," "," Entertainment"," clueweb09-en0000-82-11035",false," clueweb09-en0005-33-06817",false," clueweb09-en0006-08-30748",true," clueweb09-en0006-08-30775",false," clueweb09-en0007-58-14316",false," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0006-08-30101",false," clueweb09-en0000-82-11034",false," clueweb09-en0006-00-27710",false," clueweb09-en0004-26-08365",false," clueweb09-en0011-43-12975",true," clueweb09-en0002-40-30036",false," nr-clueweb09-en0006-08-29971",false,2,0
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,3KGTPGBS62162GI4I7FMNV1M9282UL,A302KOFOYLD89A,2021-09-29T19:19:24,WEDNESDAY,1632957564000,1632958383000,819.0,13.65,49.234,0.0," when should I get my female puppy fixed?"," "," Pets"," clueweb09-en0002-27-35876",false," clueweb09-en0011-91-22273",false," clueweb09-en0010-95-08435",false," clueweb09-en0001-30-00674",true," clueweb09-en0007-96-33002",false," nr-clueweb09-en0006-99-21994",false," clueweb09-en0010-31-30802",true," clueweb09-en0006-61-29797",true," clueweb09-en0002-75-14362",false," clueweb09-en0004-83-00404",false," clueweb09-en0010-43-07508",false," random-clueweb09-en0004-13-04016",false," nr-clueweb09-en0003-14-23103",false,3,0
3KVQ0UJWQ1186XS25OQKF6T7NI15WM,326O153BMNECGUJYPWKYFW6NK53DEO,APRZ7BR8C0ZMQ,2021-09-29T19:20:53,WEDNESDAY,1632957653000,1632958393000,740.0,12.333333333333334,39.63,0.0," Sequoia Redwood park"," "," Recreation"," nr-clueweb09-enwp01-22-18204",false," clueweb09-en0009-26-15534",false," clueweb09-en0011-21-06263",false," clueweb09-en0003-68-13576",true," clueweb09-en0004-75-29071",true," clueweb09-en0008-29-18878",true," clueweb09-en0006-26-19337",true," clueweb09-en0004-75-28985",true," clueweb09-en0004-27-17378",false," clueweb09-en0011-21-06264",false," clueweb09-en0007-15-33967",true," random-clueweb09-en0002-86-03239",false," nr-clueweb09-enwp00-54-20683",true,6,1
