HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3N5YJ55YYKJFP9V58JQERYW2N6SNAM,3TOK3KHVJYYIBCVDSXK8KGQ5634O7Q,A1J3ON3YLGJAM6,2021-10-19T21:55:47,TUESDAY,1634694947000,1634695014000,67.0,1.1166666666666667,13.943,0.0," Top models in the world"," "," Style"," clueweb09-en0005-04-04167",true," clueweb09-en0007-38-13519",false," clueweb09-en0003-01-07777",false," clueweb09-en0005-04-04180",true," nr-clueweb09-en0004-53-09384",false," clueweb09-en0000-21-19435",true," clueweb09-en0009-57-02150",false," clueweb09-en0009-57-02152",false," clueweb09-en0000-36-13321",false," clueweb09-en0001-03-23954",false," clueweb09-en0006-17-05463",false," random-clueweb09-en0007-00-09110",false," nr-clueweb09-en0009-21-22714",false,3,0
3N5YJ55YYKJFP9V58JQERYW2N6SNAM,3HRMW88U1B6GTYAHUIKMDXRD3PKM0A,A2615YW1YERQBO,2021-10-19T21:58:13,TUESDAY,1634695093000,1634695144000,51.0,0.85,21.57,0.0," frisbee golf courses"," "," Recreation"," clueweb09-en0008-83-15789",true," clueweb09-en0011-84-24680",false," random-clueweb09-en0002-63-12795",false," clueweb09-en0011-84-24689",false," clueweb09-en0001-28-07096",false," clueweb09-en0007-27-32083",true," clueweb09-en0003-13-10338",false," clueweb09-en0003-30-33267",false," clueweb09-en0002-69-08813",true," nr-clueweb09-en0003-90-15489",false," clueweb09-en0002-00-08562",false," clueweb09-en0002-00-08599",false," nr-clueweb09-en0000-33-17340",false,3,0
3N5YJ55YYKJFP9V58JQERYW2N6SNAM,3ZAZR5XV06Y0MX4GLN30G0PNRIYZCW,AWVLT2L5AP873,2021-10-19T21:57:31,TUESDAY,1634695051000,1634695206000,155.0,2.5833333333333335,115.56,0.0," ugliest dog breed"," "," Pets"," clueweb09-en0005-17-42852",true," clueweb09-en0010-16-17700",false," clueweb09-en0011-54-45163",false," clueweb09-en0011-93-34965",false," nr-clueweb09-en0011-54-45163",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0002-05-01390",true," clueweb09-en0005-69-05599",true," clueweb09-en0002-44-01281",true," clueweb09-en0009-89-26109",false," clueweb09-en0011-60-17093",false," clueweb09-en0000-05-09420",true," nr-clueweb09-en0004-37-01084",false,5,0
3XT3KXP253EMO68BLQWA6LYZ5O8I6B,30X31N5D686FS6L46HD1EC2W40EAS1,A2VO8C41JJIQY9,2021-10-19T21:56:18,TUESDAY,1634694978000,1634695065000,87.0,1.45,35.482,0.0," what is lithium battery"," "," Technology"," clueweb09-en0002-47-11251",true," random-clueweb09-en0006-35-27399",false," nr-clueweb09-en0004-65-06696",false," clueweb09-enwp01-92-04958",true," clueweb09-en0007-78-34780",true," clueweb09-en0005-54-25815",true," clueweb09-en0001-30-23064",false," clueweb09-en0001-35-19556",true," clueweb09-en0011-88-21532",false," clueweb09-en0005-55-36880",true," clueweb09-en0008-86-28004",false," clueweb09-en0000-94-06704",false," nr-clueweb09-en0003-04-22940",false,6,0
3XT3KXP253EMO68BLQWA6LYZ5O8I6B,3L0KT67Y8JWGOOJ7MNRHHYK37RHYSZ,A25F4VG7W3BTWV,2021-10-19T22:02:05,TUESDAY,1634695325000,1634695384000,59.0,0.9833333333333333,24.308,0.0," terrible twos"," "," Parenting"," clueweb09-en0009-98-33887",true," nr-clueweb09-en0002-40-26811",false," clueweb09-en0004-25-11846",false," clueweb09-en0009-07-31311",false," clueweb09-enwp03-14-23486",true," random-clueweb09-en0008-25-06683",false," clueweb09-en0003-10-23979",true," clueweb09-en0002-94-18117",true," clueweb09-en0010-39-15273",false," clueweb09-en0003-91-04422",false," clueweb09-en0004-85-34487",false," clueweb09-enwp03-23-02836",true," nr-clueweb09-en0004-79-04916",false,5,0
3DWGDA5PPJKW3QREERJCQEXC5FOV1N,3E7TUJ2EGH2VLYSHHL4CNI5CXFMD9V,A1J3ON3YLGJAM6,2021-10-19T21:57:04,TUESDAY,1634695024000,1634695054000,30.0,0.5,11.83,0.0," How to raise twins"," "," Parenting"," clueweb09-en0009-81-32993",false," clueweb09-en0007-05-25313",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0002-05-26777",false," clueweb09-en0001-52-10775",false," clueweb09-en0002-45-24169",false," nr-clueweb09-en0011-58-20060",false," clueweb09-en0010-70-35072",false," clueweb09-en0007-38-05205",true," clueweb09-en0000-62-13172",false," clueweb09-en0007-58-04226",false," clueweb09-en0010-02-27578",false," nr-clueweb09-en0000-20-02568",false,1,0
3DWGDA5PPJKW3QREERJCQEXC5FOV1N,3JWH6J9I9XTNV3YR4ZWBATCWZJRBNL,AWVLT2L5AP873,2021-10-19T21:57:30,TUESDAY,1634695050000,1634695124000,74.0,1.2333333333333334,31.26,0.0," who will win the next president election"," "," Politics"," random-clueweb09-en0009-77-38942",false," clueweb09-en0011-56-01156",false," clueweb09-en0008-88-16061",false," clueweb09-en0005-23-08096",true," clueweb09-en0003-27-25295",false," clueweb09-en0011-20-36478",true," clueweb09-en0002-49-30905",false," clueweb09-en0001-62-02657",true," clueweb09-en0011-98-09964",false," clueweb09-en0011-00-21286",false," nr-clueweb09-en0006-64-10697",false," clueweb09-en0000-37-01153",false," nr-clueweb09-en0003-45-20906",false,3,0
3DWGDA5PPJKW3QREERJCQEXC5FOV1N,3HWRJOOETAIIIJ2GMMFNAVSNPFCSEE,A2VO8C41JJIQY9,2021-10-19T21:59:27,TUESDAY,1634695167000,1634695231000,64.0,1.0666666666666667,20.275,0.0," what is spirituality ?"," "," Spirituality"," clueweb09-en0005-60-35835",true," clueweb09-en0004-68-08512",true," random-clueweb09-en0002-82-08074",false," clueweb09-en0008-11-29319",false," clueweb09-en0007-23-23441",true," clueweb09-en0008-28-16315",true," clueweb09-en0000-19-29236",false," clueweb09-en0007-23-23660",true," clueweb09-en0011-33-14922",false," ",true," clueweb09-en0008-26-28659",true," clueweb09-en0009-96-21940",true," ",false,8,0
3GVPRXWRQLA5S6MG4012CZYV0ZSI7A,3GU1KF0O4NHNYOA4KE93EIHRZYSBPH,A1J3ON3YLGJAM6,2021-10-19T21:57:35,TUESDAY,1634695055000,1634695141000,86.0,1.4333333333333333,14.118,0.0," Where to learn Buddhism"," "," Spirituality"," clueweb09-en0003-95-03408",false," clueweb09-en0005-63-15954",true," nr-clueweb09-en0002-69-29090",false," clueweb09-en0000-16-28166",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0010-52-16861",false," clueweb09-en0007-82-17336",false," clueweb09-en0007-82-17346",false," clueweb09-en0004-83-00830",false," clueweb09-en0003-95-03365",true," clueweb09-en0000-37-26437",false," clueweb09-en0000-37-26838",false," nr-clueweb09-en0000-05-08327",false,2,0
3GVPRXWRQLA5S6MG4012CZYV0ZSI7A,3NLZY2D53U5KB9XVB4DMSQ36GOSLQ5,A2VO8C41JJIQY9,2021-10-19T21:57:46,TUESDAY,1634695066000,1634695166000,100.0,1.6666666666666667,44.007,0.0," where can i buy flannel shirts?"," "," Shopping"," clueweb09-en0010-36-02540",true," clueweb09-en0011-67-33197",false," clueweb09-en0001-40-25763",false," clueweb09-enwp00-73-17164",false," nr-clueweb09-en0003-70-04449",false," clueweb09-en0011-69-02222",false," clueweb09-en0010-36-03959",true," random-clueweb09-en0005-94-21396",false," clueweb09-en0011-69-02161",false," clueweb09-en0009-50-38525",false," clueweb09-en0000-77-16157",false," clueweb09-enwp00-70-16837",false," nr-clueweb09-en0002-00-01999",false,2,0
