HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3YD0MU1ND6HQMO3ISC9PV1ACLFY7AG,3C2NJ6JBKFXT7QYVL630909SZQCN2D,A1SX8IVV82M0LW,2021-09-15T16:01:39,WEDNESDAY,1631736099000,1631736160000,61.0,1.0166666666666666,46.706,0.0," how to calm down a 5 year old son"," "," Parenting"," clueweb09-en0007-69-35486",true," clueweb09-en0005-60-16605",false," clueweb09-en0004-02-09048",false," nr-clueweb09-en0010-23-28920",false," clueweb09-en0004-02-09041",false," clueweb09-en0004-54-33873",false," clueweb09-en0011-58-11930",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0011-15-20535",false," clueweb09-en0008-06-20907",false," clueweb09-en0002-98-18414",false," clueweb09-en0005-16-16187",true," nr-clueweb09-en0007-04-39351",true,2,1
3YD0MU1ND6HQMO3ISC9PV1ACLFY7AG,3PH3VY7DJQD90VAL2E31SUWQDBFWZL,A1E77HZO63E334,2021-09-15T16:03:00,WEDNESDAY,1631736180000,1631736314000,134.0,2.2333333333333334,114.042,0.0," cat toys for big cats"," "," Pets"," clueweb09-en0002-08-09144",false," clueweb09-en0010-52-27720",true," clueweb09-en0011-23-24781",false," clueweb09-en0006-05-25419",false," clueweb09-en0005-52-13896",true," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0008-64-24754",false," clueweb09-en0006-07-03515",true," clueweb09-en0010-86-25729",false," clueweb09-en0000-03-28794",false," clueweb09-en0005-14-35316",false," clueweb09-en0008-02-06514",false," nr-clueweb09-en0009-71-19903",false,3,0
3YD0MU1ND6HQMO3ISC9PV1ACLFY7AG,3OJSZ2ATDXCW32PVNIO9BAQEJLZ57M,A1YSYI926BBOHW,2021-09-15T16:03:34,WEDNESDAY,1631736214000,1631736420000,206.0,3.433333333333333,176.882,0.0," how much do people on broadway make?"," "," Arts"," clueweb09-en0005-21-31865",false," nr-clueweb09-en0000-68-16885",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0008-90-37370",false," clueweb09-en0006-32-25739",false," clueweb09-en0010-16-28367",false," clueweb09-en0002-19-11323",false," clueweb09-en0010-18-33776",false," clueweb09-en0005-96-35290",false," clueweb09-en0003-47-25889",false," clueweb09-en0010-59-00719",false," clueweb09-en0005-79-29778",false," nr-clueweb09-en0004-61-05742",false,0,0
3YD0MU1ND6HQMO3ISC9PV1ACLFY7AG,38F5OAUN5SS8JV9QOKPI07T4OUQ7H5,A23KAJRDVCVGOE,2021-09-15T16:03:33,WEDNESDAY,1631736213000,1631736558000,345.0,5.75,11.016,0.0," Is my cholesterol bad ?"," "," Health &amp; Wellness"," clueweb09-en0002-99-16931",true," clueweb09-en0002-81-18909",false," clueweb09-en0001-06-02396",true," clueweb09-en0000-32-30880",true," clueweb09-en0008-04-23826",true," nr-clueweb09-en0000-72-29505",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0002-22-01235",false," clueweb09-en0008-73-20154",false," clueweb09-en0010-97-26629",false," clueweb09-en0005-45-01375",false," clueweb09-en0002-19-10937",true," nr-clueweb09-en0003-00-14646",false,5,0
3YD0MU1ND6HQMO3ISC9PV1ACLFY7AG,39ZSFO5CADC68CGCPSLEMCN39XRUJZ,A2JP9IKRHNLRPI,2021-09-15T16:02:49,WEDNESDAY,1631736169000,1631736570000,401.0,6.683333333333334,374.438,0.0," How much does traveling abroad cost?"," "," Travel"," nr-clueweb09-en0011-76-24449",false," clueweb09-en0000-18-31438",false," clueweb09-en0004-39-38516",false," clueweb09-en0002-29-35169",false," clueweb09-en0000-18-31469",false," clueweb09-en0010-65-13495",false," clueweb09-en0011-43-10704",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0011-15-31114",false," clueweb09-en0005-63-09729",false," clueweb09-en0010-01-32880",true," clueweb09-en0010-01-32753",true," nr-clueweb09-en0003-51-04821",false,2,0
367O8HRHLKOX3X7T7EX9DPK8GJF4SP,31QNSG6A5W9FQK8XLGVCNU05LB078Q,A1E77HZO63E334,2021-09-15T16:03:01,WEDNESDAY,1631736181000,1631736287000,106.0,1.7666666666666666,94.674,0.0," barack obama"," "," Politics"," clueweb09-en0006-06-14228",true," clueweb09-en0005-76-03986",true," clueweb09-en0005-94-05270",false," clueweb09-en0002-08-00116",true," clueweb09-en0007-05-10973",false," clueweb09-en0007-05-08971",false," clueweb09-en0006-89-04390",false," clueweb09-en0005-94-05281",false," nr-clueweb09-en0002-00-28634",false," clueweb09-en0008-25-04154",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0009-48-37457",false," nr-clueweb09-en0010-83-11005",false,3,0
367O8HRHLKOX3X7T7EX9DPK8GJF4SP,39N5ACM9HJ34AVV7MUV7NCM15BNP93,A23KAJRDVCVGOE,2021-09-15T16:02:30,WEDNESDAY,1631736150000,1631736303000,153.0,2.55,37.178,0.0," What are the costs to travel to europe"," "," Travel"," random-clueweb09-en0006-35-27399",false," clueweb09-en0001-66-21513",true," clueweb09-en0001-66-21551",false," clueweb09-en0011-74-27266",true," clueweb09-en0008-58-24654",false," clueweb09-en0006-87-30453",false," clueweb09-en0002-27-17347",false," clueweb09-en0006-44-08574",false," nr-clueweb09-en0007-90-00518",false," clueweb09-en0011-75-14553",false," clueweb09-en0009-23-20211",false," clueweb09-en0002-00-22497",false," nr-clueweb09-en0008-61-07618",false,2,0
367O8HRHLKOX3X7T7EX9DPK8GJF4SP,35BLDD71IBDWL6AGC4Y56SDC62DVZA,A1SX8IVV82M0LW,2021-09-15T16:01:59,WEDNESDAY,1631736119000,1631736357000,238.0,3.966666666666667,222.589,0.0," mona lisa stolen"," "," Arts"," clueweb09-en0002-82-04788",true," clueweb09-en0004-04-21162",false," clueweb09-en0002-40-29140",false," clueweb09-en0011-90-37366",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0006-24-13553",false," clueweb09-en0011-02-07629",false," nr-clueweb09-en0009-33-01020",false," clueweb09-en0009-57-40579",false," clueweb09-en0011-60-32315",false," clueweb09-en0010-78-10759",false," clueweb09-en0005-51-22963",false," nr-clueweb09-enwp01-59-03177",false,1,0
367O8HRHLKOX3X7T7EX9DPK8GJF4SP,3XIQGXAUMHO55L95TO743THYCK8X7N,A1YSYI926BBOHW,2021-09-15T16:03:37,WEDNESDAY,1631736217000,1631736450000,233.0,3.8833333333333333,202.702,0.0," how to introduce a threesome?"," "," Relationships"," clueweb09-en0007-12-35796",false," clueweb09-en0007-37-20009",false," clueweb09-en0003-20-10020",false," clueweb09-en0004-32-16364",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0002-22-24592",false," clueweb09-en0006-10-32809",true," clueweb09-en0011-92-27807",true," nr-clueweb09-en0007-63-14105",false," clueweb09-en0004-75-20691",false," clueweb09-en0004-75-20830",true," clueweb09-en0007-11-05955",false," nr-clueweb09-en0005-31-01420",false,3,0
367O8HRHLKOX3X7T7EX9DPK8GJF4SP,3NL0RFNU0K322YSFS7U8ANPMP93K41,A2JP9IKRHNLRPI,2021-09-15T16:02:35,WEDNESDAY,1631736155000,1631736494000,339.0,5.65,317.318,0.0," How to make nachos"," "," Food &amp; Drink"," clueweb09-en0001-91-13837",false," clueweb09-en0000-62-20459",false," clueweb09-en0000-67-11561",false," clueweb09-enwp01-46-07975",true," nr-clueweb09-en0002-26-17116",false," clueweb09-en0000-67-11562",true," clueweb09-en0010-03-01029",false," clueweb09-enwp01-48-06016",false," clueweb09-en0006-29-17386",false," clueweb09-en0000-72-28761",false," clueweb09-en0002-61-31935",false," random-clueweb09-en0009-06-35915",false," nr-clueweb09-en0009-22-31892",false,2,0
