HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3MJ28H2Y2IO01OJ0E2ZAYCGLL165OL,3Y4W8Q93L40TI55KKM98F0U9N2FDVA,A30VOAZX8XTNGW,2021-10-19T03:56:20,TUESDAY,1634630180000,1634630250000,70.0,1.1666666666666667,40.041,0.0," list of USA presidents"," "," Politics"," clueweb09-en0010-81-26485",false," clueweb09-en0006-46-10067",true," random-clueweb09-en0004-13-04016",false," clueweb09-enwp00-28-10053",true," clueweb09-en0009-90-00524",false," clueweb09-en0004-43-33273",false," clueweb09-en0005-01-25127",false," clueweb09-en0003-05-15604",false," clueweb09-en0007-47-39884",false," clueweb09-en0000-33-24556",false," nr-clueweb09-en0005-74-23963",false," clueweb09-en0001-84-08952",false," nr-clueweb09-en0001-89-22800",false,2,0
3NFWQRSHWIU4B8VRWVZBFFYWJ9TFGR,3VW04L3ZLYMZK0FWB1B2XSUMJVXXXX,A30VOAZX8XTNGW,2021-10-19T03:38:06,TUESDAY,1634629086000,1634629177000,91.0,1.5166666666666666,59.395,0.0," Highest Grossing film in 2009"," "," Entertainment"," clueweb09-enwp00-34-14304",true," clueweb09-en0003-81-30875",false," clueweb09-en0009-83-28660",false," clueweb09-enwp03-35-06003",true," clueweb09-en0004-00-37596",false," clueweb09-en0010-23-10626",false," clueweb09-en0002-03-17735",false," clueweb09-en0010-64-11558",false," clueweb09-en0007-10-16318",false," random-clueweb09-en0005-94-21396",false," nr-clueweb09-en0000-69-06725",false," clueweb09-en0001-69-06132",false," nr-clueweb09-en0010-57-24059",false,2,0
30EMX9PEWOZIHZWWS6KPK694FG4KSI,36DSNE9QZAEBV7WFT695N6VEWTFJOS,A30VOAZX8XTNGW,2021-10-19T04:00:42,TUESDAY,1634630442000,1634630588000,146.0,2.433333333333333,115.509,0.0," tornado in 2009"," "," Nature"," random-clueweb09-en0006-75-34429",false," clueweb09-enwp02-00-13198",true," clueweb09-en0008-66-33444",false," clueweb09-en0011-16-27772",false," clueweb09-en0004-61-00677",false," clueweb09-en0001-54-21173",false," clueweb09-enwp00-63-13710",true," clueweb09-en0003-10-04089",false," clueweb09-en0011-03-06449",true," nr-clueweb09-en0006-64-10679",false," clueweb09-en0004-54-02300",false," clueweb09-en0004-37-29037",false," nr-clueweb09-en0004-53-19319",false,3,0
38LRF35D6PCS0EGTW5NQILAQPR33U6,3JV9LGBJWYU1456EL0O2QT3Y41XGOK,A30VOAZX8XTNGW,2021-10-19T03:43:23,TUESDAY,1634629403000,1634629463000,60.0,1.0,26.02,0.0," Which team won the 2009 T20 cricket world cup?"," "," Sports"," clueweb09-en0003-85-29922",true," clueweb09-en0004-96-07717",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0000-92-32596",false," clueweb09-en0000-15-31067",false," nr-clueweb09-en0000-93-38683",false," clueweb09-en0001-01-21326",false," clueweb09-en0001-34-04024",false," clueweb09-en0004-96-07716",false," clueweb09-en0003-55-13841",false," clueweb09-enwp01-72-12936",true," clueweb09-en0010-90-25678",false," nr-clueweb09-en0002-81-15957",false,2,0
3IV1AEQ4EVT5NVB5WNE8209QOXX8J7,37C0GNLMHKJ83FQJJE1038EA69O6DC,A30VOAZX8XTNGW,2021-10-19T03:54:46,TUESDAY,1634630086000,1634630180000,94.0,1.5666666666666667,38.694,0.0," what to feed for 1 month puppy?"," "," Pets"," clueweb09-en0004-83-05223",true," clueweb09-en0001-65-13805",false," clueweb09-en0001-91-03516",false," clueweb09-en0007-88-03910",false," nr-clueweb09-en0003-43-17861",false," clueweb09-en0011-72-13890",false," clueweb09-en0007-21-07662",false," clueweb09-en0001-52-09160",false," clueweb09-en0001-71-29386",false," random-clueweb09-en0007-49-03198",false," clueweb09-en0009-12-38280",true," clueweb09-en0008-51-09642",false," nr-clueweb09-enwp01-22-01393",false,2,0
31N9JPQXJTYUZW3JEP068KJ600SNH5,3GM6G9ZBKSDH9778SK8WX8TIZVPMTJ,A30VOAZX8XTNGW,2021-10-19T03:35:06,TUESDAY,1634628906000,1634629005000,99.0,1.65,33.991,0.0," top education institute ranking in 2009"," "," Education"," nr-clueweb09-en0011-58-19014",false," clueweb09-en0003-49-22776",false," clueweb09-en0003-67-25410",true," clueweb09-enwp01-24-05075",false," clueweb09-en0011-43-16089",true," clueweb09-en0011-89-10801",true," clueweb09-en0002-14-24753",false," clueweb09-en0009-14-11991",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0003-40-15458",false," clueweb09-en0006-61-24005",false," clueweb09-enwp00-31-08241",false," nr-clueweb09-en0004-63-24609",false,3,0
36JW4WBR1A0IB4Q2G1HT0FAXY96FHQ,3QHK8ZVMIRYX73V6SMGWX187TJ1BLI,A30VOAZX8XTNGW,2021-10-19T03:57:31,TUESDAY,1634630251000,1634630442000,191.0,3.183333333333333,155.651,0.0," best gifts for girl child"," "," Parenting"," clueweb09-en0009-19-18181",false," clueweb09-en0000-51-01669",true," clueweb09-en0011-00-21700",false," clueweb09-en0005-79-12752",true," clueweb09-en0005-82-13721",false," clueweb09-en0007-52-14214",true," clueweb09-en0007-52-14213",true," nr-clueweb09-en0000-62-13411",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0004-23-30468",true," clueweb09-en0009-19-18140",false," clueweb09-en0005-99-04474",true," nr-clueweb09-en0001-48-05068",false,6,0
3W9XHF7WHOBJWZ9BH6PFUB5QHZIKT7,3XC1O3LBOX2X3PPNS87HXVETZQZTLO,A30VOAZX8XTNGW,2021-10-19T03:39:54,TUESDAY,1634629194000,1634629277000,83.0,1.3833333333333333,60.595,0.0," top five natural disasters"," "," Nature"," clueweb09-en0002-15-24664",false," clueweb09-en0004-03-30824",false," clueweb09-en0007-11-38057",false," clueweb09-en0011-09-35762",false," clueweb09-en0005-90-06601",false," clueweb09-en0007-73-16747",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0005-09-22786",false," clueweb09-en0007-73-16805",false," clueweb09-en0009-47-21352",false," nr-clueweb09-en0001-31-13797",false," clueweb09-en0006-90-13689",false," nr-clueweb09-en0003-67-03556",false,0,0
37J05LC5B1ZH4Q7WDVPOOSNRZOUDJI,3ZAK8W07I9UZ66FQ3KB84787F6VU07,A30VOAZX8XTNGW,2021-10-19T03:41:32,TUESDAY,1634629292000,1634629366000,74.0,1.2333333333333334,25.125,0.0," items in british breakfast"," "," Food &amp; Drink"," clueweb09-enwp00-39-16748",false," clueweb09-enwp03-35-06606",true," clueweb09-en0000-02-10284",false," clueweb09-en0010-87-06924",false," clueweb09-en0000-01-16687",false," nr-clueweb09-en0010-91-35561",false," clueweb09-en0005-78-03876",false," random-clueweb09-en0006-26-18498",false," clueweb09-en0000-40-04467",false," clueweb09-en0007-64-23223",false," clueweb09-en0006-60-17313",false," clueweb09-en0006-80-24177",true," nr-clueweb09-en0001-35-27918",false,2,0
3EPG8DX9MO6IMOV1T2CPNCLBV625P2,3483FV8BEJZL05S3MPHJ7PN69IX26X,A30VOAZX8XTNGW,2021-10-19T03:31:39,TUESDAY,1634628699000,1634628837000,138.0,2.3,69.271,0.0," natural disasters in 2007"," "," Nature"," clueweb09-en0000-37-05417",false," clueweb09-en0001-07-20127",true," clueweb09-en0006-67-29703",false," clueweb09-en0009-62-35753",false," clueweb09-en0011-09-35762",false," random-clueweb09-en0009-06-35915",false," nr-clueweb09-en0004-42-00536",false," clueweb09-en0004-03-30824",false," clueweb09-enwp01-29-05034",true," clueweb09-en0006-67-29713",false," clueweb09-en0011-09-35748",false," clueweb09-enwp00-58-02230",true," nr-clueweb09-enwp01-99-00835",false,3,0
